TAZID,CO_TAZID,DevAcres,HH,Job,ATO_Job_byAuto,ATO_Job_byAuto_FF,ATO_Job_byAuto_SL,ATO_Job_byWalk,ATO_Job_byBike,ATO_Job_byTran_wk,ATO_Job_byTran_dr,ATO_HH_byAuto,ATO_HH_byAuto_FF,ATO_HH_byAuto_SL,ATO_HH_byWalk,ATO_HH_byBike,ATO_HH_byTran_wk,ATO_HH_byTran_dr
       958,    350053,798.848636,         0,    5213.7,    493658,    721818,   1129867,      5214,     99921,         0,     59103,    234891,    334972,    588621,         0,       431,         0,     15656
       959,    350054,416.325044,         0,    1369.3,    692729,    964879,   1251516,      1565,     83212,         0,     84067,    371382,    481538,    659264,       186,     23857,         0,     26904
       960,    350055,225.258084,     679.7,     712.2,    720283,   1003712,   1278104,      1278,    111072,    150626,     86067,    383227,    500108,    680116,      1484,     32658,     51523,     28223
       961,    350056,203.076100,     918.5,      58.3,    679436,    967912,   1253324,       247,    124066,    134690,     85954,    356611,    480097,    659826,      1750,     40063,     43714,     27399
       962,    350057,135.215856,     613.0,      69.7,    702066,    991332,   1264992,       205,    141564,    149630,     89434,    368541,    493565,    665195,      1672,     46919,     48615,     28732
       963,    350058,453.023506,         0,    3639.5,    659214,    929873,   1209935,      3669,    170053,    127898,     86991,    337453,    454451,    631227,       400,     56386,     36415,     30599
       964,    350059,307.344010,     728.7,      17.0,    495449,    734894,   1114041,        81,    205443,    124885,     86082,    224696,    332376,    569522,       841,     61842,     34626,     28417
       965,    350060,2040.91753,         0,   15378.7,    418628,    627007,   1019012,     15379,     87757,    229004,     87574,    213706,    291117,    510356,         0,     12628,     78081,     27470
       966,    350061, 44.840120,     236.2,      86.3,    656606,    926584,   1214397,      1006,    132766,    207677,     89153,    342450,    454208,    638016,      2204,     40243,     70998,     29497
       967,    350062,121.670088,     448.3,      90.5,    707649,    992531,   1263495,       370,    148527,    187612,     88269,    370661,    491122,    667515,      1789,     45827,     62312,     28396
       968,    350063, 85.124535,     497.8,      25.2,    727032,   1015599,   1273501,       365,    161592,    184398,     90635,    379745,    503657,    673567,      2338,     50680,     60072,     29610
       969,    350064, 89.517468,     371.3,         0,    730718,   1019368,   1275555,       560,    166246,    171682,     90295,    383310,    508156,    673271,      2448,     53722,     55300,     29715
       970,    350065, 76.424577,     774.0,      63.2,    721759,   1011958,   1256841,      1986,    195855,    221343,     91411,    374275,    500063,    662823,      2301,     62991,     72618,     32798
       971,    350066,103.218067,     633.3,     361.3,    677573,    963477,   1232869,      2900,    225545,    234801,    101306,    337078,    464660,    646600,      2432,     70429,     74464,     37842
       972,    350067, 46.016032,     240.7,    1114.3,    640507,    913161,   1212698,      2515,    211545,    263510,    109961,    320574,    439543,    631565,      1816,     67128,     83010,     41677
       973,    350068,109.752644,     721.3,         0,    560819,    802150,   1119916,     10974,    266123,    300780,     84845,    256130,    366037,    574668,      5785,     79061,    102019,     37825
       974,    350069,417.518926,     995.2,      62.5,    519214,    733016,   1082999,        79,    218381,    169279,     74185,    233680,    328911,    550570,      1359,     59172,     52207,     27750
       975,    350070,619.140801,         0,    4854.7,    415630,    718453,   1087667,      4855,     99650,         0,     39755,    179629,    332033,    579313,         0,        19,         0,     10987
       976,    350071,701.564833,         0,    5789.8,    402418,    701904,   1136421,      5790,    116458,         0,     38631,    172477,    322681,    599443,         0,         1,         0,     10643
       977,    350072,433.913272,         0,    3184.2,    594178,    828518,   1170034,      3184,    116822,     81029,     76637,    291877,    395284,    622561,         0,         1,     21698,     23167
       978,    350073,833.715265,         0,   17363.5,    643337,    863984,   1197975,     17364,    109240,    105922,     84337,    326502,    416242,    636480,         0,       850,     35982,     25561
       979,    350074,344.480680,         0,    3159.7,    674586,    925040,   1232699,      3160,    115287,     75462,     92646,    362603,    457965,    645179,         0,     29078,     21181,     29935
       980,    350075,122.356598,     727.8,     133.8,    697444,    976922,   1260772,      2448,    134665,    189572,     98833,    370341,    485520,    667139,      2441,     37868,     63817,     33560
       981,    350076,180.625345,     665.7,     381.3,    657907,    934398,   1234778,      4128,    182476,    202517,     88997,    339423,    456739,    648937,      2676,     55200,     64550,     29053
       982,    350077, 85.059269,     360.8,      26.5,    754023,   1045097,   1293446,       203,    183193,    237950,     90535,    393222,    519132,    685533,      2859,     58408,     78078,     31153
       983,    350078,238.770832,     317.0,         0,    438167,    627414,    987818,       232,    186945,    149863,     80238,    194579,    275846,    499305,       610,     50596,     48396,     28391
       984,    350079,209.140593,    1575.8,    2655.2,    676855,    943986,   1226032,      4617,    155655,    214437,     95648,    352383,    459801,    647712,      3637,     42589,     67205,     32650
       985,    350080,143.880228,    1144.7,    3500.8,    674983,    946194,   1236707,      6859,    185553,    234313,     87859,    342790,    458650,    655043,      2700,     54283,     75980,     31040
       986,    350081, 95.011922,     166.2,     976.2,    677316,    945334,   1223471,      3596,    219927,    270387,    103432,    340779,    456590,    643881,      1936,     67898,     83434,     42475
       987,    350082,129.583869,     565.5,         0,    681618,    951511,   1246740,      1635,    205867,    229162,     84259,    347150,    465061,    656879,      2597,     64449,     71886,     29998
       988,    350083, 66.035495,     402.0,     241.3,    685094,    955098,   1230436,      4270,    232301,    302480,    104512,    342534,    461663,    649223,      3683,     73846,     93559,     42530
       989,    350084, 98.254440,     471.2,      67.2,    717290,    993431,   1257929,      1623,    217523,    230769,    100446,    366788,    488563,    664431,      3291,     69446,     72630,     40225
       990,    350085, 48.387685,     382.0,     411.0,    669118,    924994,   1183576,     12568,    241152,    365994,    107298,    329896,    441813,    619783,      5763,     78018,    122483,     42607
       991,    350086, 74.446960,     412.8,     338.5,    724556,   1002044,   1260177,      3381,    225964,    243248,     99337,    368891,    491905,    664685,      4066,     72538,     76192,     39598
       992,    350087, 28.600158,    1042.5,     900.2,    628198,    878233,   1178958,     16064,    245431,    391646,    106117,    304475,    415305,    614455,      6342,     79908,    133743,     39789
       993,    350088, 43.196651,     257.8,     391.0,    686887,    963907,   1247709,      3973,    230740,    273059,    107441,    342411,    466049,    656296,      3695,     74202,     87353,     40023
       994,    350089, 71.736308,     529.3,     748.3,    693704,    970880,   1249412,      4531,    234367,    302909,    107868,    345538,    469371,    657625,      4829,     75485,     98986,     39353
       995,    350090, 86.774038,    1211.3,     121.3,    650949,    906328,   1209175,     28560,    253766,    319779,    110109,    312624,    427764,    632479,      5594,     82203,    104558,     37534
       996,    350091, 62.161170,     488.3,     325.7,    682158,    957821,   1237564,      4214,    236049,    286499,    106428,    337248,    460801,    649906,      4838,     75730,     93004,     38772
       997,    350092, 60.769594,     543.2,         0,    650819,    938929,   1231557,      4089,    243034,    225448,    103082,    315952,    448089,    646129,      3845,     76737,     71934,     35715
       998,    350093, 46.559927,     524.8,     244.8,    583798,    841724,   1153547,     31139,    259106,    321191,     92858,    270704,    389678,    598988,      5437,     82611,    106082,     34729
       999,    350094, 42.444348,         0,    1472.3,    599866,    863284,   1194505,      7626,    249913,    242108,    102146,    282305,    402525,    621935,      3596,     77930,     79708,     35573
      1000,    350095, 69.499933,     303.5,    2233.3,    550517,    789181,   1111260,      4363,    251161,    268263,     78613,    249648,    358656,    568571,      2435,     75149,     90506,     29353
      1001,    350096, 59.090753,     558.7,     386.8,    557993,    798542,   1114006,     10260,    266289,    280776,     83159,    255130,    364288,    571560,      5808,     78545,     93443,     37597
      1002,    350097, 78.696582,     471.3,         0,    532716,    760317,   1092965,      2895,    252094,    292648,     83067,    241130,    343618,    557079,      3341,     72752,    100481,     37107
      1003,    350098, 62.745398,     646.8,      17.0,    538967,    763838,   1091545,      3290,    261263,    279469,     80643,    244681,    345582,    558204,      4934,     74642,     95509,     36755
      1004,    350099, 77.995672,     439.7,      22.0,    561916,    792094,   1124507,       539,    248522,    289946,     82015,    256944,    360666,    577053,      3309,     68993,    100132,     36913
      1005,    350100,180.868519,      52.8,         0,    546828,    770549,   1102845,       239,    238819,    246314,     86241,    249083,    349742,    565448,      1641,     66362,     84428,     36475
      1006,    350101,218.875510,     492.2,     389.2,    478515,    675926,   1026259,       418,    211731,    232813,     89522,    212910,    301232,    522967,      1011,     60652,     79317,     37204
      1007,    350102,133.582655,         0,   15611.8,    343318,    507148,    861640,     18322,    166040,    247580,     99005,    149859,    221029,    436147,         0,     49601,     93022,     37008
      1008,    350103,545.565589,         0,    6307.5,    291190,    652407,   1060753,      6308,     91993,         0,     26376,    146989,    299258,    563435,         0,       681,         0,      7813
      1009,    350104,435.292233,         0,    4408.2,    406966,    687705,   1143219,      4408,    111038,         0,     40687,    205256,    317511,    606107,         0,       537,         0,     11617
      1010,    350105,319.790073,         0,     916.7,    533041,    805560,   1163137,       917,    117413,     26768,     75624,    284342,    384851,    617953,         0,       568,     10078,     22575
      1011,    350106,794.731736,       0.5,    3070.5,    514935,    775455,   1191052,      3071,    115254,     26130,     73484,    274577,    370337,    626857,         1,      1728,     10381,     21876
      1012,    350107,574.949707,         0,     682.2,    586688,    789004,   1152735,       682,    118243,         0,     75315,    308938,    377574,    612057,         0,      5901,         0,     18786
      1013,    350108,188.273863,         0,         0,    708731,    958670,   1288320,         2,    108116,     25814,     88596,    380445,    473511,    688553,         0,      6825,      4696,     27883
      1014,    350109,248.771080,         0,         0,    697961,    945890,   1302608,       604,    107450,     33632,     87507,    374092,    466206,    694102,         0,     13346,     11210,     27444
      1015,    350110,116.853517,         0,      19.2,    719094,    992791,   1265767,       788,    147139,    165622,     91080,    384891,    491128,    676378,       403,     34056,     48041,     29919
      1016,    350111,137.279779,    1606.7,     563.5,    700035,    971524,   1251876,      3538,    173654,    258457,    101671,    365802,    474998,    666762,      2850,     45877,     81147,     35506
      1017,    350112,144.321028,     220.5,    1849.5,    689303,    963291,   1256360,      5654,    204901,    254137,     91860,    351036,    468084,    669076,      2481,     58894,     82828,     34291
      1018,    350113, 30.663894,       3.8,      78.2,    649150,    879145,   1208010,      4429,    224383,    191753,    105012,    320963,    418535,    636589,      1609,     65844,     57980,     41153
      1019,    350114, 79.626069,     124.0,    1684.0,    675918,    922265,   1223833,      4293,    238943,    218105,    103308,    334684,    442336,    646246,      1454,     72980,     64665,     42655
      1020,    350115, 58.599522,     187.8,     517.5,    678565,    942881,   1230644,      4741,    229845,    287864,    101346,    339497,    453927,    649763,      1516,     70350,     88531,     42581
      1021,    350116, 46.003180,     102.5,     361.8,    683415,    939647,   1227589,      9190,    247697,    262599,    102473,    339271,    452050,    648818,      3623,     78365,     78819,     42555
      1022,    350117, 30.448539,     260.0,     477.8,    673017,    930537,   1206812,      8683,    241073,    336824,    104132,    332171,    444995,    635733,      3701,     76647,    107615,     42528
      1023,    350118, 56.789921,      75.5,     673.0,    726358,    987947,   1256343,     16446,    261181,    458670,    108062,    363670,    480950,    667966,      4036,     84265,    160491,     44039
      1024,    350119, 40.209294,      61.8,     605.2,    699696,    949404,   1234615,     20299,    255323,    379949,    110080,    344520,    455810,    652425,      4920,     82591,    125110,     43831
      1025,    350120, 22.332343,     614.7,      91.7,    685130,    943201,   1198613,     16487,    248145,    382887,    109071,    337866,    451146,    629528,      5114,     80346,    128820,     42644
      1026,    350121, 34.288303,     934.0,    1411.7,    621336,    861369,   1156572,     25426,    256862,    375868,    108885,    298651,    405243,    604447,      5925,     83867,    122793,     42994
      1027,    350122, 28.989193,     630.0,    4663.5,    648221,    887007,   1153096,     25998,    255115,    409993,    106869,    313186,    419702,    600207,      5936,     83746,    140388,     40873
      1028,    350123, 14.383926,         0,    1284.8,    658349,    896177,   1156091,     40321,    259599,    405405,    107017,    317296,    423410,    602760,      7025,     85729,    137297,     40882
      1029,    350124, 14.572758,      46.2,    1500.7,    643194,    882262,   1150859,     30303,    254783,    414177,    106761,    309278,    416045,    596755,      6705,     83839,    141454,     40671
      1030,    350125, 14.404486,      42.7,    1363.7,    655034,    892497,   1159258,     57019,    262767,    371083,    109135,    314085,    420426,    604861,      7076,     86783,    126679,     40264
      1031,    350126, 14.567386,     213.8,     936.3,    641562,    879401,   1154415,     42717,    257903,    378908,    109480,    307120,    413693,    599194,      6524,     84756,    128521,     40472
      1032,    350127, 28.768370,         0,     880.0,    641011,    870715,   1144116,     64001,    265248,    364449,    103105,    303317,    406816,    595335,      6807,     87314,    125148,     40373
      1033,    350128, 14.570374,      31.0,     748.0,    628299,    858925,   1139782,     49155,    260702,    373634,    108414,    297056,    400764,    590580,      6308,     85395,    128472,     39511
      1034,    350129, 14.392466,     393.8,    3775.2,    543745,    750401,   1044286,     67113,    268123,    365758,    101598,    244685,    338045,    534597,      6894,     87844,    130806,     40117
      1035,    350130, 29.197473,         0,    7304.7,    522904,    732048,   1037463,     51768,    264837,    367524,     98088,    233845,    329310,    530605,      5977,     85990,    129702,     37326
      1036,    350131, 14.418006,     179.5,    6316.2,    529921,    733258,   1031663,     66382,    270421,    372067,     93946,    236341,    328186,    527229,      7324,     88003,    132819,     36971
      1037,    350132, 14.408183,     180.8,    3165.0,    604753,    844205,   1133682,     63998,    272658,    363918,     92347,    279046,    389987,    588770,      7802,     87989,    126266,     35652
      1038,    350133, 25.275610,    1287.3,    1015.7,    587066,    824688,   1119437,     48034,    268520,    342588,     89261,    269207,    379128,    578795,      7074,     85722,    116218,     35682
      1039,    350134, 45.505042,     738.2,     570.2,    601638,    847840,   1142743,     30889,    270729,    308933,     87292,    277997,    391118,    591172,      7545,     84026,    105165,     38118
      1040,    350135, 14.385512,      15.8,    1958.2,    590067,    821982,   1116744,     61247,    274429,    345880,    100049,    270155,    376721,    578193,      8414,     87748,    120865,     40804
      1041,    350136, 14.407011,     334.5,    1662.8,    575320,    800965,   1096789,     49560,    276318,    330707,     86153,    262044,    364882,    564854,      9475,     87317,    114082,     38017
      1042,    350137, 14.381535,     272.7,    1517.3,    562601,    781780,   1081908,     34834,    278268,    326185,     86965,    255723,    354633,    554799,      9950,     86831,    113086,     37957
      1043,    350138, 60.511321,     629.5,     650.3,    580728,    815580,   1121080,     18792,    274328,    299063,     83603,    266891,    373400,    576143,      7622,     82923,    102477,     37744
      1044,    350139, 28.775699,     267.3,    3861.0,    544106,    754675,   1065108,     23160,    279618,    298856,     84471,    246962,    340842,    544620,     10209,     85487,    102189,     37168
      1045,    350140, 60.263871,     687.0,     533.0,    564011,    790866,   1107932,     10917,    271131,    303832,     83988,    258432,    360400,    568760,      6363,     79496,    107038,     37372
      1046,    350141, 43.259584,     513.2,     529.5,    573958,    801141,   1107630,     13503,    275512,    308714,     84355,    262896,    365353,    570022,      6492,     81850,    112796,     37320
      1047,    350142, 64.173076,     490.0,     107.7,    541034,    763010,   1090774,      2873,    259765,    295591,     77312,    246539,    345971,    558181,      4205,     75007,    104760,     35053
      1048,    350143, 57.644108,     453.2,    1337.0,    555851,    781168,   1100027,      3598,    265214,    288292,     77915,    253440,    354040,    566031,      4773,     78393,    102044,     35150
      1049,    350144, 61.604484,     393.7,      36.0,    519977,    731679,   1070918,      2012,    245551,    272214,     77804,    235967,    329454,    547443,      2439,     71058,     92674,     36267
      1050,    350145, 44.075322,     429.0,      38.2,    541970,    761131,   1081581,      8348,    251390,    299923,     73788,    246814,    343846,    556890,      2767,     75013,    105963,     35900
      1051,    350146,390.484860,         0,   29786.7,    310400,    459704,    821131,     30620,    215530,    292607,     85788,    129543,    194944,    412462,       120,     67262,    117835,     36764
      1052,    350147,153.939650,         0,    3523.0,    365628,    542638,    889432,     28194,    169490,    273727,    104641,    161296,    238019,    456247,      1869,     53845,     97825,     37592
      1053,    350148,524.550529,         0,    6003.0,    385374,    748771,   1153713,      6003,     82446,         0,     31002,    201345,    353025,    623717,         0,      2745,         0,      9241
      1054,    350149,591.609587,         0,    2947.0,    489111,    761129,   1145018,      2947,    103623,         0,     56279,    263805,    367182,    611083,         0,      2826,         0,     19041
      1055,    350150,372.212462,         0,    2234.2,    582752,    871029,   1218350,      2234,    113308,     37133,     65718,    318096,    430280,    654096,         0,      2793,     17298,     22105
      1056,    350151,629.313537,         0,    1472.5,    657671,    866329,   1206633,      1473,    118550,         0,     84358,    345498,    423326,    640055,         0,     17513,         0,     25726
      1057,    350152,300.716217,         0,     614.5,    725427,    965787,   1284048,       955,    155298,     44194,     91040,    377495,    471162,    682719,         0,     34411,     13759,     31342
      1058,    350153,187.484440,         0,     826.2,    786890,   1053176,   1321217,      2213,    183121,    229869,    108750,    412645,    520987,    710533,      1652,     46262,     76846,     39803
      1059,    350154,189.528259,       3.0,    1056.8,    777528,   1012766,   1317158,      2016,    195779,    245580,    106522,    406189,    497813,    707301,       704,     48885,     87279,     40012
      1060,    350155, 84.712722,     519.3,         0,    763462,   1016960,   1282572,      2835,    210171,    275284,    115779,    395784,    500042,    686815,      1967,     58184,     92969,     48682
      1061,    350156, 90.852229,     466.3,     331.3,    775021,   1042204,   1322268,       633,    224529,    253657,     98152,    400900,    513106,    714292,      2733,     62182,     83387,     39293
      1062,    350157, 74.665336,     313.2,      23.5,    706555,    960560,   1256884,      3051,    230931,    266162,    105024,    358918,    465652,    670187,      2189,     66964,     83248,     43335
      1063,    350158, 62.426036,     322.2,      46.8,    702687,    960520,   1270912,       750,    240250,    269204,    100881,    356760,    465544,    680597,      2733,     69164,     84289,     41400
      1064,    350159,108.837815,     318.7,     307.7,    720050,    977371,   1246640,      4006,    250458,    297361,    101514,    363166,    474945,    663409,      1642,     76714,     91650,     41110
      1065,    350160, 28.814889,     302.0,    1602.0,    732335,    998141,   1264152,     28045,    265429,    458862,    115595,    365742,    486494,    671732,      5493,     86914,    160336,     43834
      1066,    350161, 28.819729,     303.7,    2847.5,    700176,    948823,   1212834,     38995,    267617,    435285,    116992,    344854,    456655,    640374,      6390,     88352,    147703,     42734
      1067,    350162, 14.386281,     165.3,    1082.5,    668961,    910213,   1179145,     33320,    261655,    408157,    109265,    323947,    432652,    618693,      6074,     86186,    135660,     42528
      1068,    350163, 14.401325,         0,         0,    713323,    964446,   1220030,     48027,    272619,    419050,    107495,    351987,    464567,    645277,      6838,     90347,    138962,     43924
      1069,    350164, 14.406912,     394.3,    1673.0,    690959,    935410,   1198687,     53965,    268858,    417181,    113435,    336717,    446669,    632438,      6801,     89140,    140818,     43958
      1070,    350165, 14.400732,     147.5,    1957.8,    675167,    916754,   1179493,     48211,    264202,    415267,    112227,    326399,    435328,    618325,      6328,     87456,    142206,     41566
      1071,    350166, 14.394417,     341.8,    1610.5,    703419,    951966,   1213435,     58458,    275533,    400132,    106248,    344110,    455913,    641586,      6302,     91540,    132836,     43569
      1072,    350167, 14.399002,     284.5,    1439.8,    686341,    929932,   1197383,     67688,    271224,    412931,    107862,    332386,    442296,    631519,      6687,     90046,    139641,     43770
      1073,    350168, 14.387482,     160.8,     520.8,    668906,    909391,   1178573,     66943,    266965,    399428,    108986,    321439,    430089,    618421,      6468,     88464,    136454,     41484
      1074,    350169, 14.392114,     248.3,    1990.8,    687676,    931909,   1201382,     69928,    277821,    392431,    101822,    332908,    443098,    633523,      6347,     92337,    132470,     42364
      1075,    350170, 14.420499,      90.3,    2434.0,    669254,    907341,   1183015,     79771,    273614,    386848,    103077,    320338,    428004,    622123,      6000,     90744,    133841,     42554
      1076,    350171, 14.407555,      58.2,    3281.8,    584159,    804087,   1097629,     77135,    280348,    396898,    101134,    269824,    369060,    570311,      6817,     93069,    138491,     41653
      1077,    350172, 14.402686,     343.2,    4412.0,    569581,    784454,   1081549,     84586,    276266,    402051,    100407,    259597,    356829,    560603,      6305,     91334,    145475,     41503
      1078,    350173, 14.408491,      32.7,    2475.5,    555152,    765919,   1061822,     79265,    272231,    383157,     97642,    250294,    345902,    547513,      6720,     89553,    136845,     38858
      1079,    350174, 14.439368,     116.0,    3373.0,    571473,    787336,   1086137,     77737,    282557,    404312,    105331,    262031,    358588,    563126,      7252,     93498,    141197,     45394
      1080,    350175, 14.436938,       0.8,    3925.0,    555535,    765337,   1062956,     83202,    278553,    403153,     95874,    251006,    345169,    548402,      7107,     91698,    144200,     37825
      1081,    350176, 14.423180,     380.7,    2511.8,    541227,    747448,   1048064,     77086,    274631,    382667,     94989,    242000,    335096,    539237,      7147,     89885,    135410,     37540
      1082,    350177, 14.404694,     169.0,    3392.8,    645590,    886471,   1176439,     71342,    284709,    396696,     97535,    305448,    413721,    616937,      8145,     93657,    135819,     41150
      1083,    350178, 14.409624,      67.0,    3419.3,    628792,    867978,   1158056,     76633,    280900,    381654,    101359,    293895,    402971,    605572,      8486,     91799,    133815,     43250
      1084,    350179, 14.394433,     223.5,    1966.0,    615579,    855595,   1141031,     73135,    276799,    380176,     93619,    285030,    395899,    593971,      7962,     89941,    134003,     36848
      1085,    350180, 14.414869,     263.2,    2283.0,    631771,    866582,   1160233,     61370,    286464,    397456,     95531,    297178,    401804,    606105,      8990,     93600,    140574,     40498
      1086,    350181, 14.419670,     494.7,    1828.7,    615774,    847256,   1140784,     69294,    282644,    384805,     94665,    286017,    390380,    594383,      9651,     91739,    137125,     39738
      1087,    350182, 14.415410,     121.2,    2631.0,    601533,    833406,   1122581,     68812,    278519,    365513,     97232,    276427,    382384,    582277,      9025,     89747,    129114,     41385
      1088,    350183, 14.400003,     351.7,     865.0,    617511,    847759,   1145449,     52508,    287966,    375351,     92928,    288954,    390893,    595322,      9976,     93353,    132205,     38837
      1089,    350184, 14.438052,     394.7,     608.3,    602116,    827314,   1123169,     58156,    284376,    357818,     92047,    278261,    378676,    581956,     10630,     91489,    125741,     39097
      1090,    350185, 14.396401,     432.2,     621.5,    586595,    811156,   1102608,     55585,    280313,    347063,     91492,    268070,    369466,    568464,     10189,     89395,    121477,     38466
      1091,    350186, 14.382663,     682.3,     807.3,    604073,    829944,   1131422,     42300,    289458,    366874,     91156,    281798,    381031,    586485,     10359,     93044,    130736,     38122
      1092,    350187, 14.401933,     426.2,    1336.5,    588772,    807894,   1108093,     45263,    286035,    348424,     90097,    271349,    368030,    571755,     10262,     91123,    123061,     37566
      1093,    350188, 14.375973,     255.7,     986.7,    573853,    792220,   1088018,     41163,    282012,    340257,     85467,    261755,    359185,    558557,     10324,     88907,    119139,     38422
      1094,    350189, 28.784660,    1046.5,    1147.8,    588371,    810276,   1119396,     28043,    290501,    383881,     86300,    273805,    370251,    578186,     10519,     92084,    135204,     36121
      1095,    350190, 28.814900,     484.8,    1820.0,    571695,    786409,   1094846,     30345,    286902,    355421,     86689,    262744,    356287,    563516,     10866,     89956,    127215,     37350
      1096,    350191, 28.816899,     512.7,    3360.3,    556276,    769042,   1074610,     27552,    283230,    336511,     85770,    253158,    347277,    550486,     10908,     87706,    120743,     37447
      1097,    350192, 43.284496,     560.2,    1209.5,    616993,    855051,   1165383,     17035,    286878,    365503,     80795,    289430,    394069,    606985,      8155,     89555,    130671,     35516
      1098,    350193, 43.322660,     625.3,     264.3,    554465,    771440,   1087497,     18883,    283903,    334602,     80586,    253392,    347982,    559605,      8167,     87469,    120097,     35594
      1099,    350194, 43.265705,     590.5,     288.0,    582249,    810298,   1112922,     15573,    279238,    327254,     79614,    267123,    369502,    573689,      7154,     84296,    119996,     35425
      1100,    350195, 57.640965,     475.7,     117.0,    575005,    805317,   1124826,      4216,    271859,    298503,     76202,    264767,    366080,    581994,      5174,     82556,    107082,     37025
      1101,    350196, 44.130519,     312.7,     432.3,    552068,    776134,   1104383,      4820,    260401,    313741,     73870,    253804,    351351,    570319,      2887,     79652,    112630,     35414
      1102,    350197,337.563350,    4477.8,   14466.8,    455631,    651656,   1028874,     15937,    136793,    181401,     81317,    214099,    296754,    540612,      4478,     45410,     61522,     24519
      1103,    350198,391.192119,         0,     835.7,    390176,    754050,   1156232,       836,     65867,         0,     24178,    217261,    364567,    625371,         0,      8694,         0,      7581
      1104,    350199,305.872165,         0,     492.0,    607850,    867433,   1229120,      2929,    114381,     23396,     65754,    337252,    434374,    657173,         0,      5032,      8843,     23842
      1105,    350200,418.325704,         0,    2414.3,    711878,    986443,   1293877,      2414,    117991,         0,     77282,    391920,    500805,    692927,         0,      8690,         0,     28820
      1106,    350201,252.204010,       1.0,    1224.8,    714357,    937353,   1269177,      2126,    122218,         0,     78986,    385249,    469951,    685632,         1,     14327,         0,     26649
      1107,    350202,221.539108,         0,     755.0,    737078,    941867,   1251173,      2009,    139422,    125401,     93050,    396312,    470875,    669873,         0,     26205,     40608,     34172
      1108,    350203,111.314840,     900.0,      27.0,    772144,   1002061,   1289607,      1435,    224744,    238334,     98708,    400057,    492893,    688818,      2483,     60448,     83212,     36886
      1109,    350204, 86.729281,     390.0,      15.2,    706744,    941921,   1220267,       691,    249471,    191452,     95918,    358545,    457099,    643723,      2606,     71908,     55595,     37331
      1110,    350205, 63.554208,     273.0,      58.2,    728320,    975021,   1253659,      1995,    257104,    293421,     97042,    369356,    473764,    668810,      2132,     77869,     91046,     38430
      1111,    350206, 57.989690,     291.5,     199.2,    791579,   1034032,   1284186,       945,    262819,    233597,    101076,    406931,    510915,    683996,      1749,     79044,     67332,     41076
      1112,    350207, 57.567313,     157.7,     121.0,    743162,    981092,   1239367,      3511,    272154,    231839,    103184,    378226,    479912,    658591,      3215,     84605,     66603,     42800
      1113,    350208, 36.764083,      99.2,      21.3,    734186,    971418,   1244955,      4180,    265493,    295201,     99154,    372204,    471872,    662474,      2613,     82664,     91552,     41177
      1114,    350209, 77.345726,     637.5,    2124.0,    740238,   1002144,   1275480,     13869,    269286,    430109,    108409,    373151,    490109,    682630,      4466,     86967,    146177,     44503
      1115,    350210, 82.201577,    1153.8,     205.0,    750167,   1002334,   1283497,      7745,    279541,    308293,    115721,    376572,    487435,    685487,      5156,     89948,    103116,     47158
      1116,    350211, 29.239998,     587.0,     405.8,    763450,   1020595,   1290732,      9712,    284492,    362188,    118264,    383422,    497383,    691581,      6237,     92564,    128119,     47932
      1117,    350212, 14.551195,     230.0,     104.8,    779829,   1044689,   1289180,     19787,    280079,    370639,    107453,    393070,    510276,    690341,      7069,     91754,    127938,     45425
      1118,    350213, 14.475545,     224.0,     370.8,    746600,   1003118,   1245820,     27282,    276988,    407138,    109714,    374237,    486660,    662507,      7344,     91053,    136570,     45498
      1119,    350214, 14.422656,      32.5,     954.0,    735440,    996056,   1241674,     32718,    273636,    434552,    115019,    368490,    484342,    660094,      7010,     90131,    145478,     44490
      1120,    350215, 28.393410,     271.0,     409.8,    769819,   1026255,   1282130,     15987,    287599,    414697,    114684,    386287,    500488,    686040,      7086,     94347,    150574,     47015
      1121,    350216, 14.275741,     243.2,      77.0,    774543,   1039112,   1286213,     26396,    283251,    397449,    108113,    388751,    506443,    688366,      7737,     93390,    137446,     46293
      1122,    350217, 14.311999,     266.3,     634.3,    734669,    992084,   1240788,     34598,    279824,    409372,    101993,    365666,    479668,    659242,      8018,     92513,    139569,     43408
      1123,    350218, 14.367138,     158.5,    2084.7,    728576,    984652,   1233616,     41081,    276363,    421247,    104953,    362153,    476298,    654775,      7143,     91502,    139161,     43166
      1124,    350219, 28.827633,     457.7,     360.0,    774086,   1021521,   1274962,     26359,    290424,    447573,    109152,    388645,    498154,    680706,      7659,     95866,    167281,     46690
      1125,    350220, 14.407169,     278.8,     532.5,    713674,    964499,   1231955,     36412,    286120,    405117,    105343,    351339,    463102,    653437,      7684,     94828,    141560,     45739
      1126,    350221, 14.413871,     313.0,    1612.2,    721444,    976374,   1232990,     44475,    282651,    398728,    101265,    355752,    469507,    654020,      7618,     93875,    133943,     42974
      1127,    350222, 14.377894,     367.7,    1825.0,    717820,    970262,   1226141,     50968,    279213,    421174,    101657,    353720,    466589,    649777,      6684,     92766,    142207,     42317
      1128,    350223, 28.804754,     492.5,     617.2,    730515,    966519,   1216052,     30110,    293017,    445014,    107505,    362248,    467404,    644014,      7246,     97179,    167333,     46443
      1129,    350224, 14.415763,     183.8,     718.7,    713531,    955143,   1214349,     44416,    288495,    395297,    106944,    349923,    457770,    642033,      7079,     95937,    137150,     45746
