TAZID,CO_TAZID,DevAcres,HH,Job,ATO_Job_byAuto,ATO_Job_byAuto_FF,ATO_Job_byAuto_SL,ATO_Job_byWalk,ATO_Job_byBike,ATO_Job_byTran_wk,ATO_Job_byTran_dr,ATO_HH_byAuto,ATO_HH_byAuto_FF,ATO_HH_byAuto_SL,ATO_HH_byWalk,ATO_HH_byBike,ATO_HH_byTran_wk,ATO_HH_byTran_dr
       471,    570318,245.089642,     167.5,       4.2,    232082,    348832,    655928,       442,     44456,         0,     58123,    195399,    264457,    409994,      1854,     45434,         0,     23979
       472,    570319,216.694873,     355.8,      88.7,    247919,    379758,    628684,      1024,     53556,     53565,     61420,    204610,    279273,    397738,      2461,     47340,     29973,     25179
       473,    570320,189.560930,     781.2,    1036.3,    262203,    408872,    647657,      1578,     68576,    125262,     69139,    212701,    293013,    407318,      3026,     51012,     65133,     28609
       474,    570321, 68.850473,     175.8,         0,    255184,    391926,    636717,      1414,     63962,     96827,     65706,    208953,    285796,    402252,      2962,     48941,     50616,     27426
       475,    570322,1073.86879,     530.2,       0.3,    214057,    342201,    608564,       118,     10801,         0,     23269,    186097,    259994,    386994,       710,     26409,         0,     11428
       476,    570323,1025.93192,     150.3,         0,    178709,    275235,    575376,         0,      3168,         0,     18657,    157047,    219459,    365607,       307,     15133,         0,      8788
       477,    570324,468.420602,     339.0,         0,    191788,    302116,    598072,         3,      5492,         0,     20103,    167395,    234650,    378609,       649,     20729,         0,      9359
       478,    570325,236.711874,     219.8,         0,    206374,    335396,    628252,        32,      7871,         0,     21946,    178920,    252931,    395559,       810,     24971,         0,     10280
       479,    570326,267.487447,     213.2,      31.5,    214721,    350394,    632509,        89,     12280,         0,     23521,    185591,    261716,    398049,       774,     29490,         0,     11089
       480,    570327,270.333221,     223.3,      66.0,    214669,    350172,    644268,       112,     18368,         0,     23521,    185535,    261594,    404277,       872,     34161,         0,     11089
       481,    570328,171.865275,     122.7,       5.7,    208278,    350931,    656579,       107,      9850,         0,     21026,    180138,    259628,    409386,       879,     27417,         0,      9775
       482,    570329,169.796721,     146.3,         0,    216391,    372091,    671400,       170,     14894,         0,     21829,    186562,    270743,    417322,       981,     32663,         0,     10134
       483,    570330,169.279224,     181.7,         0,    219699,    385248,    690462,       122,     21958,         0,     21661,    189172,    277606,    428396,      1047,     37832,         0,     10119
       484,    570331,273.610124,     289.8,         0,    233981,    413769,    724095,        13,     34854,         0,     24264,    198545,    293448,    446816,      1808,     45482,         0,     11353
       485,    570332,270.495089,     516.0,         0,    236825,    407153,    722984,        20,     43572,         0,     45089,    199471,    290768,    446141,      2439,     49318,         0,     17127
       486,    570333,699.323138,     144.5,         0,    161754,    262016,    568984,         0,      3790,         0,     16378,    142972,    207626,    359933,       314,     14348,         0,      5913
       487,    570334,427.078226,     133.2,         0,    179891,    300843,    614593,         0,      6664,         0,     18240,    157546,    229598,    385548,       340,     20019,         0,      6767
       488,    570335,424.284023,     144.5,         0,    196980,    344330,    665082,        36,      9132,         0,     20945,    170888,    254562,    413822,       537,     25204,         0,      8035
       489,    570336,170.647210,     181.8,      38.7,    210161,    372539,    686027,       167,     11506,         0,     22878,    181472,    269928,    426074,       848,     29548,         0,      8909
       490,    570337,169.815540,     124.7,     116.8,    218252,    395745,    703145,       198,     17011,         0,     23807,    187904,    282252,    435494,      1102,     35149,         0,      9311
       491,    570338,170.421285,     198.8,      15.0,    227713,    420400,    719881,       131,     24892,         0,     25077,    195251,    295412,    444492,      1308,     40440,         0,      9881
       492,    570339,253.371126,     195.8,      11.0,    211709,    379443,    703384,       141,     13270,         0,     22253,    183246,    273286,    434653,       765,     31483,         0,      8625
       493,    570340,254.397410,     237.2,      32.8,    219871,    400078,    720364,       176,     19187,         0,     23108,    189672,    284205,    443687,       935,     37190,         0,      8992
       494,    570341,256.111524,     172.2,       1.2,    227645,    426564,    739218,       181,     28509,         0,     24404,    195567,    298256,    453929,      1418,     43139,         0,      9554
       495,    570342,246.495591,     637.3,       0.2,    229832,    413361,    743476,        14,     38184,         0,     25250,    195202,    292716,    456260,      2017,     48295,         0,      9934
       496,    570343,246.833116,     568.7,         0,    234676,    407239,    752839,        36,     48210,         0,     23129,    197128,    290168,    461053,      2580,     52965,         0,     10747
       497,    570344,201.165079,     675.7,     574.5,    268116,    417928,    633539,      2208,     91045,    178615,     65166,    215819,    296901,    401725,      2940,     52426,     88865,     30687
       498,    570345,188.853560,     637.2,     372.0,    289132,    452251,    655347,      2243,    102502,    150579,     52215,    229557,    313414,    413636,      2570,     55258,     72064,     25592
       499,    570346,228.393017,     531.5,     245.8,    268096,    431530,    675281,      1614,     80556,     95910,     66041,    216438,    302662,    421473,      2965,     55134,     50351,     27058
       500,    570347,243.313835,     674.3,     257.3,    260788,    397244,    641531,      2209,     86913,    160354,     74410,    210806,    286992,    404634,      3165,     54463,     79856,     33961
       501,    570348,138.926895,     393.5,     132.8,    283752,    472322,    704016,      1713,     94838,    120036,     43869,    224955,    319521,    439260,      3198,     57559,     55465,     20713
       502,    570349,245.230675,     462.0,    1093.3,    287595,    457154,    669120,      2454,    101147,    175018,     55909,    227535,    314169,    419928,      3065,     56468,     88340,     28066
       503,    570350,183.122334,     763.8,     148.2,    245809,    395177,    658737,       834,     54376,     83273,     59288,    203809,    286175,    412884,      2694,     50429,     44429,     22589
       504,    570351,187.503029,     444.3,     209.3,    284115,    450466,    664496,      4355,    104975,    140421,     29083,    222365,    307034,    414870,      3262,     58795,     68016,     15782
       505,    570352,148.868865,     708.0,     368.7,    286813,    464708,    676858,      8783,    112744,    150277,     29344,    223434,    313765,    421530,      2529,     59367,     73764,     16706
       506,    570353,202.879832,     661.7,      10.2,    242684,    389889,    664429,       590,     52724,     60038,     58361,    201819,    283844,    414818,      2793,     51549,     33581,     22511
       507,    570354, 67.237171,     121.7,     180.2,    264005,    437095,    697445,       998,     64502,    123655,     60055,    214973,    305637,    432160,      2857,     55090,     66062,     21719
       508,    570355,161.115309,     433.8,      63.0,    267214,    444279,    696226,      1486,     73234,    101265,     56917,    216501,    308357,    431590,      2629,     56541,     57744,     21076
       509,    570356,170.663791,     449.3,      76.0,    277319,    469333,    717749,      1215,     85981,     60077,     51217,    222069,    319530,    445905,      2815,     58506,     31719,     21011
       510,    570357,148.898382,     486.5,         0,    292024,    494599,    734751,      2341,    101692,     92594,     36877,    231153,    331312,    454951,      3431,     60324,     42718,     18546
       511,    570358,147.933487,     431.0,     282.5,    304407,    526447,    745539,      5662,    109433,    139626,     17481,    238118,    346689,    461398,      3355,     60823,     68934,      8733
       512,    570359, 98.843221,     432.2,     628.7,    293189,    491518,    712456,      9817,    115532,    148847,     17135,    227656,    327109,    442280,      3071,     61023,     73616,      8427
       513,    570360,171.330692,     595.8,       3.0,    243850,    423928,    701439,       686,     54730,     50467,     36259,    203417,    299311,    436083,      3122,     53745,     30326,     15854
       514,    570361,117.352819,     255.3,     401.3,    264556,    452021,    721173,      1520,     66723,    101084,     50917,    216074,    313006,    447156,      2896,     57304,     54170,     20202
       515,    570362,161.151849,     351.8,      90.7,    271911,    473681,    735068,      2080,     76863,    105123,     46267,    220559,    323050,    454245,      2567,     59456,     54764,     19405
       516,    570363,208.772672,     415.3,     628.5,    279286,    480943,    740730,      1220,     90938,     86138,     45212,    224054,    325669,    457559,      3106,     61218,     44224,     18962
       517,    570364,199.426716,     704.7,      51.0,    307913,    546807,    771193,      4023,    106861,    111845,     18354,    242553,    357975,    475443,      3436,     62631,     55673,      7665
       518,    570365, 81.017228,     234.0,     813.8,    306670,    522243,    739599,      6628,    114218,    149587,     15527,    239318,    343893,    456556,      2904,     62978,     74650,      6257
       519,    570366, 79.118844,      87.8,    1491.0,    316336,    536225,    745369,      8952,    117730,    153844,     14314,    245696,    350712,    460293,      2675,     62766,     77871,      5965
       520,    570367,236.228489,     703.0,       7.8,    240181,    411097,    686450,       945,     58952,     52521,     23062,    200556,    292432,    427356,      2751,     56870,     29269,     10293
       521,    570368,231.938770,     454.8,     434.0,    262307,    449104,    739097,      2382,     69993,    100747,     41933,    214419,    310975,    455244,      3004,     60082,     52777,     20481
       522,    570369,198.844834,     380.2,     723.0,    272477,    473288,    752737,      2679,     81630,    102466,     36414,    220673,    322832,    462946,      3157,     62440,     53574,     18201
       523,    570370,200.328379,     632.7,      37.5,    270580,    468869,    758352,      1766,     94550,     82224,     36760,    218402,    319618,    465724,      3343,     64218,     41183,     18639
       524,    570371,128.411298,     508.3,         0,    294537,    523710,    780603,      2318,    103054,     93393,     18316,    234451,    346793,    479093,      3578,     64901,     47472,      7638
       525,    570372,121.607099,     380.0,       4.3,    301828,    539179,    788008,      3684,    109021,    105670,     16336,    239060,    354434,    483510,      3523,     65023,     53930,      6500
       526,    570373,183.935207,     456.8,    1816.7,    309321,    527933,    761527,      6140,    116050,    133248,      9714,    242616,    346793,    468362,      2683,     65212,     67907,      3937
       527,    570374, 76.567498,         0,     344.7,    312628,    544156,    766758,      8478,    123806,     76300,      6194,    243335,    353779,    470579,      1459,     65898,     32301,      1877
       528,    570375,113.272113,     387.7,         0,    276772,    403586,    634020,      5556,    122588,     73954,     18458,    211764,    284150,    398754,      1956,     58527,     33431,      9293
       529,    570376,139.451000,     334.2,      95.5,    289442,    428727,    706326,      7527,    123025,         0,     19436,    222579,    299722,    438827,      1264,     58161,         0,     11236
       530,    570377,201.342521,     726.2,     118.7,    275889,    408607,    652924,      6338,    123113,    123406,     19774,    210667,    285142,    408315,      2177,     58782,     58696,     10213
       531,    570378, 88.287024,     341.3,     131.7,    285563,    440814,    678851,      6531,    125127,    121694,     18828,    218010,    301743,    423031,      2690,     57901,     58499,      9998
       532,    570379,179.840377,      13.2,    1776.7,    271451,    388690,    626325,      9196,    124538,    138604,     18500,    204499,    273628,    391478,      2165,     56990,     67884,     10355
       533,    570380, 74.057561,     137.7,    1463.7,    285285,    424919,    668844,      8887,    124133,    149030,     16657,    216425,    294381,    414160,      2393,     55915,     74033,     10009
       534,    570381,167.703814,       4.7,    6476.7,    307844,    499778,    718100,     10127,    119020,    107728,     21144,    237711,    333061,    445567,      2864,     59972,     50286,     10755
       535,    570382,188.849224,     520.3,    1647.5,    300639,    476524,    705867,      9228,    123614,    139599,     20386,    231730,    321530,    438825,      2661,     59068,     68306,     10587
       536,    570383,129.445606,      69.5,    1268.5,    304037,    484847,    743199,      5604,    126918,    129185,     18147,    233574,    326268,    458382,      3151,     58270,     62921,      9320
       537,    570384,312.066708,     993.2,     740.7,    307924,    502758,    742093,     11722,    124092,    120387,      9671,    237467,    334418,    457705,      2352,     61165,     53643,      5493
       538,    570385,267.027025,     607.8,    2181.8,    287031,    440637,    714233,      5837,    127842,     92442,     14513,    219574,    300968,    441430,      2498,     59563,     41407,      6913
       539,    570386,420.258464,     299.3,      45.5,    291156,    471673,    749163,      3824,    131094,         0,      6897,    222765,    317048,    460490,      1332,     61371,         0,      3094
       540,    570387,239.584463,         0,      89.2,    286417,    456405,    723083,      3765,    131228,     78049,      5818,    221435,    305640,    444692,       265,     64618,     32446,      1592
       541,    570388,123.719077,         0,    3496.0,    315578,    535676,    766627,      6771,    126094,    114456,      7936,    244976,    349901,    470555,      1133,     64024,     51059,      2820
       542,    570389,136.455374,     481.8,      99.5,    264598,    396584,    622278,      4504,    125969,    124547,     13022,    200522,    276029,    390200,      3216,     56316,     60115,      7118
       543,    570390,207.631649,     885.2,     213.8,    277344,    449451,    667188,      3223,    122227,    104771,      4941,    211667,    303576,    414368,      3426,     53796,     50112,      2527
       544,    570391, 81.714332,     533.2,       9.5,    269810,    434817,    673374,      3843,    126915,    114638,     11611,    204847,    294938,    418046,      3429,     56710,     54171,      5868
       545,    570392, 96.987270,     424.3,      40.2,    274932,    465185,    689142,      2613,    123198,     94938,     11346,    210035,    309002,    425277,      3729,     53820,     45418,      5748
       546,    570393,174.529929,     498.2,       9.2,    268217,    433651,    691109,      2842,    127669,     88947,     11042,    204141,    292856,    426379,      2975,     56703,     40511,      5559
       547,    570394,133.248166,     485.3,     162.2,    272775,    449393,    697673,      2639,    124983,     84608,     11336,    208096,    300782,    429509,      3177,     54796,     41177,      5725
       548,    570395, 92.701464,     371.8,     369.3,    282028,    486739,    716159,      3358,    119696,     99313,     11460,    216204,    318721,    441623,      3068,     51889,     47732,      5903
       549,    570396, 66.637519,       5.3,    1622.5,    288897,    475451,    727895,      3403,    118984,     96091,     10433,    222033,    314728,    449938,      2109,     51382,     47328,      5171
       550,    570397, 60.235834,     120.3,     841.0,    288147,    490645,    728709,      3601,    115541,     98776,     13804,    221338,    321748,    449954,      2196,     49867,     48576,      8219
       551,    570398,517.841939,     503.5,      61.8,    277032,    442384,    725725,      2158,    127015,     47559,     11016,    211939,    296134,    447733,      1420,     55598,     20408,      5566
       552,    570399,201.708921,     135.0,     577.2,    283118,    467283,    753961,      2348,    112929,     47650,     10168,    217850,    309709,    462260,      1286,     49100,     20989,      4646
       553,    570400, 35.288356,      19.0,     925.8,    278493,    395215,    603558,     14039,    119797,    144999,     25778,    211795,    281668,    381642,      1895,     55773,     73555,     15168
       554,    570401, 96.554395,     273.2,    1796.0,    275255,    401685,    589518,     11743,    118374,    132954,     16747,    210241,    282984,    374223,      2372,     54720,     67826,     11880
       555,    570402, 47.610893,     118.3,     822.0,    270094,    399423,    588435,      9453,    115179,    128058,     17593,    206545,    280831,    372849,      2878,     53719,     65925,     12204
       556,    570403, 82.006790,     285.0,      44.2,    264802,    383351,    572737,      7708,    112240,    117125,     18510,    202299,    272008,    364085,      3438,     52662,     61160,     12615
       557,    570404, 79.778724,     329.7,     113.3,    260104,    381485,    567906,      8750,    108078,    111082,     20469,    198724,    270330,    361166,      3644,     51081,     58868,     13210
       558,    570405,137.605689,     171.2,     141.5,    274962,    401715,    602699,      8852,    121342,    125820,      8574,    209243,    281950,    380099,      2670,     54430,     61369,      5218
       559,    570406, 59.140161,         0,     200.0,    269774,    420654,    621574,      5941,    117189,    115084,     16929,    205662,    288741,    388628,      3118,     52541,     55445,     12313
       560,    570407,113.119955,     411.8,      80.5,    276343,    438160,    641195,      7375,    113998,    111612,     19415,    211352,    299019,    400893,      3204,     51505,     51675,     13970
       561,    570408,138.886269,     476.0,     278.8,    258385,    397650,    603716,      9754,    108425,     91820,     25647,    197255,    275383,    377986,      3045,     48996,     44300,     15162
       562,    570409,143.254005,     196.0,     212.8,    279654,    473007,    694336,      2499,    117622,    104167,      9080,    214019,    312881,    427569,      3432,     51036,     50281,      4526
       563,    570410,165.904596,     540.2,      29.3,    255672,    411572,    630910,      5589,    110703,     72673,     24556,    194783,    279617,    391071,      3008,     48461,     35617,     14482
       564,    570411,165.678188,     431.5,         0,    279125,    488968,    709724,      3757,    108530,     74334,     24684,    214397,    319209,    437302,      2702,     46969,     36762,     14413
       565,    570412,162.713823,     288.8,      42.8,    277966,    501754,    736324,      3789,    110389,     74099,      8755,    212959,    323783,    450116,      2177,     47740,     37015,      6348
       566,    570413,161.328105,     613.2,     494.3,    273272,    509494,    724650,      2810,     98180,     67659,      7526,    210335,    326637,    443742,      2840,     42844,     34929,      5172
       567,    570414,237.405009,     271.8,         0,    272076,    525684,    728467,       460,     49504,         0,     21998,    210749,    332308,    446668,       890,     26498,         0,      9787
       568,    570415,368.516532,    1075.5,     428.3,    273302,    525833,    758908,      3292,     98255,     65752,     10914,    209579,    332444,    462562,      2652,     43219,     31137,      6951
       569,    570416,160.285536,     255.0,    1186.7,    271729,    526854,    753942,      3906,     88504,     76186,     17396,    208320,    333701,    458033,      3521,     39202,     40067,      9309
       570,    570417,201.988092,    1295.2,    1242.2,    274005,    529326,    753448,      3633,     74246,     63599,     18697,    211176,    334798,    461125,      2958,     34274,     32027,      9789
       571,    570418,334.977335,     490.3,     328.2,    276857,    549276,    759542,      1606,     58547,     33321,     22426,    214764,    344936,    464188,      1947,     29419,     14554,     10303
       572,    570419,313.155961,    1044.3,    1765.0,    270779,    530736,    786177,      3274,     84243,     49886,     15190,    207996,    334689,    478888,      2702,     38626,     27272,      7491
       573,    570420,436.878765,     362.3,         0,    285229,    578996,    782943,       546,     37811,     37525,     21542,    221248,    360635,    474820,       538,     23158,     17476,      9609
       574,    570421,287.806214,     196.3,         0,    282258,    511821,    772516,      1838,     97538,         0,      5983,    218283,    329373,    471140,      1854,     44015,         0,      2870
       575,    570422,461.349833,     363.3,     415.5,    284432,    582101,    810759,       917,     62201,      4099,     22265,    220402,    361979,    491717,       815,     32014,      4124,     10410
       576,    570423,134.149755,      10.5,     418.3,    296421,    616713,    822065,       755,     42302,     60898,     21614,    229690,    380895,    496709,       591,     25167,     29364,      9939
       577,    570424,         0,       4.7,         0,    109613,    162249,    291168,         0,      5673,         0,      1814,     96965,    135062,    229486,         5,     14763,         0,      1246
       578,    570425,         0,         0,         0,    143916,    203062,    297630,         0,     22907,         0,      5244,    120039,    164928,    233512,         0,     29031,         0,      2340
       579,    570426, 46.801773,      38.2,         0,    202770,    269472,    420282,         0,     40315,         0,     11697,    158674,    211606,    289859,        38,     29320,         0,      6097
       580,    570427,         0,         0,         0,    188279,    252604,    430209,         0,     44664,         0,      5717,    145538,    192313,    283506,         0,     27432,         0,      3029
       581,    570428,         0,         0,         0,    197873,    306276,    616378,         0,     19043,         0,      1786,    150059,    212524,    380196,         0,     14041,         0,       758
       582,    110001,808.488837,     347.0,         0,    161684,    265738,    591040,         0,      5012,         0,     15386,    142443,    207663,    369432,       381,     15290,         0,      5463
       583,    110002,855.249796,    1591.5,         0,    201653,    370102,    701581,        18,     12650,         0,     17114,    174671,    263977,    430793,      1839,     29351,         0,      6998
       584,    110003,292.481553,     587.0,      74.2,    221473,    423782,    737543,       714,     22905,         0,     16805,    190241,    292804,    451122,      1868,     39600,         0,      7294
       585,    110004,294.666037,     761.2,     592.8,    230233,    444966,    754351,       882,     32724,         0,     17559,    196933,    304725,    460651,      1698,     45846,         0,      7585
       586,    110005,320.752912,     253.5,         0,    209427,    389460,    741791,       165,     17866,         0,     17861,    180887,    273578,    451127,      1369,     34987,         0,      7152
       587,    110006,282.676445,     311.5,     231.7,    226771,    445266,    775163,       660,     27657,         0,     19715,    194159,    303430,    470466,      1535,     42124,         0,      7985
       588,    110007,197.719159,     305.8,     346.5,    236313,    461136,    797070,       641,     44706,         0,     26510,    200609,    312526,    482332,      1672,     52291,         0,     15414
       589,    110008,238.466646,     282.3,         0,    225937,    423874,    764275,       227,     28500,         0,     19752,    193949,    291688,    463149,      1111,     41904,         0,      7864
       590,    110009,243.711863,     436.2,         0,    221676,    400922,    737586,       586,     45865,         0,     18339,    189033,    280546,    448978,      1781,     52644,         0,      7259
       591,    110010,160.871114,     409.7,         0,    230544,    436693,    769335,      1168,     57478,         0,     28010,    194649,    298520,    466151,      2416,     58617,         0,     14693
       592,    110011,233.180172,     280.8,      13.0,    225018,    436407,    779481,        64,     28409,         0,     19823,    193334,    296233,    470679,       843,     41119,         0,      7799
       593,    110012,246.229317,     415.2,     115.8,    220650,    418884,    767305,       730,     45836,         0,     18520,    188408,    287066,    463250,      1991,     52191,         0,      7186
       594,    110013,161.043528,     396.5,     332.2,    231598,    466440,    802237,      1839,     57076,         0,     19629,    195413,    310710,    482223,      2604,     58080,         0,      7710
       595,    110014,319.157127,     867.2,     851.0,    231566,    422286,    768754,      5152,     75382,     53365,     27701,    191423,    289741,    463304,      4001,     65091,     33379,     14537
       596,    110015,161.325425,     744.5,     345.7,    250722,    458856,    759856,      3075,     95517,     71731,     35178,    202911,    308994,    460156,      4259,     70846,     49369,     18483
       597,    110016,317.596462,     361.2,      31.0,    223643,    462879,    811324,       484,     26253,         0,     20107,    192101,    306021,    485980,      1163,     38145,         0,      7807
       598,    110017,382.327897,     848.7,     668.5,    230848,    502718,    837123,       950,     37275,         0,     21400,    197448,    325643,    500561,      1947,     45257,         0,      8355
       599,    110018,407.626590,     727.3,     356.5,    209653,    426771,    777166,      1611,     50882,         0,     18594,    178969,    287231,    466739,      2652,     53960,         0,      7119
       600,    110019,316.912999,    1437.7,    3201.2,    231692,    445765,    797910,      6726,     74800,     51039,     37341,    191399,    299874,    479143,      5673,     64277,     33633,     17558
       601,    110020,158.411057,     545.0,     219.8,    251621,    453025,    742552,      4105,     94900,     63267,     38027,    203154,    305331,    450248,      4866,     70107,     40479,     19019
       602,    110021,300.627445,     436.2,         0,    227467,    499282,    851194,       522,     32316,         0,     19657,    194713,    323766,    506849,      1991,     40648,         0,      7454
       603,    110022,280.538355,     279.2,      10.0,    233855,    429257,    753176,       195,     48187,         0,     21761,    198049,    297863,    459839,      1730,     53689,         0,      8904
       604,    110023,217.218657,     603.7,     545.7,    253740,    451457,    726935,      2425,     70614,     82187,     31229,    209078,    310085,    447252,      3533,     62086,     44736,     15501
       605,    110024,122.083688,     734.2,     880.2,    268664,    485744,    745647,      2989,     85822,     92597,     32469,    218326,    327283,    457901,      3692,     64929,     50976,     15663
       606,    110025,114.888821,     368.2,         0,    268466,    487135,    755443,      2004,     97495,         0,     32879,    217036,    327078,    463152,      3755,     66744,         0,     16692
       607,    110026,113.581375,     382.7,      24.0,    296595,    528805,    761082,      2046,    108244,         0,     11818,    235450,    347260,    466909,      3949,     67853,         0,      7103
       608,    110027,318.177258,     327.2,      15.2,    238670,    447281,    778552,       480,     50719,         0,     28740,    201666,    306569,    472994,      1360,     55191,         0,     16360
       609,    110028,322.965080,    1158.3,     493.2,    253128,    467148,    751080,      2139,     71320,     66909,     31131,    208392,    317315,    460069,      3610,     63317,     38446,     16105
       610,    110029,161.549315,     759.3,     630.3,    274363,    513289,    779114,      2870,     89214,     84429,     31749,    222487,    340334,    475316,      4007,     67466,     54049,     16034
       611,    110030,155.150370,     429.0,     315.2,    290078,    545733,    791888,      1946,    100851,     64740,     28777,    232054,    356022,    482938,      3742,     69137,     34908,     14859
       612,    110031,160.530331,     548.0,      92.7,    302947,    576086,    807119,      2552,    112049,     68584,     10859,    239626,    370733,    492021,      3843,     70088,     36290,      7163
       613,    110032,162.058246,     197.0,         0,    240335,    444916,    798397,       752,     56602,         0,     27067,    201854,    305647,    483149,      2169,     58217,         0,     14815
       614,    110033,322.582879,    1118.0,     406.3,    252374,    465486,    770319,      2489,     73973,     56618,     29203,    207920,    316366,    469119,      3966,     64958,     35092,     15151
       615,    110034,160.729178,     722.2,     399.8,    272993,    512775,    796894,      2973,     92323,     80930,     30175,    220866,    339776,    484164,      4127,     69522,     53159,     15343
       616,    110035,160.821628,     427.3,     271.2,    290382,    545693,    809952,      1965,    104175,     83662,     27830,    231927,    355814,    491862,      3905,     71364,     53597,     14802
       617,    110036,158.779450,     579.8,      27.8,    303178,    574855,    824824,      1759,    113953,     74241,     27121,    239240,    370229,    500658,      3952,     72474,     40618,     15434
       618,    110037,323.347410,     865.7,     920.8,    247996,    436250,    773653,      2812,     75569,     52816,     31007,    204590,    301363,    469311,      3802,     65626,     31952,     15996
       619,    110038,160.826017,     783.7,    1071.7,    267639,    497315,    770462,      2903,     94413,     70452,     32494,    217155,    331027,    468775,      4207,     70606,     48224,     16521
       620,    110039,175.835329,     463.8,      12.3,    281890,    539762,    798989,      2064,    106515,     86743,     29601,    225383,    351236,    484643,      4446,     72703,     54086,     16328
       621,    110040,147.196358,     628.3,       6.0,    296471,    578167,    824677,      2391,    116303,     74575,     28570,    234254,    369452,    499417,      4620,     73993,     40324,     15718
       622,    110041,139.654921,     786.5,     795.7,    300974,    531515,    752772,      5842,    118334,    103285,     10502,    236382,    346149,    461487,      3098,     68269,     53233,      6764
       623,    110042,131.570953,         0,    4265.2,    313644,    561648,    797480,     10278,    127176,    120613,      9483,    243608,    360180,    486192,      1619,     69812,     51406,      8657
       624,    110043,169.276334,     767.2,     644.0,    303524,    560757,    785599,      6453,    120176,     97749,      8703,    237775,    360419,    479516,      3209,     70376,     52103,      7381
       625,    110044,170.986404,     654.2,     613.7,    306188,    563036,    804487,      9076,    122251,    105566,      8776,    239354,    361737,    488719,      3231,     72659,     51686,      7078
       626,    110045, 76.280559,         0,     819.8,    321668,    585302,    806107,     19621,    128719,    127677,     34926,    249582,    372191,    489993,      1536,     71985,     51897,     17360
       627,    110046,168.668328,     680.3,     326.8,    306835,    570009,    802107,      9847,    123687,    108189,     31139,    239103,    363130,    485939,      3807,     74268,     47593,     15171
       628,    110047, 85.394452,         0,    4190.0,    323006,    601483,    821731,     22123,    129591,    106789,     17829,    250039,    379078,    497093,      2170,     73836,     43498,      5795
       629,    110048,3845.60384,         0,    2024.3,    283804,    440998,    767076,      2024,    134600,    110637,      9126,    217128,    293502,    461284,         0,     64427,     49342,      3183
       630,    110049,179.923693,         0,    5724.8,    308262,    535854,    804815,     19215,    133348,    106431,     24010,    238123,    345679,    487602,       232,     71410,     46317,      8690
       631,    110050,264.629133,         0,    9156.2,    313599,    575548,    819470,     22369,    133933,    102529,     16854,    241761,    364054,    495636,      1227,     73818,     45303,      5661
       632,    110051,141.935288,     425.0,      46.0,    308346,    577276,    844875,      5581,    137065,         0,     21236,    236552,    363274,    507457,      2996,     74637,         0,      7249
       633,    110052,585.318650,         0,     564.7,    303493,    525284,    861849,      3939,    135414,     31985,     15627,    233934,    337870,    514963,       895,     71108,     15875,      5367
       634,    110053,582.233303,      45.8,   14512.5,    286817,    533903,    770863,     14860,    123653,         0,     25011,    217409,    335552,    465835,       565,     65395,         0,      9810
       635,    110054,502.793857,     387.0,     892.3,    289891,    497871,    788387,      1091,    127215,         0,      5476,    224703,    326384,    481733,       661,     56252,         0,      2175
       636,    110055,815.171313,     952.0,     720.2,    288106,    490915,    783184,       720,    108926,         0,     11478,    223127,    322685,    477549,      1117,     48910,         0,      5373
       637,    110056,519.310280,     738.8,     184.8,    274914,    536994,    794679,       511,     76971,         0,      3552,    212532,    337620,    479390,      1310,     39178,         0,      2075
       638,    110057,373.899559,     767.7,     351.8,    279389,    583807,    825666,      1361,     60839,      2932,      3190,    215429,    359995,    495595,      1667,     34800,      2342,      2209
       639,    110058,255.156577,       3.7,     164.2,    280296,    586392,    809159,       791,     47842,      8896,      3536,    216103,    361398,    486997,       769,     28469,      6396,      2394
       640,    110059,122.211186,         0,       2.8,    301749,    639115,    819155,       397,     34533,         0,     22704,    232421,    390260,    491760,       198,     23264,         0,     11068
       641,    110060,360.926786,     329.0,      61.3,    312252,    614918,    795137,       155,     35299,         0,     14344,    237226,    376349,    475456,       880,     25635,         0,      5127
       642,    110061,228.933019,     489.2,       8.8,    301613,    593396,    799042,       815,     45619,      5872,     15980,    229390,    363877,    476857,      1684,     30398,      3681,      6467
       643,    110062,210.869555,     956.5,     460.2,    276134,    536043,    819901,      1512,    107436,     87480,     34892,    219863,    348082,    494789,      4711,     73223,     54580,     17459
       644,    110063,137.304600,     752.0,         0,    281585,    535130,    802864,      1936,    118860,     89002,     30536,    220572,    345208,    485160,      5377,     74838,     39253,     16337
       645,    110064,171.386112,    1276.3,    1076.7,    303658,    584676,    831134,      8985,    125581,    130111,     16543,    234868,    369936,    501472,      5059,     75423,     57356,      5903
       646,    110065,259.972938,    1751.2,    1337.2,    297788,    568217,    839967,     11779,    131574,    126215,     16493,    228747,    360720,    505118,      4452,     75971,     56021,      5987
       647,    110066,139.264685,         0,    3874.3,    320822,    598895,    853909,     16295,    134288,         0,     18083,    246976,    377053,    514130,      3244,     75266,         0,      6105
       648,    110067,159.187614,     815.7,       4.8,    273616,    528231,    838090,      2003,    106468,     92373,     38014,    218604,    343759,    503612,      4352,     72771,     42201,     18982
       649,    110068,150.205950,     915.3,      28.0,    297269,    567540,    855808,      2498,    117791,     96168,     29300,    232413,    362940,    514307,      4114,     74907,     46980,     11214
       650,    110069,109.058351,     548.7,       1.2,    291241,    554373,    832882,      4082,    123337,    117251,     27588,    225675,    354254,    500750,      4883,     75509,     52000,     10106
