TAZID,CO_TAZID,DevAcres,HH,Job,ATO_Job_byAuto,ATO_Job_byAuto_FF,ATO_Job_byAuto_SL,ATO_Job_byWalk,ATO_Job_byBike,ATO_Job_byTran_wk,ATO_Job_byTran_dr,ATO_HH_byAuto,ATO_HH_byAuto_FF,ATO_HH_byAuto_SL,ATO_HH_byWalk,ATO_HH_byBike,ATO_HH_byTran_wk,ATO_HH_byTran_dr
       881,    110300,190.953345,         0,    2267.7,    387558,    616885,    842586,      3752,     31319,         0,     61419,    165015,    259204,    371989,       165,     16260,         0,     13289
       882,    110301,166.242012,         0,    1080.5,    342700,    602078,    833829,      3259,     33829,         0,     49883,    145325,    251950,    370058,       557,     18047,         0,     10585
       883,    110302,150.851544,     508.7,     172.8,    339134,    639998,    834799,      1569,     35277,     73546,     52868,    145409,    268773,    371096,      1294,     19207,     25704,     10300
       884,    110303,109.489844,     581.8,     147.3,    342935,    659893,    892992,       540,     35085,     78253,     50557,    147435,    277612,    396439,      1720,     19329,     27365,     10028
       885,    110304, 73.033322,     231.2,     179.5,    321379,    630467,    843485,      1057,     37311,     73536,     52287,    139263,    265572,    375629,      1801,     21031,     27179,      9976
       886,    110305,179.460422,     402.8,         0,    335241,    658292,    893542,       305,     34046,     59399,     49814,    143746,    276293,    395978,      1639,     19208,     22730,      9554
       887,    110306,186.557716,     336.5,       7.8,    293719,    610267,    889658,         8,     31396,     28742,     45449,    126337,    255256,    392586,       640,     18706,     13656,      9458
       888,    110307,168.532023,         0,     426.2,    445401,    634402,    924489,       664,     24604,         0,     65789,    187781,    267217,    411050,         0,     11204,         0,     11546
       889,    110308,153.342685,         0,     320.8,    466505,    689441,    942178,       676,     26898,         0,     66238,    197928,    292480,    419852,         0,     13251,         0,     11561
       890,    110309,334.849171,         0,     815.3,    455292,    684718,    924913,      1394,     29766,         0,     69195,    193791,    290196,    410934,         0,     15678,         0,     14987
       891,    110310, 78.223389,     476.7,     403.0,    415519,    747897,    939268,       598,     31934,    102995,     55658,    175567,    316197,    421444,       839,     17524,     33390,     10841
       892,    110311,325.205586,     688.5,     114.5,    353928,    679077,    920265,       115,     30752,     47349,     51428,    149370,    284239,    408330,       878,     17751,     18068,     10291
       893,    110312,664.037850,         0,     692.5,    460710,    675623,    939600,      1047,     29381,         0,     53129,    194606,    284871,    417567,         0,     15657,         0,      8406
       894,    110313,281.401042,     719.2,      36.7,    385525,    702961,    946874,        95,     29923,     57483,     54763,    155537,    292210,    421465,       789,     17437,     20433,      8031
       895,    110314,273.073704,     282.5,      77.0,    306696,    626221,    933611,        77,     29287,         0,     49338,    127644,    259651,    410768,       283,     18091,         0,     10202
       896,    110315,555.644365,     279.3,      65.2,    241893,    531171,    905433,        65,     21892,         0,     41811,    101917,    218616,    394737,       279,     16007,         0,      9000
       897,    110316,120.767243,         0,      11.2,    498496,    724354,    940295,        11,     29346,         0,     65594,    210263,    306366,    422235,         0,     13213,         0,     10901
       898,    110317,         0,         0,         0,     47346,     80392,    183881,         0,         4,         0,      1617,     38962,     53189,    111281,         0,       238,         0,       241
       899,    110318,         0,         0,         0,     40923,     62425,    368338,         0,         0,         0,      1385,     33270,     42123,    169097,         0,         9,         0,       328
       900,    110319,         0,         0,       5.0,       318,       358,    112681,         5,         5,         0,         0,       633,       692,     48865,         0,         0,         0,         0
       901,    110320,2113.09253,         0,         0,    173387,    439050,    709452,         0,     11429,         0,      6307,     86444,    189744,    324863,         0,      7225,         0,      1385
       902,    110321,1785.25623,         0,         0,    316810,    539796,    817404,         0,     13921,         0,     43840,    138525,    229562,    366757,         0,      6453,         0,      6994
       903,    110322,         0,         0,         0,    126784,    174678,    317195,         0,      1339,         0,      2772,     76339,    101820,    167440,         0,      4691,         0,       627
       904,    110323,         0,         0,         0,     16857,     29189,    399832,         0,      6129,         0,       399,     11947,     18367,    180998,         0,      2904,         0,       176
       905,    110324,         0,         0,         0,     38888,    113155,    520892,         0,       508,         0,      2822,     25784,     47556,    224481,         0,      1278,         0,       426
       906,    350001,         0,         0,         0,    205771,    308235,    618953,         0,      1654,         0,      7154,     85136,    126434,    268490,         0,       856,         0,      1155
       907,    350002,         0,         0,     878.7,    207934,    328923,    786563,       879,      3676,         0,         0,     85363,    136508,    361268,         0,      2172,         0,         0
       908,    350003,1069.69559,         0,     215.8,    282341,    393122,    703740,       216,      1233,         0,     28610,    114149,    163530,    331223,         0,         0,         0,      5070
       909,    350004,586.267768,         0,     174.0,    368444,    496357,    789045,       174,      1098,         0,     29838,    143764,    197544,    362314,         0,         0,         0,      5374
       910,    350005,         0,         0,         0,    314279,    430603,    731988,         0,      1463,         0,     31343,    128854,    180479,    347156,         0,         4,         0,      5749
       911,    350006,576.489424,         0,     770.0,    351352,    504013,    797294,       770,      2414,         0,     45236,    150652,    215463,    378058,         0,      1709,         0,      8847
       912,    350007,         0,         0,         0,    206755,    297447,    646774,         0,       855,         0,       492,     80092,    121172,    311726,         0,         0,         0,        28
       913,    350008,239.709441,         0,         0,    246515,    348450,    691913,         0,      1072,         0,     25554,     97944,    143831,    330169,         0,         0,         0,      4319
       914,    350009,1305.73202,         0,         0,    280830,    417752,    784865,         0,      4409,         0,     20000,    126634,    183675,    355553,         0,      5775,         0,      2828
       915,    350010,288.331794,         0,         0,    283312,    424421,    724283,         0,      1555,         0,     20933,    119505,    179062,    346249,         0,       439,         0,      3015
       916,    350011,         0,         0,         0,    201060,    331005,    674223,         0,      1388,         0,         0,     93812,    145597,    316656,         0,      1459,         0,         0
       917,    350012,599.249252,      10.3,         0,    238430,    411032,    765584,         0,      6545,      2776,      8657,    126900,    193391,    349449,        10,      9776,      5317,      3102
       918,    350013,         0,         0,         0,     79293,    173803,    445176,         0,       155,         0,         0,     61555,     96693,    213051,         0,         1,         0,         0
       919,    350014,686.139437,         0,         0,     82051,    199365,    472704,         0,       219,         0,      2727,     69131,    110659,    234836,         0,         1,         0,      1923
       920,    350015,941.442221,         0,         0,    118034,    280941,    586348,         0,      1149,         0,      5207,     91160,    151191,    286101,         0,       540,         0,      2982
       921,    350016,2044.16412,         0,         0,    123270,    334063,    665528,         0,      3059,         0,      7276,    101954,    177676,    325765,         0,      4348,         0,      3914
       922,    350017,         0,         0,         0,     38391,    103024,    398349,         0,         0,         0,         0,     46690,     70491,    203411,         0,         0,         0,         0
       923,    350018,2842.25997,         0,         0,     94274,    264680,    580361,         0,      1192,         0,      7845,     90533,    151384,    292827,         0,      2504,         0,      4162
       924,    350019,         0,         0,       0.3,     59051,    104208,    379988,         0,       403,         0,      5792,     60392,     84192,    211788,         0,       152,         0,      3289
       925,    350020,1180.22854,         0,         0,    122593,    280805,    626568,         0,      3350,         0,     12923,    107895,    166618,    320084,         0,      2662,         0,      6265
       926,    350021,501.802823,     306.8,     352.2,    141930,    326224,    627147,       352,      3424,         0,     15305,    120142,    188825,    324937,       307,      2283,         0,      7109
       927,    350022,967.116751,         0,      34.5,    150519,    338649,    662595,        35,      8611,         0,     16905,    125653,    197632,    344541,         0,      6961,         0,      7673
       928,    350023,855.064672,         0,      91.8,    110693,    229670,    571334,        92,      2827,         0,     10590,     98711,    146040,    302843,         0,      2434,         0,      5203
       929,    350024,704.930949,         0,         0,    145030,    315848,    639610,         0,      7628,         0,     14229,    121883,    188440,    337006,         0,      7732,         0,      6545
       930,    350025,399.513869,         0,     372.3,    136923,    291975,    615526,       372,      3645,         0,     12978,    116755,    177996,    327899,         0,      5491,         0,      5977
       931,    350026,1001.02684,       1.8,       7.5,    140056,    299962,    634308,         8,      7338,         0,     13332,    118573,    181658,    338084,         2,     11465,         0,      6106
       932,    350027,712.038104,       1.0,         0,    122101,    254254,    621670,         0,      3090,         0,     10599,    106861,    161049,    331060,         1,      7147,         0,      5143
       933,    350028,371.305887,     217.5,       1.0,    125717,    300542,    695214,         2,     11529,         0,      9861,    104231,    184820,    366400,       283,     19015,         0,      4440
       934,    350029,1923.00157,     158.5,         0,     87491,    182973,    560977,         0,      1518,         0,      6242,     81588,    126890,    305133,       159,      5527,         0,      3249
       935,    350030,         0,         0,         0,     51829,     87240,    387578,         0,        18,         0,      4672,     55057,     75644,    228126,         0,       519,         0,      2776
       936,    350031,362.840520,      76.2,         0,     69218,    184094,    571254,         0,      1907,         0,      4728,     63233,    126032,    316313,        76,      8084,         0,      2423
       937,    350032,         0,         0,         0,     93636,    205861,    498218,         0,      1259,         0,      4209,     71582,    134937,    286801,         0,      5400,         0,      2021
       938,    350033,880.268929,      51.8,         0,     43440,    109175,    453063,         0,       203,         0,      2588,     45138,     82436,    263124,        52,      3152,         0,      1723
       939,    350034,1306.37628,      54.8,     737.7,    468020,    627920,    899084,       738,     24284,         0,     68747,    194713,    261456,    395886,        55,      8640,         0,     12381
       940,    350035,1101.08583,         0,      15.0,    412872,    562503,    886116,        15,     22776,         0,     60700,    169694,    230597,    392675,         0,      2595,         0,     10773
       941,    350036,372.351459,     238.2,      98.2,    523284,    707315,    944310,       660,     39757,         0,     70186,    216490,    295261,    420562,       238,     15275,         0,     11827
       942,    350037,1396.83334,         0,      52.0,    323293,    386324,    751387,        52,      6665,         0,     53982,    115846,    142563,    335977,         0,         0,         0,      9666
       943,    350038,1330.44922,         0,    3431.5,    330544,    411482,    766673,      3432,     17304,         0,     53783,    119292,    153910,    339760,         0,         0,         0,      9594
       944,    350039,435.040779,         0,     830.8,    532895,    734085,    962335,      1255,     45963,         0,     71134,    220523,    307202,    429515,       161,     18136,         0,     12074
       945,    350040,318.765176,         0,     409.5,    544641,    776998,    992859,      1135,     47533,         0,     75044,    224195,    326507,    448000,         0,     19843,         0,     12526
       946,    350041,529.522010,         0,     437.3,    504589,    671726,    901295,       628,     68002,     87158,     74023,    199789,    273508,    398628,        12,     25796,     25208,     13574
       947,    350042,2302.60859,         0,    2107.7,    402409,    550100,    931237,      2108,     42984,         0,     59616,    165000,    224933,    413063,         0,      5369,         0,     10500
       948,    350043,318.977030,       6.0,     645.8,    580101,    742783,    979815,       646,     40902,         0,     71077,    243308,    314676,    439736,         6,     12136,         0,     12276
       949,    350044,210.047200,      39.7,     653.8,    531963,    703825,    920069,       782,     74148,    139241,     75270,    211815,    288398,    409263,        40,     25677,     41095,     14131
       950,    350045,695.952025,         0,    2847.5,    439700,    533539,    832958,      2848,     40230,         0,     65453,    169571,    211187,    368910,         0,         1,         0,     13176
       951,    350046,267.518373,    1346.8,      14.0,    589840,    728580,    932309,       115,     64226,     52201,     74810,    243466,    303620,    415513,      1492,     19257,     14257,     12764
       952,    350047,130.540881,     145.3,     100.8,    596026,    744406,    952823,       137,     70458,     51858,     74731,    246269,    311127,    424238,      1753,     21733,     14761,     12702
       953,    350048,174.645398,         0,       1.3,    581914,    733762,    945340,       395,     83809,     54847,     75465,    235974,    303803,    421969,       893,     26054,     15377,     13444
       954,    350049,1933.26290,         0,         0,    348603,    417241,    729061,         0,      4708,         0,     57144,    128147,    156578,    331110,         0,         0,         0,     10451
       955,    350050,1097.64912,         0,     565.2,    408424,    485207,    809105,       565,     10040,         0,     66313,    154554,    187013,    366882,         0,         0,         0,     12489
       956,    350051,648.804957,         0,     543.7,    457900,    538165,    850272,       544,     22750,         0,     68239,    176624,    212198,    383689,         0,         0,         0,     14017
       957,    350052,600.096103,         0,     571.5,    379187,    468899,    828434,       572,     34425,         0,     56356,    141968,    180213,    368903,         0,         1,         0,     11054
       958,    350053,798.848636,         0,    3846.7,    506748,    606277,    923076,      3847,     51232,     15507,     72584,    200818,    246198,    410177,         0,       388,       353,     15297
       959,    350054,416.325044,         0,    1394.3,    630279,    758426,    961752,      1581,     68750,         0,     74160,    261843,    318658,    429902,       177,     17228,         0,     14895
       960,    350055,225.258084,     646.5,     681.2,    654048,    788588,    987190,      1245,     89210,    104846,     91992,    271892,    331434,    444527,      1371,     22853,     29847,     19926
       961,    350056,203.076100,     715.5,      58.0,    619351,    780409,    977584,       188,     98188,    110249,     74107,    252745,    326319,    439444,      1393,     28139,     28554,     14176
       962,    350057,135.215856,     480.3,      65.3,    633991,    806240,    992192,       169,    111416,    118443,     73391,    257601,    338343,    447256,      1383,     32983,     30032,     14990
       963,    350058,453.023506,         0,    3406.7,    568583,    701154,    908953,      3434,    133307,    115484,     68320,    223224,    284179,    400511,       358,     39533,     31259,     16083
       964,    350059,307.344010,     574.7,       0.7,    475269,    596493,    879891,        62,    161776,    120613,     63242,    173248,    227970,    384135,       665,     43777,     29642,     15883
       965,    350060,2040.91753,         0,   10250.7,    395679,    474220,    779330,     10251,     72419,    117716,     82668,    149817,    181595,    329025,         0,      9531,     26750,     21225
       966,    350061, 44.840120,     203.7,      44.3,    603277,    730599,    938340,       961,    105534,    144356,     87992,    246056,    301759,    417969,      1956,     27661,     41123,     19156
       967,    350062,121.670088,     354.2,      87.3,    642001,    787275,    984734,       323,    117634,    120787,     84539,    262730,    328791,    444193,      1473,     31338,     35395,     17144
       968,    350063, 85.124535,     442.2,      23.3,    654231,    806837,    989423,       337,    127624,    118273,     68092,    266865,    337563,    445938,      2015,     34643,     34123,     15020
       969,    350064, 89.517468,     364.3,         0,    655309,    826568,   1006561,       517,    130740,    134647,     70799,    266387,    347855,    455706,      2157,     37060,     36115,     15206
       970,    350065, 76.424577,     688.3,      58.2,    653149,    804908,    980852,      1880,    154030,    148798,     67010,    263309,    335393,    441297,      2046,     43289,     41458,     15629
       971,    350066,103.218067,     511.5,     345.0,    625778,    771465,    970416,      2582,    178071,    186248,     71710,    244410,    314386,    432422,      1938,     49030,     53869,     16591
       972,    350067, 46.016032,     158.7,     992.7,    594818,    732211,    956676,      2151,    166533,    193421,     73107,    232954,    297619,    424611,      1295,     46757,     56929,     17753
       973,    350068,109.752644,     642.7,         0,    534343,    658856,    887388,      9685,    212285,    223193,     50154,    197344,    255136,    386001,      5234,     54678,     68834,     13774
       974,    350069,417.518926,     892.7,      61.5,    496852,    607907,    861686,        78,    173056,    137359,     48370,    181949,    232542,    371741,      1249,     41657,     37319,     12938
       975,    350070,619.140801,         0,     283.7,    511539,    595823,    894799,       284,     25418,         0,     73822,    201287,    239589,    408214,         0,         5,         0,     15714
       976,    350071,701.564833,         0,         0,    502811,    586536,    934195,         0,     41047,         0,     72941,    197276,    235158,    423521,         0,         2,         0,     15449
       977,    350072,433.913272,         0,    3184.8,    572790,    677432,    941851,      3185,     53529,     55010,     79098,    232320,    280613,    426137,         0,         2,      9785,     17350
       978,    350073,833.715265,         0,   16493.3,    612323,    709355,    963051,     16493,     63566,     40670,     80889,    249341,    294247,    434873,         0,       639,      9219,     18800
       979,    350074,344.480680,         0,    3188.0,    602991,    720888,    958080,      3188,     96104,     66924,     83616,    246367,    298873,    429057,         0,     20180,     13470,     19694
       980,    350075,122.356598,     668.0,     176.3,    636957,    767858,    970552,      2505,    108663,    118367,     88817,    263933,    321662,    435303,      2224,     25822,     34378,     19857
       981,    350076,180.625345,     520.2,     383.2,    603472,    743303,    961984,      2944,    145384,    149151,     67774,    243511,    306597,    431395,      1847,     37056,     39011,     14739
       982,    350077, 85.059269,     332.5,      18.2,    674391,    831291,   1002292,       188,    144356,    149465,     68457,    273663,    348469,    452616,      2574,     39874,     43306,     15340
       983,    350078,238.770832,     258.2,         0,    425855,    529431,    793650,       227,    149363,    118233,     54016,    155488,    199042,    340374,       518,     36267,     34206,     12441
       984,    350079,209.140593,    1407.5,    2766.0,    623658,    742489,    952366,      4340,    126885,    167338,     89974,    250542,    305076,    427659,      2482,     28396,     39438,     21202
       985,    350080,143.880228,     580.8,    2320.7,    629736,    747305,    960240,      5369,    149394,    183673,     82321,    251886,    306510,    432097,      1746,     36008,     42861,     19374
       986,    350081, 95.011922,      97.7,     963.8,    624150,    748982,    956828,      3815,    176411,    190674,     78607,    245749,    305645,    427844,      1225,     45407,     43853,     19847
       987,    350082,129.583869,     506.3,         0,    619969,    760579,    971330,      1769,    163497,    156846,     76038,    245976,    313446,    436546,      2037,     43499,     38235,     17254
       988,    350083, 66.035495,     157.7,     450.5,    627477,    759967,    966531,      4349,    186273,    207177,     78241,    245919,    310098,    432567,      2613,     49868,     48086,     18556
       989,    350084, 98.254440,     406.2,      65.7,    650373,    794481,    983375,      1786,    172477,    160348,     73736,    259481,    329988,    443120,      2467,     47268,     40491,     17282
       990,    350085, 48.387685,     275.7,     438.0,    619678,    741543,    931569,     11160,    193609,    266956,     73499,    240373,    299336,    413816,      3766,     53181,     66771,     16948
       991,    350086, 74.446960,     318.0,     362.5,    657838,    800894,    985350,      3148,    179382,    194269,     73315,    261715,    332108,    443293,      3034,     49668,     50550,     17159
       992,    350087, 28.600158,     898.3,     900.5,    629148,    756630,    965184,     13488,    197323,    293357,     74570,    244096,    306311,    432146,      4358,     54753,     77626,     16599
       993,    350088, 43.196651,      28.8,     255.8,    631658,    771456,    978639,      3587,    183493,    222992,     73774,    246780,    315159,    438445,      2776,     50981,     61173,     17186
       994,    350089, 71.736308,     349.0,     541.3,    637160,    776903,    980785,      3968,    186702,    255209,     73286,    248826,    317336,    439280,      3712,     52007,     72216,     16943
       995,    350090, 86.774038,    1003.5,     115.8,    609050,    730438,    952776,     24339,    204157,    275302,     75112,    231884,    291187,    423697,      4427,     56662,     76475,     17083
       996,    350091, 62.161170,     440.3,     310.8,    629146,    767108,    973124,      3664,    187941,    250617,     73136,    244167,    311776,    434535,      3759,     52302,     71108,     17208
       997,    350092, 60.769594,     487.2,         0,    605416,    753423,    970360,      3669,    193457,    222257,     72169,    231754,    303717,    432255,      3149,     53022,     63231,     16572
       998,    350093, 46.559927,     422.3,     247.0,    554194,    681284,    911732,     25245,    208246,    273788,     64972,    205727,    266389,    402703,      4376,     56964,     78285,     16641
       999,    350094, 42.444348,         0,    1470.2,    566202,    695255,    944519,      6707,    199117,    225397,     68339,    212305,    273523,    418199,      3093,     53850,     62763,     16170
      1000,    350095, 69.499933,     287.0,    2225.3,    525559,    648342,    879237,      4251,    199431,    220170,     60694,    192761,    249967,    381712,      2232,     52097,     66084,     14705
      1001,    350096, 59.090753,     532.3,     383.3,    532718,    656622,    883550,      9272,    212391,    211788,     47820,    197378,    254380,    384414,      5276,     54362,     61137,     13342
      1002,    350097, 78.696582,     458.2,         0,    508960,    627064,    867250,      2874,    200242,    226043,     50066,    187197,    241028,    375195,      3159,     50565,     67505,     13481
      1003,    350098, 62.745398,     626.0,      16.5,    516324,    631984,    870143,      3261,    208172,    218725,     46251,    190660,    243505,    377301,      4642,     51957,     65879,     12851
      1004,    350099, 77.995672,     431.3,      21.7,    536400,    653852,    895709,       535,    197741,    223550,     47245,    198992,    253214,    389932,      3117,     48159,     68206,     12731
      1005,    350100,180.868519,      45.7,         0,    528307,    645043,    885546,       234,    190357,    188680,     45443,    195536,    249488,    385187,      1570,     46687,     58950,     12128
      1006,    350101,218.875510,     435.7,     381.3,    463318,    567531,    823655,       409,    169137,    182798,     45399,    169072,    216242,    355593,       903,     43285,     54683,     12342
      1007,    350102,133.582655,         0,   13545.7,    335062,    431395,    701191,     16259,    134020,    180321,     57070,    121634,    160338,    300801,         0,     36805,     66527,     13339
      1008,    350103,545.565589,         0,     195.3,    478865,    561240,    880236,       195,     22843,         0,     70497,    186407,    223224,    399409,         0,       274,         0,     14687
      1009,    350104,435.292233,         0,     606.5,    504544,    588094,    936487,       607,     40653,         0,     72247,    201973,    239977,    424627,         0,       169,         0,     15236
      1010,    350105,319.790073,         0,      21.2,    553749,    667767,    940649,        21,     58271,         0,     76969,    226684,    278385,    427545,         0,       184,         0,     16521
      1011,    350106,794.731736,       1.0,    2517.5,    530366,    646054,    971266,      2518,     79046,         0,     74175,    217199,    269356,    439565,         1,       884,         0,     15750
      1012,    350107,574.949707,         0,     549.5,    519691,    601233,    876251,       550,     97714,         0,     76753,    208310,    245342,    394402,         0,      4137,         0,     15447
      1013,    350108,188.273863,         0,         0,    629329,    725656,    981683,         2,     87203,     30911,     83059,    254517,    298391,    442786,         0,      5076,      5724,     20865
      1014,    350109,248.771080,         0,         0,    620595,    716115,    995155,       610,     92833,     22789,     83040,    250425,    293791,    447391,         0,      9837,      4816,     20624
      1015,    350110,116.853517,         0,      11.3,    646355,    764052,    970666,       835,    124336,    125230,     86660,    262266,    315201,    438577,       146,     22520,     27079,     20227
      1016,    350111,137.279779,     581.5,     688.2,    642137,    763315,    971592,      3650,    143697,    198158,     91362,    259013,    314937,    439714,      1652,     29954,     44749,     21024
      1017,    350112,144.321028,      47.2,    1490.5,    641199,    760282,    975124,      4134,    167063,    197623,     82466,    257129,    312640,    441024,      1365,     38554,     45984,     19775
      1018,    350113, 30.663894,       4.0,      70.2,    597444,    703070,    946101,      4035,    183362,    146600,     73405,    231476,    283116,    424211,      1087,     43111,     30052,     19361
      1019,    350114, 79.626069,     104.0,    1666.0,    619247,    741533,    962665,      4348,    194589,    155772,     70824,    240273,    300745,    432447,       931,     48426,     33763,     18502
      1020,    350115, 58.599522,      45.2,     505.8,    627628,    746390,    953257,      4876,    185904,    202607,     75391,    246617,    303688,    426602,       847,     46796,     44885,     19481
      1021,    350116, 46.003180,      75.8,     371.7,    628281,    754482,    967951,      7902,    201122,    184327,     75329,    244847,    307020,    434085,      2135,     52666,     40509,     19186
      1022,    350117, 30.448539,     112.2,     529.7,    621910,    746149,    944531,      7985,    194512,    231862,     77245,    241593,    301952,    421323,      2265,     51652,     54787,     18702
      1023,    350118, 56.789921,      22.0,     748.2,    662667,    798810,    994253,     10353,    214560,    313490,     75744,    260062,    329363,    449505,      2153,     56915,     77321,     18427
      1024,    350119, 40.209294,       7.7,     505.2,    641567,    765700,    969570,     15314,    208281,    298685,     76990,    248557,    311207,    435625,      2996,     55970,     73457,     17335
      1025,    350120, 22.332343,     548.7,      53.3,    633596,    755706,    942637,     14097,    200601,    283632,     78080,    246289,    305868,    419972,      3336,     54653,     71163,     18167
      1026,    350121, 34.288303,     455.2,     539.7,    582184,    695709,    907053,     19095,    209466,    296661,     76592,    221710,    276913,    401643,      3949,     57174,     75316,     17372
      1027,    350122, 28.989193,     401.0,    4418.3,    603166,    723848,    915418,     19624,    207392,    317958,     75428,    230617,    290702,    406175,      4114,     57358,     85135,     16692
      1028,    350123, 14.383926,         0,    1285.0,    611153,    730470,    918143,     30277,    211625,    317717,     75879,    233192,    293023,    407827,      4923,     58890,     88421,     16871
      1029,    350124, 14.572758,       8.5,    1498.2,    598695,    719776,    912295,     23935,    206738,    319702,     75462,    227758,    287896,    403998,      4913,     57620,     88646,     17007
      1030,    350125, 14.404486,       0.3,    1240.7,    607645,    723054,    917342,     44754,    214129,    305313,     76183,    230800,    288635,    407249,      4772,     59736,     87265,     17173
      1031,    350126, 14.567386,      42.3,         0,    596102,    713504,    912141,     34782,    209204,    312025,     75713,    225768,    283991,    403559,      4772,     58350,     87954,     16803
      1032,    350127, 28.768370,         0,     880.0,    597407,    706967,    906759,     51010,    215972,    321487,     68504,    224889,    279779,    401374,      4725,     60152,     93067,     17870
      1033,    350128, 14.570374,       5.7,     748.0,    585724,    698235,    901465,     40304,    211377,    319862,     67848,    220050,    275599,    398388,      4633,     58837,     92523,     17546
      1034,    350129, 14.392466,     332.3,    3579.5,    515849,    616075,    830378,     51875,    218128,    322293,     67852,    187081,    235787,    362465,      4950,     60563,     97189,     18355
      1035,    350130, 29.197473,         0,    5611.0,    497507,    602382,    820283,     40425,    214502,    320754,     67901,    179575,    229894,    357243,      4475,     59286,     95015,     17954
      1036,    350131, 14.418006,     139.7,    6286.5,    504226,    603717,    821835,     50608,    219764,    323502,     64794,    181733,    229558,    358205,      5392,     60687,     99702,     17902
      1037,    350132, 14.408183,     117.7,    2364.2,    573093,    689799,    898965,     49056,    221272,    315313,     63961,    212367,    270099,    396233,      5882,     60681,     95028,     17529
      1038,    350133, 25.275610,    1154.7,     547.0,    557073,    674916,    886105,     36830,    216947,    290763,     61549,    205337,    262828,    389532,      5500,     59091,     83508,     16959
      1039,    350134, 45.505042,     626.0,     343.5,    570531,    693318,    902583,     22995,    217703,    250550,     55988,    211972,    271079,    395375,      6346,     57951,     74923,     15430
      1040,    350135, 14.385512,       2.3,     814.0,    559673,    672934,    885610,     46333,    222408,    289760,     61586,    206053,    261583,    389154,      6312,     60495,     89106,     16512
      1041,    350136, 14.407011,     309.5,     826.2,    546772,    657057,    870611,     36015,    223535,    261209,     53802,    200863,    254040,    380417,      7071,     60215,     80350,     15459
      1042,    350137, 14.381535,     189.3,    1399.3,    535769,    642732,    859923,     23728,    224729,    245845,     49106,    197019,    247830,    374007,      7588,     59929,     76293,     13895
      1043,    350138, 60.511321,     598.7,     650.0,    553228,    669819,    890055,     14021,    220039,    235224,     47330,    205547,    260431,    388270,      6495,     57299,     68877,     13269
      1044,    350139, 28.775699,     174.3,    3800.2,    521397,    626571,    851895,     17154,    225127,    237291,     46159,    192568,    241104,    369623,      8106,     59139,     69770,     13015
      1045,    350140, 60.263871,     651.7,     533.0,    541621,    655573,    884401,      9768,    216608,    235401,     46790,    201469,    254365,    385484,      5735,     55281,     71716,     12369
      1046,    350141, 43.259584,     476.2,     527.2,    551073,    666204,    894437,     11894,    220613,    233316,     46162,    205088,    259066,    390298,      5626,     57000,     79664,     12183
      1047,    350142, 64.173076,     467.7,     105.2,    522980,    639002,    876350,      2839,    207546,    231402,     42572,    193842,    246992,    380459,      3893,     52598,     71673,     11514
      1048,    350143, 57.644108,     395.2,    1326.8,    537535,    652705,    885166,      3576,    212373,    236971,     43030,    199424,    252424,    385704,      4354,     55086,     74857,     11461
      1049,    350144, 61.604484,     378.8,      35.3,    503291,    614741,    863582,      1979,    196061,    204218,     42860,    186197,    236333,    374597,      2189,     50170,     61367,     11465
      1050,    350145, 44.075322,     357.3,      20.2,    524679,    635061,    872919,      7507,    201210,    236252,     41216,    195144,    244987,    380470,      2475,     53132,     72348,     10945
      1051,    350146,390.484860,         0,   25884.0,    301351,    391764,    671378,     26716,    173359,    227419,     56271,    104877,    141818,    285380,       100,     48956,     84499,     15714
      1052,    350147,153.939650,         0,    3528.2,    359022,    458725,    724437,     23699,    137452,    223328,     67795,    131615,    171423,    314289,       169,     40391,     70459,     17356
      1053,    350148,524.550529,         0,         0,    490618,    573801,    898335,         0,     22990,         0,     71542,    192613,    230099,    410349,         0,      1454,         0,     15015
      1054,    350149,591.609587,         0,    2580.5,    462555,    585209,    876124,      2581,     43986,         0,     65206,    187655,    242198,    397622,         0,      1302,         0,     13148
      1055,    350150,372.212462,         0,    2271.5,    545330,    669728,    939621,      2272,     65303,         0,     74105,    226474,    282784,    428020,         0,      1281,         0,     15705
      1056,    350151,629.313537,         0,    1487.7,    584648,    672400,    926216,      1488,    105566,         0,     83800,    235017,    274765,    413642,         0,     12307,         0,     17886
      1057,    350152,300.716217,         0,     640.2,    652301,    761790,   1000305,       972,    133379,         0,     73077,    262246,    312965,    457180,         0,     22303,         0,     18769
      1058,    350153,187.484440,         0,     823.3,    706544,    828104,   1021191,      2295,    154191,    166298,     85950,    289509,    347002,    466463,       748,     29589,     43616,     22411
      1059,    350154,189.528259,       5.0,    1011.2,    691060,    798548,   1017251,      1966,    167681,    191528,    102202,    281580,    332275,    461742,       617,     30621,     49455,     28147
      1060,    350155, 84.712722,     442.5,         0,    686525,    800865,    996665,      2488,    174353,    202399,     82563,    278702,    333423,    451724,      1371,     37451,     52162,     23221
      1061,    350156, 90.852229,     411.5,     321.8,    700666,    820371,   1024215,       608,    188089,    208333,     78640,    284186,    342016,    468594,      2328,     39698,     53207,     22058
      1062,    350157, 74.665336,     250.5,      22.3,    643318,    759548,    966361,      2804,    190414,    201964,     74745,    255146,    311001,    435461,      1744,     43524,     47396,     20700
      1063,    350158, 62.426036,     245.3,      43.3,    642663,    761456,    974646,       730,    200047,    204927,     72917,    254417,    311811,    441131,      2336,     44669,     47734,     20325
