TAZID,CO_TAZID,DevAcres,HH,Job,ATO_Job_byAuto,ATO_Job_byAuto_FF,ATO_Job_byAuto_SL,ATO_Job_byWalk,ATO_Job_byBike,ATO_Job_byTran_wk,ATO_Job_byTran_dr,ATO_HH_byAuto,ATO_HH_byAuto_FF,ATO_HH_byAuto_SL,ATO_HH_byWalk,ATO_HH_byBike,ATO_HH_byTran_wk,ATO_HH_byTran_dr
       472,    570319,216.694873,     246.0,      34.3,    137618,    234774,    325090,      1436,     42708,      7712,     11342,     88250,    132127,    179278,      3267,     30998,      4784,      3620
       473,    570320,189.560930,     365.7,     459.3,    146180,    250607,    334323,      2271,     50019,     16286,     12516,     92017,    139589,    183181,      3870,     33728,      9795,      4013
       474,    570321, 68.850473,     132.3,         0,    145350,    242767,    329834,      1917,     47728,     12245,     11237,     91844,    136126,    181135,      3519,     32490,      7360,      3945
       475,    570322,1073.86879,     212.3,         0,    115852,    182883,    272704,       218,     19792,         0,      5535,     76699,    106537,    153772,       799,     17047,         0,      1850
       476,    570323,1025.93192,      49.8,         0,     93539,    156923,    256846,        29,     11642,         0,      4583,     63362,     91324,    143940,       295,     10969,         0,      1528
       477,    570324,468.420602,     121.8,         0,    101161,    169433,    269249,        76,     14668,         0,      4895,     68316,     98431,    150809,       558,     13781,         0,      1608
       478,    570325,236.711874,      42.2,         0,    110263,    184321,    284440,       139,     17156,         0,      5265,     74125,    106785,    159033,       735,     15917,         0,      1721
       479,    570326,267.487447,     110.3,      29.8,    114189,    188695,    285028,       242,     20156,         0,      5598,     76512,    109323,    159661,       993,     18353,         0,      1871
       480,    570327,270.333221,     116.3,      58.7,    113427,    188509,    293574,       374,     23717,         0,      5569,     76005,    109145,    163866,      1362,     21019,         0,      1822
       481,    570328,171.865275,      98.2,       5.2,    110949,    188610,    292720,       185,     17937,         0,      8281,     74737,    109028,    162810,       927,     16766,         0,      2662
       482,    570329,169.796721,      63.5,         0,    113023,    194409,    297398,       284,     21203,         0,      5086,     76152,    112172,    165200,      1188,     19460,         0,      1623
       483,    570330,169.279224,     118.2,         0,    114993,    204134,    307967,       374,     25028,         0,      5304,     77410,    116952,    170784,      1528,     22358,         0,      1705
       484,    570331,273.610124,     219.0,         0,    123116,    225593,    323555,       575,     30928,         0,      5511,     82054,    127823,    178370,      2240,     26435,         0,      1799
       485,    570332,270.495089,     227.3,         0,    126702,    234242,    333393,       908,     35745,         0,      5721,     83926,    132078,    183425,      3095,     29233,         0,      1868
       486,    570333,699.323138,      83.7,         0,     89449,    152664,    262365,        19,     10936,         0,      6507,     60868,     88778,    145351,       302,     10271,         0,      2044
       487,    570334,427.078226,     107.8,         0,     97615,    166364,    279125,        49,     13508,         0,      6967,     66198,     96528,    154467,       505,     12714,         0,      2205
       488,    570335,424.284023,     100.5,         0,    102901,    181908,    286996,       115,     16070,         0,      7045,     69747,    104517,    158997,       754,     15075,         0,      2233
       489,    570336,170.647210,     170.0,      32.8,    111727,    194792,    299128,       226,     18554,         0,      7772,     75329,    111932,    165941,      1030,     17298,         0,      2468
       490,    570337,169.815540,     104.7,     101.3,    114720,    203644,    307365,       332,     21981,         0,      8113,     77265,    116496,    170096,      1260,     20108,         0,      2575
       491,    570338,170.421285,      71.2,      11.5,    118982,    213781,    316549,       405,     25986,         0,      8629,     79820,    121817,    175006,      1582,     23123,         0,      2808
       492,    570339,253.371126,     164.8,       9.8,    112726,    195792,    306933,       222,     19297,         0,      7508,     75897,    112487,    169387,       992,     17812,         0,      2375
       493,    570340,254.397410,      66.5,      30.0,    115113,    202828,    315242,       321,     22736,         0,      7623,     77422,    116133,    173593,      1173,     20556,         0,      2419
       494,    570341,256.111524,      73.5,         0,    118744,    212959,    325817,       433,     27164,         0,      7848,     79641,    121243,    179143,      1542,     23834,         0,      2529
       495,    570342,246.495591,      84.3,         0,    119849,    224098,    333083,       652,     32025,         0,      8241,     79939,    126617,    182923,      2237,     27026,         0,      2702
       496,    570343,246.833116,     391.0,         0,    124612,    230166,    342569,      1121,     37309,         0,      8665,     82378,    129993,    187310,      3096,     30014,         0,      2817
       497,    570344,201.165079,     558.8,      69.8,    154367,    259544,    341093,      3833,     61881,     29230,     11804,     94577,    142692,    186091,      3892,     34858,     13917,      4911
       498,    570345,188.853560,     660.0,     188.0,    170262,    277761,    352046,      5431,     69127,     26861,      8892,    101766,    150741,    191474,      3880,     36377,     12549,      4451
       499,    570346,228.393017,     477.5,     238.8,    148905,    258570,    346897,      3091,     56185,     15071,     12156,     93271,    143103,    188845,      4515,     36226,      8287,      3762
       500,    570347,243.313835,     534.2,     208.7,    147725,    249028,    341298,      3497,     59282,     24948,     13744,     91720,    138101,    186288,      4421,     36191,     12169,      4823
       501,    570348,138.926895,     363.0,      73.5,    156928,    275070,    364901,      4389,     63960,     16103,      9634,     95369,    149224,    198470,      4852,     37908,      7248,      3478
       502,    570349,245.230675,     435.5,    1060.8,    166667,    277050,    355194,      5254,     67780,     32085,      9440,     99482,    149804,    193022,      4413,     37406,     15169,      4420
       503,    570350,183.122334,     715.5,     160.8,    133903,    239257,    333980,      1580,     42694,     11307,     11472,     86909,    134480,    183143,      3902,     31995,      6972,      3979
       504,    570351,187.503029,     418.0,     204.5,    171833,    288517,    367697,      5953,     69688,     27574,      7239,    102125,    155156,    198662,      4806,     38804,     13164,      3423
       505,    570352,148.868865,     668.5,     304.2,    177678,    294937,    374333,      7486,     74605,     30818,      7272,    104488,    157919,    201651,      4294,     39317,     15258,      3483
       506,    570353,202.879832,     635.7,       9.7,    130498,    236236,    332177,      1500,     41375,      9791,     11214,     85186,    133082,    181975,      3997,     31812,      5960,      3892
       507,    570354, 67.237171,      83.2,      72.8,    142698,    257705,    348622,      2333,     48023,     19466,     11378,     91251,    143285,    189929,      4392,     34606,     12373,      3457
       508,    570355,161.115309,     410.8,      63.0,    145161,    261023,    351132,      2842,     52770,     15279,     11292,     92149,    144537,    190954,      4517,     36120,      9431,      3407
       509,    570356,170.663791,     424.2,      68.2,    150749,    271750,    365370,      3654,     59352,      7207,     11137,     93771,    148844,    198518,      4842,     37843,      4342,      3388
       510,    570357,148.898382,     477.7,         0,    165238,    285889,    373839,      5340,     67187,     13574,      8523,     99593,    154644,    202792,      5055,     39213,      6716,      3259
       511,    570358,147.933487,     407.7,     286.3,    176115,    301661,    385700,      6946,     71468,     24223,      7345,    104164,    161567,    208455,      4853,     39708,     12105,      2997
       512,    570359, 98.843221,     395.5,     383.5,    165462,    284181,    371319,      8350,     75107,     25259,      7380,     97326,    151905,    200426,      4379,     39984,     12959,      3119
       513,    570360,171.330692,     578.3,       3.0,    129086,    245617,    347708,      1669,     41969,     10775,      8735,     84621,    137317,    190584,      4065,     32355,      6520,      2887
       514,    570361,117.352819,     210.0,     361.8,    140806,    261589,    358189,      2736,     48677,     20579,     12142,     90320,    145124,    195708,      4427,     35147,     13221,      4810
       515,    570362,161.151849,     310.2,      83.7,    145350,    271616,    369324,      3480,     54501,     17853,     11911,     92149,    149803,    201034,      4622,     37075,     11228,      4618
       516,    570363,208.772672,     403.7,     620.7,    149173,    276116,    377494,      4222,     61434,     11397,     10362,     93008,    151169,    204477,      4980,     38755,      7200,      3493
       517,    570364,199.426716,     624.7,      50.5,    171032,    308033,    394325,      6415,     69332,     18162,      4306,    102409,    165272,    212881,      4982,     39979,     11005,      1297
       518,    570365, 81.017228,     182.8,     735.2,    185809,    319380,    399766,      8281,     73268,     30757,      5180,    109403,    170589,    215261,      4430,     40306,     16828,      2146
       519,    570366, 79.118844,       3.3,    1251.3,    181645,    304493,    381867,      9038,     75334,     31534,      4132,    105612,    162101,    205977,      4014,     40363,     17426,      1644
       520,    570367,236.228489,     631.3,       7.7,    130134,    239095,    349702,      2047,     43381,      9247,     10693,     84957,    134398,    190737,      3940,     32990,      5611,      4234
       521,    570368,231.938770,     436.7,     424.5,    139287,    260216,    365723,      3289,     49781,     17305,     11519,     89334,    144520,    198603,      4313,     35599,     10829,      4506
       522,    570369,198.844834,     304.0,     644.5,    146326,    271544,    375431,      4131,     56161,     17576,     11571,     92521,    149946,    203382,      4552,     37671,     11140,      4412
       523,    570370,200.328379,     597.3,      34.2,    145312,    269599,    381968,      4631,     62957,     12926,     11545,     91293,    148379,    206283,      4974,     39266,      7873,      4446
       524,    570371,128.411298,     479.5,         0,    161603,    295993,    395011,      5393,     67379,     11656,      6076,     98320,    160083,    212583,      5094,     39972,      7573,      2723
       525,    570372,121.607099,     341.2,       4.3,    166790,    303594,    400629,      6471,     70293,     17144,      4085,    100657,    163505,    215276,      4908,     40290,     11017,      1128
       526,    570373,183.935207,     359.2,    1564.0,    172471,    298882,    388036,      7944,     73665,     27371,      3586,    101779,    159535,    208549,      4277,     40497,     16003,      1448
       527,    570374, 76.567498,         0,     137.3,    175868,    297312,    394719,      8449,     77404,      4010,      3369,    100701,    157289,    211921,      3183,     40485,      1406,      1393
       528,    570375,113.272113,     347.7,         0,    177797,    277553,    368152,      9920,     84410,     12014,      5780,    103153,    149446,    197911,      3336,     39491,      5841,      2492
       529,    570376,139.451000,     308.7,      84.3,    176650,    273069,    361908,     11761,     86315,         0,      5551,    102094,    147119,    194828,      3074,     39561,         0,      2371
       530,    570377,201.342521,     655.8,     118.2,    176746,    278101,    375491,      8984,     83118,     23914,      7114,    102685,    149534,    201559,      3695,     39789,     10733,      2783
       531,    570378, 88.287024,     305.2,      81.3,    183816,    291615,    385517,     10141,     85255,     29690,      6532,    105836,    156169,    206505,      3899,     40079,     12222,      2602
       532,    570379,179.840377,         0,    1611.5,    162066,    249996,    342684,     12592,     86348,     33711,      5221,     92563,    133720,    182242,      3837,     40140,     14044,      2360
       533,    570380, 74.057561,     123.2,    1193.3,    175295,    270193,    362110,     12174,     85884,     39374,      4959,    100625,    144936,    192537,      4200,     40126,     16412,      2110
       534,    570381,167.703814,       4.7,    2070.0,    183028,    292524,    377813,      8773,     78338,         0,      5579,    105625,    156035,    203745,      3926,     39905,         0,      2397
       535,    570382,188.849224,     308.2,    1243.8,    195938,    306950,    395933,      8835,     82173,     31736,      6700,    113128,    164303,    212445,      3762,     40025,     13802,      2413
       536,    570383,129.445606,       1.5,     523.7,    187603,    293478,    393946,      7966,     83381,     30115,      6369,    107816,    157028,    210507,      3875,     40078,     13093,      2525
       537,    570384,312.066708,     627.3,     705.0,    196855,    314910,    407812,      8943,     79684,      2928,      4363,    113729,    168100,    218697,      3520,     40243,      1033,      1909
       538,    570385,267.027025,     255.8,    1145.5,    185106,    290251,    398932,      7515,     82014,     18444,      5626,    106198,    154874,    213117,      3377,     40012,      7887,      2058
       539,    570386,420.258464,     225.5,      41.8,    180567,    284498,    397698,      6346,     81407,         0,      3463,    103764,    151464,    212070,      2546,     39703,         0,      1459
       540,    570387,239.584463,         0,      87.5,    170294,    288948,    406260,      7090,     80727,      4011,      2906,     96941,    152438,    216978,      2120,     39921,      1407,       787
       541,    570388,123.719077,         0,    2901.3,    193253,    324968,    415017,      8908,     78803,      1948,      3465,    111224,    172384,    222295,      2843,     40332,       689,      1391
       542,    570389,136.455374,     343.3,      45.8,    171349,    258991,    362014,      8805,     84620,     33226,      4117,     98417,    139865,    192887,      4410,     40018,     15086,      1519
       543,    570390,207.631649,     849.8,     191.2,    172665,    260486,    350426,      8804,     83403,     26627,      4114,     99493,    140971,    187287,      4797,     39569,     11976,      1464
       544,    570391, 81.714332,     441.2,       1.5,    165319,    252688,    353828,      7226,     83462,     26871,      4011,     94985,    136508,    189447,      4277,     39820,     12671,      1440
       545,    570392, 96.987270,     367.2,      39.7,    169898,    260279,    356356,      7175,     81827,     26277,      4653,     97888,    140570,    190014,      4671,     39140,     11528,      2339
       546,    570393,174.529929,     441.3,       9.5,    164109,    248814,    359043,      6018,     82065,     20071,      3871,     94181,    134311,    191783,      3824,     39357,      9878,      1404
       547,    570394,133.248166,     423.7,     152.3,    167531,    254331,    360195,      6259,     81154,     19607,      3910,     96272,    137275,    192291,      4124,     38929,      9323,      1401
       548,    570395, 92.701464,     304.0,     349.7,    174173,    264615,    368797,      6972,     79051,     19820,      5657,    100209,    142408,    196743,      4200,     38212,     10164,      2687
       549,    570396, 66.637519,       2.0,    1486.8,    179626,    268916,    384962,      6473,     77232,     20350,      6002,    103222,    144603,    205895,      3550,     37504,     10797,      2877
       550,    570397, 60.235834,     104.0,     883.7,    179090,    267196,    375226,      6545,     75800,     22614,      5751,    102937,    143862,    200852,      3592,     37033,     11547,      2894
       551,    570398,517.841939,     363.3,      52.3,    168514,    252643,    380066,      4730,     79321,      6753,      3564,     96475,    135668,    203099,      2662,     37976,      3478,      1381
       552,    570399,201.708921,       2.0,     245.2,    174829,    264184,    392275,      4485,     72679,      8829,      3808,    100572,    141920,    209403,      2571,     35529,      4587,      1335
       553,    570400, 35.288356,       1.7,     924.5,    171950,    261172,    347693,     15828,     86899,     45889,     10034,     98285,    140342,    184991,      4198,     40091,     18597,      5693
       554,    570401, 96.554395,     234.7,    1521.0,    170674,    256037,    347207,     14584,     85800,     40637,     10416,     97630,    137930,    184206,      4558,     39979,     17781,      5210
       555,    570402, 47.610893,     115.3,     576.8,    167918,    248308,    331208,     13850,     84645,     40685,      5168,     96330,    134394,    176784,      4978,     39719,     17875,      3756
       556,    570403, 82.006790,     266.7,      22.8,    162292,    240251,    325359,     12978,     83157,     34111,      5661,     93473,    130517,    173705,      5247,     39355,     15053,      3951
       557,    570404, 79.778724,     321.7,      22.2,    158127,    236938,    314958,     12289,     80597,     27176,      6190,     91740,    129331,    169374,      5353,     38684,     12634,      4099
       558,    570405,137.605689,     158.2,     119.5,    168350,    256476,    353374,     12100,     85099,     31752,      6159,     96367,    137908,    186949,      4527,     39935,     14083,      4565
       559,    570406, 59.140161,         0,     196.0,    166938,    249138,    330448,     11104,     83078,     30846,      4791,     95739,    134643,    176657,      4843,     39408,     14187,      3947
       560,    570407,113.119955,     340.3,      34.8,    172718,    258454,    342134,     11454,     81802,     21711,      5867,     99447,    140027,    183374,      4944,     39052,      9897,      4797
       561,    570408,138.886269,     426.7,     177.3,    150875,    233158,    322573,     11864,     78160,     20392,      6808,     87093,    126663,    172596,      4812,     37986,      9683,      5021
       562,    570409,143.254005,     153.5,     212.0,    173363,    262510,    356206,      7800,     79834,     28283,      3661,     99683,    141506,    189657,      4684,     38496,     13617,      1860
       563,    570410,165.904596,     487.8,      28.2,    151562,    234532,    329803,      9139,     77306,     19405,      3419,     86948,    126657,    175768,      4625,     37709,      9329,      1667
       564,    570411,165.678188,     374.5,         0,    169006,    262640,    363347,      7324,     74252,     15982,      6950,     97683,    141938,    194198,      4257,     36669,      8838,      5915
       565,    570412,162.713823,     276.2,      42.8,    164935,    263388,    370438,      6216,     73285,     14285,      4827,     95093,    141591,    196933,      3590,     36170,      7978,      2869
       566,    570413,161.328105,     505.7,     519.7,    162170,    262337,    363240,      6629,     68737,     18821,      8061,     94090,    141632,    193582,      4054,     34719,     10467,      6301
       567,    570414,237.405009,     176.2,         0,    155734,    265379,    362764,      1727,     44325,         0,     11413,     90745,    142138,    193931,      1620,     24734,         0,      5062
       568,    570415,368.516532,     977.7,     459.8,    160967,    264663,    371167,      5231,     66845,     17684,      6345,     92680,    141499,    196764,      3625,     33783,      8961,      4061
       569,    570416,160.285536,     223.0,    1121.3,    160951,    265849,    370285,      5662,     62877,     23878,      9135,     92996,    142735,    196723,      3872,     32487,     12706,      4803
       570,    570417,201.988092,     997.3,    1133.2,    155293,    262885,    370892,      4546,     55653,     16477,      9050,     90141,    141292,    197413,      3427,     29670,      8928,      5317
       571,    570418,334.977335,     379.2,     343.0,    157168,    273159,    375464,      2754,     48362,      6400,     11230,     91096,    146045,    199984,      2355,     26674,      3638,      5057
       572,    570419,313.155961,     876.8,    1370.3,    155350,    262064,    380999,      4391,     59643,     13042,      8906,     89461,    140151,    202144,      3224,     31070,      7486,      4546
       573,    570420,436.878765,     295.8,         0,    161318,    286939,    381883,      1231,     38713,      7268,     10909,     93135,    152719,    202412,      1175,     22435,      3423,      4941
       574,    570421,287.806214,     103.8,         0,    164917,    264877,    390306,      3234,     64676,         0,      3284,     94916,    141256,    207495,      2272,     32504,         0,      1109
       575,    570422,461.349833,     307.7,     395.8,    163135,    282382,    399242,      2295,     49203,      2812,      2122,     93666,    149416,    212606,      1948,     27128,      1592,       727
       576,    570423,134.149755,       9.0,     376.8,    159384,    297408,    399077,      1466,     40521,     13490,      2067,     90715,    157234,    211163,      1281,     23441,      6225,       715
       577,    570424,         0,         0,         0,     64129,    100035,    179055,        46,      8465,         0,      1653,     44329,     61066,    104616,       280,      9519,         0,       655
       578,    570425,         0,         0,         0,     83219,    125141,    218253,       246,     22397,         0,      2371,     55650,     75233,    121842,       547,     18546,         0,       976
       579,    570426, 46.801773,      32.7,         0,    116908,    177042,    264906,       512,     32947,         0,      4158,     71342,    100048,    146844,       760,     21839,         0,      2025
       580,    570427,         0,         0,         0,    106534,    161327,    242851,       637,     37451,         0,      3617,     63520,     89242,    131856,       523,     21747,         0,      1011
       581,    570428,         0,         0,         0,    106213,    175836,    306008,       230,     26842,         0,      2086,     62011,     94796,    163393,       228,     15910,         0,       655
       582,    110001,808.488837,      41.8,         0,     90059,    149487,    251711,        18,     11212,         0,      6498,     61029,     87231,    140202,       218,     10322,         0,      1975
       583,    110002,855.249796,     154.0,         0,    108947,    181093,    288021,       113,     17695,         0,      7555,     73018,    104826,    159273,       579,     15894,         0,      2309
       584,    110003,292.481553,      66.8,       4.3,    116914,    195889,    301186,       310,     23698,         0,      7625,     77990,    112843,    166362,       979,     20728,         0,      2456
       585,    110004,294.666037,      63.3,      16.8,    118198,    200103,    308114,       529,     28218,         0,      7367,     78666,    114883,    170066,      1364,     23933,         0,      2422
       586,    110005,320.752912,      33.2,         0,    112552,    184365,    297808,       210,     20707,         0,      7259,     74794,    106369,    163612,       677,     17823,         0,      2328
       587,    110006,282.676445,     141.2,       8.0,    119987,    199269,    310493,       418,     25245,         0,      7725,     79324,    114297,    170323,      1065,     21311,         0,      2452
       588,    110007,197.719159,     164.7,     173.8,    119871,    211329,    323180,      1070,     33429,         0,     10502,     78738,    119818,    176650,      1886,     26525,         0,      4508
       589,    110008,238.466646,      63.7,         0,    119980,    200719,    318405,       442,     25157,         0,      7684,     78664,    114191,    173651,      1030,     20772,         0,      2438
       590,    110009,243.711863,     130.8,         0,    122161,    209965,    325646,      1218,     33762,         0,     10568,     78910,    118158,    177109,      1887,     26218,         0,      4304
       591,    110010,160.871114,     207.7,         0,    127313,    220498,    327688,      2110,     40323,         0,     10422,     81578,    123509,    178158,      2610,     29659,         0,      4090
       592,    110011,233.180172,     155.3,      12.8,    120768,    205931,    327386,       448,     24849,         0,      7704,     78578,    116148,    177659,       990,     20179,         0,      2423
       593,    110012,246.229317,     170.0,     111.3,    123401,    219542,    341670,      1367,     33791,         0,      7486,     78977,    121962,    184691,      1822,     25722,         0,      2335
       594,    110013,161.043528,     305.0,     309.0,    131122,    235268,    355535,      2408,     40208,         0,     13903,     82920,    129877,    190807,      2466,     29059,         0,      5690
       595,    110014,319.157127,     533.0,     583.8,    143697,    257200,    374532,      4106,     50178,      8266,     14676,     89009,    140586,    200383,      3337,     33391,      4764,      6427
       596,    110015,161.325425,     391.5,      32.7,    156609,    278974,    393126,      4534,     61155,     16101,     13298,     95263,    151267,    209336,      4128,     36997,      9821,      5837
       597,    110016,317.596462,     194.0,       2.5,    118009,    198427,    324963,       394,     23635,         0,      7757,     76510,    111904,    175136,       905,     18838,         0,      2409
       598,    110017,382.327897,     107.7,      48.7,    119484,    200738,    334898,       818,     29074,         0,      7627,     76862,    112607,    180259,      1370,     22215,         0,      2403
       599,    110018,407.626590,     132.0,     136.3,    129784,    226481,    346298,      1895,     36777,         0,     14358,     81463,    124938,    186036,      2045,     26771,         0,      6008
       600,    110019,316.912999,     279.8,    1509.0,    147033,    257793,    378352,      4383,     49728,      8743,     14582,     90238,    140513,    201817,      3156,     32683,      5143,      6620
       601,    110020,158.411057,     399.2,      52.3,    162452,    280179,    384720,      4593,     60335,     12522,     14726,     97701,    151188,    204649,      3933,     36197,      7093,      6249
       602,    110021,300.627445,      63.5,         0,    119501,    199156,    327451,       602,     26623,         0,      7210,     76731,    111684,    176026,      1328,     20307,         0,      2325
       603,    110022,280.538355,     249.0,       9.3,    122501,    216931,    340014,      1126,     36407,         0,      7386,     80820,    123431,    185436,      2567,     29171,         0,      2409
       604,    110023,217.218657,     365.7,      32.5,    137830,    242960,    341765,      3590,     49311,     11031,     10739,     88235,    136163,    186954,      4124,     35132,      6604,      4202
       605,    110024,122.083688,      21.5,     390.0,    147130,    258740,    354989,      4887,     57779,     10058,     10678,     92644,    143806,    193415,      4367,     37972,      6701,      4071
       606,    110025,114.888821,     335.8,         0,    146911,    258855,    362499,      5123,     64151,         0,     10818,     91825,    143191,    196711,      4766,     39401,         0,      4260
       607,    110026,113.581375,     312.8,      33.2,    166387,    282593,    370441,      5758,     69837,         0,      9529,    100072,    153273,    200408,      4919,     40216,         0,      3897
       608,    110027,318.177258,     216.8,       2.3,    125060,    220068,    327185,      1334,     37212,         0,     10695,     81927,    124706,    179333,      2483,     29212,         0,      4467
       609,    110028,322.965080,     887.2,     754.7,    136325,    244806,    346524,      3834,     49256,      7026,     11103,     87149,    136625,    188638,      4076,     34738,      4308,      4232
       610,    110029,161.549315,     186.5,    1398.0,    148902,    264097,    362796,      5729,     59004,     12987,     11766,     93223,    145881,    196350,      4258,     37960,      8773,      4550
       611,    110030,155.150370,     394.2,     290.7,    157731,    275265,    370973,      5785,     65552,     14776,     11312,     96617,    150262,    199950,      4659,     39413,      8316,      4338
       612,    110031,160.530331,     472.5,      77.0,    167565,    291101,    379867,      6342,     71792,     16033,     10620,    100123,    156664,    204043,      4848,     40259,      8685,      4304
       613,    110032,162.058246,     154.5,         0,    125879,    221203,    334864,      1862,     39994,         0,     10705,     81792,    124815,    182048,      2705,     30069,         0,      4343
       614,    110033,322.582879,     888.0,     282.2,    137044,    242856,    346669,      3953,     50098,      7773,     11348,     87043,    135313,    188227,      3914,     34463,      4618,      4427
       615,    110034,160.729178,     171.0,    1466.8,    150896,    266470,    367160,      5751,     60162,     14647,     11790,     93602,    146384,    197888,      4158,     37780,      9858,      4659
       616,    110035,160.821628,     396.5,     265.2,    160504,    284173,    380528,      5962,     66981,     19395,     11188,     97501,    154041,    203870,      4646,     39289,     11687,      4509
       617,    110036,158.779450,     510.5,      38.2,    167858,    290319,    383826,      7021,     72998,     17535,      9315,    100000,    156221,    205484,      4867,     40109,      9693,      4147
       618,    110037,323.347410,     270.7,     381.8,    139228,    246961,    352570,      3891,     50645,      7484,     14636,     87325,    136325,    190480,      3643,     34183,      4534,      5979
       619,    110038,160.826017,      14.3,     106.3,    153453,    274914,    380230,      5012,     60921,     13998,     13805,     94129,    149730,    203971,      4093,     37478,      9005,      5709
       620,    110039,175.835329,     371.0,      12.0,    162447,    294610,    397403,      5534,     67731,     19735,     11546,     97577,    158280,    211799,      4681,     38998,     11673,      5594
       621,    110040,147.196358,     571.3,       5.5,    171451,    311120,    410142,      7380,     74104,     16885,     10412,    100928,    165172,    217567,      4926,     39940,      9358,      4628
       622,    110041,139.654921,     520.7,     690.0,    179724,    300474,    384321,      7284,     75167,     22280,      4578,    106025,    161373,    206837,      4200,     40538,     11115,      2143
       623,    110042,131.570953,         0,     245.3,    161196,    277377,    373244,      9414,     80052,         0,      1798,     88893,    145685,    200405,      2881,     40280,         0,       475
       624,    110043,169.276334,     515.3,     461.3,    177059,    303723,    390461,      8087,     76521,     21799,      9392,    103761,    162110,    209374,      4194,     40485,     11487,      3990
       625,    110044,170.986404,     487.3,     276.8,    169820,    292262,    380556,     10344,     77894,     21803,      8529,     98701,    154933,    202847,      4189,     40403,     11363,      3816
       626,    110045, 76.280559,         0,     826.2,    166932,    277152,    378366,     13773,     81214,      2629,      7452,     90302,    144074,    201717,      2947,     40240,       990,      2175
       627,    110046,168.668328,     388.7,     520.7,    173163,    304046,    400118,     11792,     78889,     20553,      8318,     99535,    159776,    211611,      4347,     40324,      9707,      3784
       628,    110047, 85.394452,         0,    4190.0,    173600,    286846,    395881,     16778,     82185,         0,      5568,     94024,    148251,    209655,      3206,     40273,         0,      1679
       629,    110048,3845.60384,         0,    1574.0,    164769,    247377,    346314,      6602,     82739,      1011,      5915,     90506,    129166,    183494,      1048,     37133,       254,      1632
       630,    110049,179.923693,         0,    3456.2,    174896,    289626,    386918,     14712,     83421,      2043,      7805,     94907,    150409,    204931,      2025,     39800,       867,      2273
       631,    110050,264.629133,         0,    7337.2,    187507,    308454,    411714,     17403,     84616,         0,      5989,    102358,    159863,    217050,      2517,     39998,         0,      1795
       632,    110051,141.935288,     388.7,      45.3,    166210,    274296,    412577,     10404,     87533,         0,      5503,     90310,    141840,    216398,      3414,     40109,         0,      1637
       633,    110052,585.318650,         0,     448.0,    189306,    286060,    427795,     10875,     86827,     19729,      6655,    104993,    149665,    222647,      2548,     39084,      7911,      1943
       634,    110053,582.233303,      45.5,   14182.0,    179363,    283885,    390717,     18144,     80730,     15461,      8732,     97693,    145798,    205586,      2348,     37605,      8671,      2825
       635,    110054,502.793857,     163.0,     239.5,    182060,    270592,    404225,      3609,     77970,         0,      4052,    105082,    145230,    215008,      1595,     36728,         0,      1359
       636,    110055,815.171313,     390.7,     229.2,    183099,    266758,    393874,      2978,     69503,         0,      4316,    105350,    143050,    210017,      1698,     33708,         0,      1837
       637,    110056,519.310280,     569.3,      92.8,    184068,    272546,    395280,      2184,     54704,         0,      6206,    104603,    143986,    208519,      2082,     29246,         0,      2577
       638,    110057,373.899559,     681.7,     337.3,    187372,    285374,    405231,      1996,     47719,      2148,      8640,    105937,    150312,    211824,      2259,     26940,       998,      3299
       639,    110058,255.156577,       4.5,      68.2,    186276,    283382,    394025,      1461,     42197,      4376,      8717,    105334,    149279,    206521,      1509,     24461,      1985,      3367
       640,    110059,122.211186,         0,         0,    203769,    307235,    393371,       908,     36193,         0,      8927,    114991,    161543,    205483,       926,     21693,         0,      3220
       641,    110060,360.926786,      59.7,      49.8,    206670,    306157,    385884,       843,     35192,         0,      9075,    115709,    160292,    200734,      1215,     21801,         0,      2941
       642,    110061,228.933019,     440.5,       8.8,    200038,    297052,    388858,      1429,     40133,      2907,      9738,    111507,    155119,    202241,      1906,     24181,      1328,      3558
       643,    110062,210.869555,     642.5,     469.5,    165767,    293963,    402467,      5177,     67740,     19330,     12894,     98783,    157573,    213328,      4661,     38549,     11417,      5637
       644,    110063,137.304600,     459.0,         0,    175840,    312183,    416685,      7530,     75396,     16758,     10689,    102415,    165225,    220158,      4858,     39829,      8733,      4812
       645,    110064,171.386112,     629.3,     381.8,    181415,    312273,    409834,     11016,     80034,     24447,      6732,    102838,    163367,    215897,      4480,     40260,     11012,      2042
       646,    110065,259.972938,     808.0,    1667.2,    184403,    304527,    413999,     12390,     84091,     23440,      6788,    103737,    159137,    217231,      4015,     40386,     10612,      2103
       647,    110066,139.264685,         0,     233.0,    190321,    313469,    420706,     14261,     85392,         0,      6088,    104168,    162666,    221282,      3342,     40231,         0,      1825
       648,    110067,159.187614,     552.8,         0,    168451,    291301,    407435,      5284,     66892,     18088,     14300,     99995,    155897,    215009,      4264,     37899,      9310,      6298
       649,    110068,150.205950,     291.3,      27.2,    184722,    309543,    412855,      7239,     74232,     20158,     12157,    106567,    163599,    218018,      4324,     39379,      9951,      5232
       650,    110069,109.058351,     424.7,       7.7,    190221,    321145,    428670,      9043,     78324,     23068,     10106,    108680,    168829,    225489,      4369,     39988,     10774,      3296
       651,    110070,204.681854,         0,     254.5,    180739,    307321,    412918,      8639,     73601,     21317,     12358,    104185,    162065,    217522,      3672,     39072,     11045,      5045
