TAZID,CO_TAZID,DevAcres,HH,Job,ATO_Job_byAuto,ATO_Job_byAuto_FF,ATO_Job_byAuto_SL,ATO_Job_byWalk,ATO_Job_byBike,ATO_Job_byTran_wk,ATO_Job_byTran_dr,ATO_HH_byAuto,ATO_HH_byAuto_FF,ATO_HH_byAuto_SL,ATO_HH_byWalk,ATO_HH_byBike,ATO_HH_byTran_wk,ATO_HH_byTran_dr
       276,    570123,225.374326,     773.7,     398.8,    177857,    248856,    461149,      2761,     36929,     49591,      6748,    115814,    149537,    241966,      3062,     29412,     27421,      3138
       277,    570124, 46.954031,      16.5,     153.8,    183252,    269770,    467198,      2445,     32521,     48095,      3555,    119530,    158155,    244828,      2885,     27600,     27324,      1225
       278,    570125,243.582559,     512.3,    1056.2,    175662,    242944,    454041,      2454,     33410,     50030,      6779,    114442,    147152,    238484,      2758,     28253,     28181,      3151
       279,    570126,121.560236,     105.7,      94.7,    170265,    230878,    446131,      1629,     31579,     20967,      3775,    111306,    142330,    234717,      2422,     27545,     10018,      1522
       280,    570127, 81.607422,     144.8,         0,    168704,    231867,    437393,       875,     25422,     33574,      3201,    110853,    142777,    230617,      2215,     24542,     16602,      1221
       281,    570128,369.420186,     280.8,      13.7,    163973,    219450,    434033,       526,     27482,     29660,      3188,    108134,    137758,    227808,      1528,     25539,     15261,      1328
       282,    570129,284.670874,     422.0,     599.0,    184069,    255961,    461183,      2061,     46212,     61364,      7646,    119257,    152578,    241772,      2908,     32796,     35320,      3526
       283,    570130,171.325657,     467.3,     332.3,    177445,    243571,    471101,      2277,     40230,     51072,      7258,    115244,    147548,    245746,      3163,     31016,     28050,      3411
       284,    570131,166.082051,     342.7,       2.8,    170541,    227527,    407180,      1242,     37559,     32150,      5382,    111377,    141408,    216089,      2429,     30054,     18797,      2749
       285,    570132,159.813083,      75.8,       8.0,    167423,    225242,    410949,       168,     35460,         0,      5293,    109690,    140659,    217177,      1186,     29119,         0,      2736
       286,    570133, 85.800863,     176.2,     141.5,    180421,    250891,    426728,      1914,     44772,     53680,     29665,    117022,    150710,    225531,      3542,     32605,     29610,     11626
       287,    570134, 95.733517,     128.2,         0,    172136,    230802,    420831,       677,     41238,         0,      5505,    112326,    142948,    221921,      2482,     31367,         0,      2816
       288,    570135,420.473414,     956.5,     282.7,    187657,    276175,    473114,      1825,     38073,     53296,      7082,    121698,    160733,    247579,      2552,     29133,     24915,      3163
       289,    570136,236.219569,      47.3,      35.8,    194607,    284853,    472313,      1166,     48529,     69188,     29648,    125587,    164505,    247012,      1650,     32212,     33470,     12466
       290,    570137,106.044192,     120.0,         0,    205862,    320415,    492221,      1704,     47334,     55907,      7699,    132631,    179260,    256382,      1414,     31088,     22991,      3314
       291,    570138,213.674485,     430.2,      12.8,    190195,    280674,    493451,      1289,     45016,     65964,      7659,    123038,    162701,    256961,      2191,     31487,     30139,      3535
       292,    570139,381.306263,     133.7,     409.0,    194066,    282617,    473374,      3494,     61789,     76632,     29325,    124723,    163456,    247563,      1572,     36845,     40548,     13191
       293,    570140,278.174732,     370.3,     240.8,    190615,    269783,    475728,      2605,     53759,     68462,     30472,    122765,    158233,    248224,      2637,     34993,     39002,     12146
       294,    570141,232.043965,     191.2,    1593.0,    197449,    293085,    482424,      3364,     61690,     76921,     27902,    126684,    167763,    251351,      3574,     37232,     42953,     12733
       295,    570142,132.805355,       7.5,         0,    198373,    305823,    475049,       134,     20161,         0,      5431,    128369,    171698,    248546,       528,     13367,         0,      1814
       296,    570143,230.410414,      10.2,         0,    198067,    304980,    483340,        65,     19484,         0,      5413,    128176,    171319,    252204,       294,     12566,         0,      1807
       297,    570144,566.628584,      49.3,         0,    208397,    332198,    516336,        58,     36131,         0,      9698,    134274,    183417,    267423,       125,     19775,         0,      4156
       298,    570145,298.088499,      35.3,         0,    212578,    347115,    507761,       320,     30808,         0,      9276,    136356,    189833,    263639,       398,     18397,         0,      3998
       299,    570146,262.031440,      20.3,     111.3,    220912,    372659,    527360,      1173,     42398,         0,      9574,    141011,    201366,    273138,       592,     23868,         0,      4143
       300,    570147,204.770389,       5.0,     368.2,    229146,    394638,    548717,      1029,     56808,     41231,     10018,    146095,    211394,    283116,       576,     31557,     16247,      4354
       301,    570148, 83.670302,      12.5,       0.8,    222968,    372741,    542904,      2079,     59905,     57244,     28828,    142482,    201834,    280206,       508,     33730,     23943,     15537
       302,    570149,396.842667,      74.5,       2.0,    220859,    370723,    544266,       350,     49454,         0,     10198,    141743,    201017,    280783,       353,     26180,         0,      4383
       303,    570150,166.529577,      53.5,     107.5,    229722,    398390,    565837,       767,     57807,         0,     10722,    146852,    213310,    291091,       445,     30508,         0,      4528
       304,    570151,283.413155,      74.2,      45.8,    227745,    388691,    560318,      2260,     63943,     46433,      9767,    145380,    208943,    288590,       321,     34120,     18611,      4083
       305,    570152,327.706830,       2.0,         0,    214017,    347932,    540727,         1,     46103,         0,     10545,    137851,    190674,    278657,       158,     23615,         0,      4574
       306,    570153,238.571303,      28.7,         0,    219012,    363607,    553668,       220,     58623,         0,     10997,    140939,    197902,    284837,       253,     29649,         0,      4805
       307,    570154,288.575387,      99.8,       2.3,    231248,    404507,    565398,       792,     65748,         0,     11527,    147515,    215540,    290873,       371,     33074,         0,      5439
       308,    570155,223.445667,      43.8,     477.8,    236665,    424904,    574607,      3037,     73828,         0,      9868,    150471,    224198,    295562,       378,     36779,         0,      4942
       309,    570156,323.596927,     179.5,     357.2,    229628,    397359,    548816,      4582,     72564,     61100,      8816,    146214,    212181,    283019,       356,     37108,     26545,      4057
       310,    570157,204.132890,         0,     203.7,    240141,    437238,    600168,      2906,     80528,     40115,     10232,    152818,    229814,    307581,       401,     39042,     15767,      5125
       311,    570158,374.597862,      32.0,     825.3,    234161,    413059,    594230,      5462,     88161,     69454,     28110,    148691,    219114,    304268,       257,     42764,     30246,     17675
       312,    570159,351.176554,     435.5,     415.2,    200382,    305443,    500587,      1317,     54520,     55034,      7329,    129145,    172571,    260254,       927,     33317,     22387,      3157
       313,    570160,187.492245,     717.0,      14.5,    183414,    259302,    444811,      2062,     50487,     58985,     30155,    118711,    154046,    233533,      3700,     34251,     32694,     11731
       314,    570161,204.883954,     622.3,      12.8,    177406,    245828,    437679,       483,     46476,     41222,     29042,    115191,    148970,    229353,      2935,     32974,     25619,     11416
       315,    570162,328.745038,         0,     479.8,    217535,    351133,    537192,      3122,     63061,     50888,     27016,    138983,    192107,    277319,       630,     36048,     24209,     15313
       316,    570163,251.675860,    1159.0,     245.7,    189436,    270327,    469482,      3121,     59940,     69049,     30579,    122081,    158644,    244332,      4317,     36755,     39247,     11959
       317,    570164,147.911773,     532.0,      13.0,    185979,    258569,    461413,      1728,     56457,     52076,     30572,    120084,    154187,    240054,      4020,     35667,     31052,     11699
       318,    570165, 70.471667,     109.3,         0,    181853,    248628,    385710,       402,     53183,     35764,     26909,    117605,    150537,    208000,      2610,     34418,     21276,      9686
       319,    570166,391.871807,         0,    2279.3,    216428,    344661,    522986,      5147,     70376,     68543,     27659,    138178,    189395,    270649,       843,     38445,     35468,     15618
       320,    570167,235.658963,     675.5,      21.5,    188052,    261766,    475323,      1244,     60886,     49482,     28233,    121094,    155507,    245611,      3714,     36710,     30316,     10491
       321,    570168,203.833420,     522.8,      30.5,    207978,    323349,    511859,      4399,     71454,     77039,     28361,    132947,    180145,    264970,      2434,     39608,     39950,     13515
       322,    570169, 98.154778,     305.8,     264.2,    204855,    313072,    510218,      4379,     71117,     92264,     29979,    130928,    175882,    263874,      3849,     39715,     50510,     15572
       323,    570170, 43.847516,     364.0,     287.8,    201611,    299771,    499709,      3922,     68741,     89749,     26390,    129038,    170521,    258916,      4191,     39089,     51029,     12543
       324,    570171,225.663115,     476.7,     763.8,    197587,    288332,    493348,      3402,     67552,     81038,     27484,    126618,    165834,    254919,      4640,     38763,     44927,     12906
       325,    570172,167.452787,     471.8,         0,    191693,    272380,    420664,       971,     62509,     60314,     27607,    122990,    159775,    223263,      3041,     36760,     35001,     10172
       326,    570173,648.283290,         0,    4485.8,    225832,    383395,    555910,      6801,     79470,     57181,     25100,    143742,    206272,    286229,       492,     40443,     27985,     15077
       327,    570174,176.128012,     542.0,     101.7,    209479,    324705,    527639,      6069,     78223,     81922,     30562,    133556,    180665,    272322,      2692,     41572,     41696,     16575
       328,    570175,141.371511,     347.5,     509.5,    202218,    304408,    503072,      4994,     77204,     95633,     27938,    128959,    171625,    260165,      3952,     41450,     51800,     15572
       329,    570176,234.455625,     785.8,     313.5,    201982,    298861,    510117,      3806,     73289,     84068,     23989,    129045,    170045,    262403,      4444,     40267,     45426,     12800
       330,    570177,140.647608,     442.8,     156.3,    197706,    286542,    512107,      1984,     68439,     61084,     26860,    126487,    165317,    262253,      4033,     38685,     36343,      9993
       331,    570178,131.825699,     323.3,     277.5,    197280,    288248,    443245,      1445,     68728,     60102,     31494,    125993,    165860,    233189,      3713,     38384,     35407,     12532
       332,    570179,121.720290,     355.2,      87.8,    188779,    265081,    423740,       728,     61972,     49446,     27065,    121059,    156383,    224324,      2597,     36188,     29329,     10337
       333,    570180,198.588834,     550.2,    1038.2,    213325,    338956,    531717,      7786,     84514,     78670,     27778,    135727,    186399,    273882,      2359,     43193,     38879,     16527
       334,    570181,141.658189,     269.7,    1236.0,    208781,    320672,    527362,      7423,     84244,     95278,     25289,    132774,    178448,    271450,      3711,     43362,     49107,     14590
       335,    570182,141.486897,     473.7,     852.3,    211588,    328883,    544758,      5662,     81200,     92978,     26251,    134722,    182421,    278704,      4265,     42509,     48219,     14453
       336,    570183,109.814040,     218.0,     199.0,    209890,    322682,    544472,      3890,     78836,     74074,     28802,    133459,    179732,    278149,      4420,     41731,     40856,     14960
       337,    570184,136.645915,     327.3,     165.3,    202360,    300198,    531714,      2207,     72673,     61819,     29671,    129025,    170738,    271301,      4287,     39775,     37451,     12216
       338,    570185,255.041318,     512.7,       6.0,    190430,    275696,    443198,      1041,     66568,     48786,     24014,    121593,    160112,    232608,      2505,     37054,     28337,     10276
       339,    570186, 87.757914,       2.8,     155.5,    228558,    389041,    586486,      7746,     90744,     70348,     27005,    144991,    208753,    300215,       691,     44383,     32091,     17503
       340,    570187,221.914019,      22.3,    3019.8,    215037,    341583,    550345,      8821,     90782,     93130,     25325,    136346,    187361,    282425,      2037,     44950,     46915,     16598
       341,    570188, 47.466640,      84.7,     520.0,    217083,    345064,    507631,     10154,     89791,    105231,     25719,    137609,    189095,    262551,      3098,     44896,     53525,     16013
       342,    570189, 48.839653,     231.8,      79.0,    215343,    336179,    502369,     10114,     89448,    103860,     25033,    136350,    184985,    259800,      3446,     44847,     52699,     15221
       343,    570190, 48.952232,     147.5,     292.2,    214495,    332952,    501784,      9756,     89033,    101919,     25828,    135827,    183601,    259310,      3756,     44755,     51466,     14456
       344,    570191,111.923163,     372.5,     412.7,    209559,    318701,    492541,      7580,     86631,    102875,     25789,    132902,    177428,    254878,      4171,     44066,     50337,     14387
       345,    570192, 91.666816,     243.5,      65.3,    213084,    328577,    510250,      5527,     85228,     87756,     24569,    135249,    182083,    262967,      4461,     43565,     44254,     13972
       346,    570193,117.736314,     379.5,     179.2,    209241,    318596,    556959,      3551,     81999,     57329,     28936,    132902,    177977,    283568,      4518,     42375,     36145,     14315
       347,    570194,131.715042,     666.3,     346.2,    208860,    320068,    502141,      2423,     79315,     61188,     29063,    132241,    178744,    257849,      4156,     41242,     37290,     13861
       348,    570195,281.456003,     201.2,     321.3,    202874,    313163,    479591,      1589,     75860,     53917,     30687,    128368,    175368,    248774,      3459,     39717,     32594,     14794
       349,    570196, 38.549023,     155.8,         0,    201071,    304409,    464518,      1736,     73193,     63929,     29613,    127914,    172265,    242580,      3502,     39339,     37072,     12167
       350,    570197, 74.827419,     231.5,      45.0,    203368,    314079,    474360,      1687,     74408,     59933,     29639,    129051,    176137,    246736,      3384,     39513,     35621,     14431
       351,    570198,173.182895,       4.0,      53.3,    221501,    359533,    583223,      6794,     95214,     72133,     28327,    140100,    195035,    298333,       683,     45834,     34238,     16324
       352,    570199, 85.535356,      33.8,     197.3,    213098,    331229,    508936,     11624,     94041,    102530,     28239,    134658,    182318,    263009,      1838,     46003,     50020,     17510
       353,    570200, 64.719545,       7.7,     765.8,    224047,    367078,    550830,     15324,     95173,    117524,     26835,    141349,    198441,    282134,      2546,     46472,     58281,     16888
       354,    570201, 19.276296,         0,     158.5,    224220,    367870,    533378,     15939,     94156,    116707,     26739,    141500,    198861,    273912,      3137,     46224,     58912,     17198
       355,    570202, 16.772564,      20.3,      81.5,    219818,    352521,    520854,     13804,     92740,    106540,     25554,    138878,    192094,    268206,      3086,     45784,     55463,     16118
       356,    570203, 19.790855,     251.2,      78.5,    221627,    358452,    529920,     16165,     93425,    112359,     26799,    139842,    194482,    272006,      3798,     46039,     55368,     16995
       357,    570204, 15.704409,      50.5,       5.0,    219345,    351266,    520611,     14064,     92145,    110980,     26704,    138458,    191303,    267807,      3680,     45653,     55189,     16492
       358,    570205, 16.319135,      69.3,     174.5,    221086,    356291,    529683,     16027,     92915,    109849,     27123,    139489,    193484,    271720,      4341,     45883,     55311,     16110
       359,    570206, 20.695482,      41.2,     100.2,    216149,    340744,    517117,     13570,     91524,    107297,     27095,    136572,    186750,    266063,      4144,     45475,     53318,     15680
       360,    570207,134.441041,     345.8,     228.2,    220752,    358157,    541739,     11323,     89978,     94895,     28588,    139411,    194760,    277033,      5283,     44891,     48747,     15125
       361,    570208,126.453382,     168.8,     297.3,    213759,    337976,    534991,      3558,     84954,     59064,     30102,    134912,    186172,    272963,      5264,     42872,     36589,     15062
       362,    570209,121.811915,     320.0,     447.5,    207160,    332049,    498158,      1835,     80457,     69012,     30293,    130617,    183307,    256951,      4355,     40909,     38352,     13303
       363,    570210, 91.824246,     253.8,         0,    198207,    307746,    485918,       929,     72376,         0,     28936,    125038,    172368,    250838,      2465,     38016,         0,     13056
       364,    570211,117.475244,       2.0,     574.5,    243273,    450699,    617731,      6478,     91973,     61716,     11986,    153516,    234186,    315154,       765,     44101,     33771,      5881
       365,    570212,116.456597,       1.0,     375.7,    249637,    471534,    622902,      5146,     97957,     84343,     25699,    157178,    243532,    317575,       835,     46448,     43939,     15036
       366,    570213,123.711398,      65.5,    1139.2,    241935,    436951,    607285,      8821,     98383,     85336,     23780,    152213,    228740,    309769,       980,     47135,     43520,     14223
       367,    570214,114.141099,         0,      90.0,    221621,    361963,    556942,     14637,     98006,    109482,     29195,    139297,    195447,    285144,      1707,     47273,     53516,     18381
       368,    570215, 50.056932,      35.8,     101.0,    226037,    383961,    552613,     18445,     97289,    119639,     29144,    142314,    205686,    282747,      2858,     47164,     62171,     17675
       369,    570216, 26.905027,         0,    1562.2,    226908,    391752,    561599,     20666,     97792,    128304,     27088,    142756,    208981,    286739,      3661,     47334,     66961,     16991
       370,    570217, 26.313286,       9.5,     397.2,    225640,    377888,    547593,     18914,     96100,    114391,     27553,    142175,    203127,    280325,      3408,     46813,     60298,     17098
       371,    570218, 27.023529,         0,    1022.0,    225122,    383600,    557651,     20827,     97139,    123845,     27220,    141629,    205336,    284681,      4369,     47129,     64150,     16417
       372,    570219, 26.451097,     271.8,    1186.7,    223931,    370295,    544257,     19379,     95576,    114833,     28582,    141114,    199725,    278561,      4017,     46653,     57991,     16631
       373,    570220, 27.123250,     154.2,    1000.8,    214761,    347346,    524688,     20463,     96301,    117367,     26808,    134992,    188704,    268449,      5161,     46818,     61584,     16067
       374,    570221, 27.144240,     122.8,      18.0,    222004,    362905,    540631,     19206,     94828,    112037,     28283,    139980,    196452,    276653,      4762,     46398,     57216,     16407
       375,    570222, 27.155072,     168.5,    1189.3,    220750,    365943,    547412,     19884,     95368,    110517,     27327,    138970,    197548,    279556,      5733,     46457,     58043,     15909
       376,    570223, 27.292552,     102.0,     320.3,    220339,    355671,    536137,     17835,     93757,    110963,     29401,    138943,    193177,    274522,      5308,     46025,     55364,     16003
       377,    570224, 80.257282,     622.0,     322.2,    215792,    352104,    540598,     16862,     93476,    100294,     25074,    135715,    191171,    275446,      6443,     45673,     52183,     13485
       378,    570225, 80.121983,     305.2,      53.0,    215442,    338954,    525189,     14400,     91821,    100495,     28804,    135735,    185657,    268527,      6024,     45277,     51162,     15421
       379,    570226,106.690325,     727.7,      22.8,    207255,    330612,    531600,      6828,     88757,     93395,     25893,    130322,    182009,    270386,      6420,     43718,     49523,     13585
       380,    570227,106.277283,     479.0,      31.2,    213730,    340457,    539495,      5494,     87093,     74775,     27553,    134698,    187103,    274882,      5953,     43347,     41501,     13010
       381,    570228,106.163242,     395.0,      29.5,    208498,    341419,    512454,      1650,     81863,     82305,     28781,    131368,    187146,    263146,      4515,     41037,     43611,     14002
       382,    570229, 60.337190,     160.2,       1.0,    199247,    313681,    496661,       704,     73682,         0,     29294,    125547,    174573,    255402,      2404,     38121,         0,     13573
       383,    570230,207.270945,       0.2,    2301.2,    240368,    438261,    620971,      6387,     92707,     57048,     12586,    152162,    229012,    316074,       688,     44710,     27933,      6125
       384,    570231,133.042039,       6.8,     944.3,    246847,    468050,    633557,      6702,     97593,     56755,     12141,    155419,    241512,    322289,       563,     46341,     27711,      5812
       385,    570232,113.078238,       7.8,     281.3,    241724,    451222,    636427,      6591,    100717,     74268,     12392,    152268,    233805,    322806,       362,     47660,     38102,      6090
       386,    570233,110.166782,       7.3,     665.0,    248715,    475577,    641166,      5464,    102076,     83998,     26360,    156219,    244504,    325592,       592,     47966,     44381,     15013
       387,    570234,342.584262,     318.7,     322.8,    243700,    448502,    623272,      6053,    102265,     80640,     25384,    153125,    233213,    316768,       751,     48327,     39502,     14075
       388,    570235,336.711314,         0,      61.3,    231211,    401260,    610232,     12106,    103772,     92566,     25626,    145065,    212600,    310008,      1502,     49035,     44760,     14612
       389,    570236, 34.147338,      90.0,     348.0,    230910,    418997,    590766,     19912,    101414,    117813,     21668,    144771,    220170,    300484,      3594,     48317,     60315,     12489
       390,    570237, 37.583728,      92.2,    1041.8,    227619,    404953,    575567,     20982,     99497,    122486,     25571,    142934,    214359,    293177,      3774,     47812,     65288,     15569
       391,    570238, 27.101476,      28.0,     502.0,    228966,    408196,    584791,     20567,    100592,    119842,     20629,    143519,    215326,    297458,      4371,     48031,     62783,     11797
       392,    570239, 26.797133,         0,     800.8,    217070,    366083,    541759,     21332,     98829,    124360,     23602,    135990,    196623,    276417,      4559,     47575,     64848,     13453
       393,    570240, 27.177378,     115.7,     612.3,    227058,    401118,    582097,     20433,     99713,    121249,     21176,    142425,    212279,    295898,      5164,     47675,     63982,     11380
       394,    570241, 27.146809,         0,    4286.0,    215030,    358495,    538025,     21163,     98063,    111362,     23551,    134875,    193357,    274388,      5359,     47254,     63055,     13212
       395,    570242, 27.213981,     148.2,     701.3,    224035,    393204,    578580,     19852,     98693,    119414,     18278,    140524,    208827,    293724,      5826,     47259,     62798,     11290
       396,    570243, 27.389102,     231.7,    1876.7,    220736,    378282,    561622,     20492,     97158,    108390,     23590,    138682,    202690,    285936,      5924,     46885,     59784,     14756
       397,    570244, 80.551084,     553.7,     251.7,    217777,    371028,    564848,     16825,     96466,    101731,     19399,    136531,    199038,    286503,      6728,     46357,     53335,     11671
       398,    570245, 80.502034,     680.3,     439.5,    215640,    362867,    553702,     17816,     95103,     99738,     21957,    135349,    195766,    281314,      6732,     46021,     53173,     13944
       399,    570246,106.911228,     558.7,     117.7,    209751,    351197,    558098,      6593,     91460,     91111,     22398,    131621,    190624,    282544,      6871,     44220,     48639,     13232
       400,    570247,106.914554,     479.0,     491.0,    207783,    342260,    545700,      7096,     90141,     93741,     23887,    130506,    186863,    276723,      6732,     43989,     50206,     13792
       401,    570248,106.739838,     333.7,      91.3,    213455,    361300,    537219,      1374,     84328,     82644,     26516,    134293,    195822,    274412,      4691,     41379,     44325,     13909
       402,    570249,106.438843,     387.7,      40.2,    210239,    351068,    524356,      1491,     83165,     82465,     27628,    132363,    191253,    268419,      4683,     41231,     43842,     14081
       403,    570250,109.023825,     231.8,         0,    204821,    335435,    525620,       413,     76465,         0,     26788,    128781,    183786,    268330,      2379,     38433,         0,     13234
       404,    570251, 91.180644,     194.5,       0.2,    201361,    324155,    509051,       561,     75281,         0,     27664,    126741,    178905,    260849,      2593,     38400,         0,     14330
       405,    570252,241.309513,       9.7,    1212.0,    236477,    428158,    599063,      6580,    100037,     48031,     13957,    149654,    224213,    305756,       632,     48079,     22315,      8347
       406,    570253, 75.631516,       2.0,     152.0,    237182,    432781,    580183,      6533,     96553,     39123,     14315,    150478,    226620,    297434,       964,     46795,     19073,      8465
       407,    570254, 57.482799,         0,     274.2,    239368,    438439,    634849,      6824,     95327,     38960,     14080,    151560,    228901,    322349,       787,     46094,     18018,      8421
       408,    570255,135.554685,         0,     298.0,    238135,    437806,    624165,      4694,    105950,     57751,     11148,    149679,    227698,    317588,       425,     49781,     29521,      5223
       409,    570256, 82.326557,      18.0,    1088.3,    232730,    426881,    598260,     15431,    103402,    105294,     20800,    145784,    223445,    304099,      2566,     48959,     52653,     11904
       410,    570257, 26.749707,      87.7,     209.3,    235813,    436478,    613034,     15568,    103312,     99799,     18087,    147589,    227526,    310849,      3338,     48757,     50963,     10946
       411,    570258, 53.342015,     249.2,     214.3,    233084,    426296,    600139,     17323,    102362,    110788,     18098,    145976,    223148,    304786,      3709,     48512,     56206,     11024
       412,    570259, 26.728895,      68.2,     825.0,    231808,    421192,    606816,     14860,    101313,    115670,     16063,    145207,    220938,    307248,      4920,     47848,     58790,      9837
       413,    570260, 27.182905,      49.3,     496.8,    230764,    417086,    598229,     17752,    101131,    117318,     18078,    144613,    219151,    303579,      4701,     48000,     59505,     10560
       414,    570261, 27.130974,      74.3,     149.2,    227662,    408519,    594327,     17203,    100091,    119457,     17964,    142651,    215381,    301232,      5416,     47558,     60117,     10204
       415,    570262, 95.829897,     413.8,      58.7,    225357,    398597,    598447,     10885,     98776,    105761,     19103,    141142,    210976,    302523,      5874,     46664,     52834,     10657
       416,    570263, 79.852064,     444.7,      12.2,    222203,    393492,    588148,     14075,     97832,    101758,     19869,    139221,    208851,    297775,      6299,     46564,     52267,     10957
       417,    570264, 80.107508,     350.7,     377.3,    224608,    399915,    614213,      3584,     92595,     90958,     18851,    141132,    212674,    309786,      5763,     44109,     48947,     11420
       418,    570265,106.157364,     431.3,      88.8,    214970,    371304,    580377,      5291,     92402,     91309,     21148,    134883,    199622,    293381,      6463,     44360,     49341,     11498
       419,    570266,105.980411,     524.8,       9.0,    220905,    385382,    515841,      2120,     87067,     91059,     21368,    139081,    206437,    266014,      4275,     41985,     48686,     12302
       420,    570267, 67.057772,     154.3,         0,    216676,    371009,    546592,      1356,     84963,     83035,     23207,    136336,    200165,    278576,      4466,     41403,     44546,     13069
       421,    570268,225.380029,     108.7,      10.5,    204153,    331644,    537041,       891,     78155,     63076,     27250,    128399,    181937,    273183,      2066,     38772,     34339,     12747
       422,    570269,938.026453,         0,    3219.2,    229876,    409121,    609278,      4731,    105222,     59782,     12257,    145397,    215416,    310166,      1136,     50126,     28947,      5687
       423,    570270,197.145119,      36.7,     485.0,    240910,    447115,    619770,     12253,    106335,     82497,     16942,    150785,    232003,    313967,      2047,     49718,     42541,     10175
       424,    570271, 71.143862,         0,     353.8,    231491,    410297,    615787,     13077,    108220,     93836,     18373,    144575,    215830,    311148,      1872,     50028,     46769,     10957
       425,    570272, 71.068515,     139.0,     689.7,    232497,    406234,    613291,     13160,    106650,     99624,     18179,    145395,    214220,    309422,      2891,     49208,     50624,     10586
       426,    570273, 61.559077,     173.8,     752.0,    232382,    423905,    615157,     13607,    104652,     96997,     17400,    145239,    221898,    311381,      3112,     48949,     50055,     10814
       427,    570274, 44.260073,      82.2,     762.2,    231488,    399456,    597897,     12314,    105307,    111091,     17902,    144926,    211317,    301920,      3537,     48635,     56287,      9662
       428,    570275, 23.239824,      63.0,     426.3,    231774,    416826,    609971,     13867,    102950,    104098,     17772,    145080,    218893,    308261,      4110,     48344,     55126,     10097
       429,    570276, 40.344477,     132.2,     511.7,    230264,    403247,    604111,     12395,    102468,    102693,     18265,    144311,    213065,    305160,      4520,     47904,     55422,      9689
       430,    570277, 97.301597,     399.3,         0,    225380,    379169,    598374,      9650,    101702,     94576,     19728,    141231,    202408,    301757,      4789,     47276,     49556,     10357
       431,    570278,114.094634,     245.2,      35.3,    220453,    362356,    545720,      7626,     98862,     86757,     14215,    138291,    195336,    277833,      5280,     46032,     46163,      8945
       432,    570279,165.725154,     778.2,     470.2,    225913,    391422,    526995,      5339,     94276,     85923,     17724,    142266,    208829,    271005,      4850,     44242,     48916,     11113
       433,    570280,211.841671,     383.2,     255.2,    221267,    386107,    527781,      4317,     87428,     92618,     22382,    139590,    205974,    271018,      3432,     41795,     50021,     13668
       434,    570281,140.182496,         0,    4027.2,    223282,    378739,    561839,     11692,    110181,     86166,     18689,    138883,    200823,    285266,      1832,     50642,     43492,     10504
       435,    570282, 26.552826,      86.8,     380.8,    231156,    393470,    582475,     11328,    104353,    111347,     18751,    144847,    208805,    294484,      3956,     48150,     55759,      9506
       436,    570283,135.567207,     474.2,     507.0,    219245,    384762,    519913,      9917,     97025,     75873,     15849,    137871,    204252,    266432,      4090,     44708,     44538,     10692
       437,    570284,316.541262,     228.8,    3047.3,    187303,    303493,    448149,      9065,     87988,     82856,     27073,    118228,    166144,    231619,      2444,     41144,     46266,     14125
       438,    570285,178.131980,     178.3,         0,    209329,    375564,    517010,      5064,     78297,     59486,     24968,    132245,    197831,    263267,      1029,     37319,     31858,     13831
       439,    570286, 91.182409,     267.7,    1963.5,    219133,    398175,    536834,     11211,     94397,     79753,     24543,    138270,    209701,    273428,      3303,     43398,     43471,     12759
       440,    570287,124.220627,     171.0,    4448.5,    219611,    416995,    557639,     10214,     95546,     70896,     13264,    138337,    216677,    282742,      3139,     43585,     39301,     11893
       441,    570288,211.292187,     260.0,     444.2,    213951,    387075,    544129,      7529,     84102,     61808,     17252,    135060,    203495,    275683,      2033,     39168,     32975,     12955
       442,    570289, 97.058641,     259.8,     428.2,    217753,    432532,    578659,      7850,     95017,     70296,     15123,    137258,    221940,    292301,      3052,     43230,     37900,     11955
       443,    570290,279.423518,     428.7,     699.7,    223618,    472590,    610366,      4861,     86541,     62369,     18400,    141041,    239197,    307312,      2707,     39820,     34278,     12779
       444,    570291,216.257335,     457.8,         0,    217726,    451184,    606368,      2766,     78574,     44350,     22289,    137462,    228772,    305756,      2142,     36623,     24439,     13971
       445,    570292,137.254095,     190.3,         0,    218624,    453645,    596601,       871,     69738,         0,     23000,    137841,    229555,    301354,      1326,     33105,         0,     14863
       446,    570293,224.422955,     245.5,     175.2,    226501,    485689,    629846,      2994,     74326,     55570,     18876,    142412,    243837,    317714,      2690,     34736,     29918,     10511
       447,    570294,300.733490,     143.8,     198.8,    232286,    402505,    574414,      1226,     71627,     42236,     11072,    147960,    214185,    294989,       582,     35056,     16705,      5560
       448,    570295,259.824118,      45.8,     653.7,    241961,    439829,    598069,      3342,     85212,     72912,     31536,    153028,    230081,    306175,       707,     40948,     32516,     16819
       449,    570296,342.205362,     276.5,         0,    221855,    362266,    569426,       176,     57604,         0,     13171,    142738,    197729,    291463,       570,     29724,         0,      6121
       450,    570297,320.128964,     171.8,     415.3,    237026,    420084,    591531,      1796,     76323,     62953,     11230,    150536,    221850,    303104,       772,     37293,     27029,      5696
       451,    570298,182.182430,       0.2,     591.0,    244374,    446278,    604590,      3976,     91259,     88151,     27310,    154143,    232840,    309420,       603,     43605,     40450,     16513
       452,    570299,300.147839,      62.7,         0,    217912,    353795,    563669,       199,     60487,         0,     13292,    140178,    193303,    288412,       662,     31818,         0,      6032
