TAZID,CO_TAZID,DevAcres,HH,Job,ATO_Job_byAuto,ATO_Job_byAuto_FF,ATO_Job_byAuto_SL,ATO_Job_byWalk,ATO_Job_byBike,ATO_Job_byTran_wk,ATO_Job_byTran_dr,ATO_HH_byAuto,ATO_HH_byAuto_FF,ATO_HH_byAuto_SL,ATO_HH_byWalk,ATO_HH_byBike,ATO_HH_byTran_wk,ATO_HH_byTran_dr
      2173,    351268,239.429155,     171.3,         0,    366580,    777084,   1018426,       168,     47016,         0,     36418,    230656,    399252,    513789,       688,     32655,         0,     12628
      2174,    351269,154.471377,      96.8,       2.7,    384827,    812232,   1028039,       219,     53157,         0,     38106,    238273,    413396,    517266,       721,     33017,         0,     12467
      2175,    351270,218.919606,     105.5,       6.2,    380233,    807367,   1025431,       133,     55163,         0,     37480,    234759,    409966,    516512,       802,     31427,         0,     12122
      2176,    351271,187.215908,      17.0,         0,    363300,    812314,   1014780,       933,     60634,         0,     34103,    224564,    409753,    512691,      1593,     31695,         0,     11260
      2177,    351272, 72.811722,     325.8,     129.7,    356523,    822542,   1025594,      2513,     63568,         0,     31186,    219936,    411730,    518187,      2269,     31364,         0,     10568
      2178,    351273,221.218830,     405.8,    1971.0,    382833,    857646,   1036757,      3266,     66974,         0,     34548,    230492,    426533,    523185,      1911,     31352,         0,     11555
      2179,    351274,100.758869,       4.5,     510.3,    396771,    861861,   1021189,      5474,     68365,         0,     41327,    231496,    425693,    516643,      1483,     30978,         0,     13302
      2180,    351275,290.738590,     164.0,         0,    347325,    751083,    991969,        42,     39347,         0,     34647,    221776,    388319,    502345,       492,     28367,         0,     12057
      2181,    351276,432.260094,     314.7,      77.3,    342507,    752762,    994082,        82,     47582,         0,     32713,    217332,    386399,    503100,       912,     27528,         0,     11237
      2182,    351277,299.394332,     949.3,       1.3,    331570,    787144,    993505,       541,     55364,         0,     31020,    210052,    397685,    504652,      2136,     28160,         0,     11106
      2183,    351278,146.158438,    1082.8,     263.7,    333670,    787908,   1006492,      2552,     61587,         0,     30584,    209987,    397142,    510196,      2433,     29385,         0,     10691
      2184,    351279,171.150615,      56.2,      74.8,    373637,    844595,   1019688,      1954,     61157,         0,     34191,    226980,    421346,    517287,      1843,     28762,         0,     11978
      2185,    351280,625.576452,       0.2,     123.7,    310100,    755517,    959577,       292,     52182,         0,     29385,    197794,    381988,    490368,       321,     25675,         0,     10776
      2186,    351281,700.112356,     231.7,     257.3,    282111,    707228,    911885,       391,     45193,         0,     26250,    188731,    369065,    468596,       248,     23660,         0,     10048
      2187,    351282,264.801841,      25.6,         0,    317685,    391894,    895019,         0,         5,         0,         0,    128958,    159732,    427688,        26,       471,         0,         0
      2188,    351283,1081.46556,     382.3,         0,    358362,    433236,    854966,         0,      9579,         0,     51065,    143344,    174530,    405620,       382,      1727,         0,      9877
      2189,    351284,313.532816,     172.2,      10.0,    471684,    556507,    981770,        10,     48756,         0,     98990,    192783,    231499,    465584,       172,     16553,         0,     22846
      2190,    351285,191.260845,       7.0,      55.0,    530152,    654870,   1028058,        55,      6045,         0,     81843,    236097,    291740,    487494,         7,      7305,         0,     23064
      2191,    351286,         0,         0,         0,    341383,    439871,    865227,         0,        65,         0,         0,    151516,    190243,    409608,         0,        53,         0,         0
      2192,    351287,663.090233,      60.4,      51.0,    205586,    292674,    793965,        51,       509,         0,         0,    107923,    137993,    374707,        60,       237,         0,         0
      2193,    351288,284.011601,      12.4,         0,    410148,    528643,    986816,         0,      4092,         0,     61673,    199359,    246557,    470996,        12,      2005,         0,     17479
      2194,    351289,361.760191,      20.4,     102.2,    148649,    220595,    727340,       102,       538,         0,         0,     81580,    106503,    345158,        20,       265,         0,         0
      2195,    351290,546.862948,      70.8,      62.8,    119348,    181519,    718217,        63,       594,         0,         0,     67559,     89804,    343508,        71,       264,         0,         0
      2196,    351291,261.535024,     175.3,     188.1,    209780,    305690,    765932,       188,       982,         0,         0,    113957,    151746,    363861,       175,       305,         0,         0
      2197,    351292,240.917394,      27.8,     652.4,    249038,    355622,    795483,       652,       919,         0,         0,    133124,    174487,    380893,        28,       262,         0,         0
      2198,    351293,         0,         0,         0,    350805,    477950,    873930,         0,       736,         0,     41404,    181782,    231909,    422934,         0,       685,         0,     11036
      2199,    351294, 80.407695,      17.4,      89.1,    473110,    617309,    964421,        89,      9178,         0,     56805,    238270,    299102,    468496,        17,     12153,         0,     15536
      2200,    351295,         0,         0,         0,    487229,    573902,    895920,         0,    126550,         0,     95839,    192245,    233967,    412783,         0,     35423,         0,     27036
      2201,    351296,         0,         0,         0,    108079,    168227,    738111,         0,         0,         0,         0,     49697,     69844,    339364,         0,       202,         0,         0
      2202,    351297,         0,         0,       5.0,    274979,    353323,    828644,         5,     28851,         0,      3192,     96738,    129958,    377249,         0,      9872,         0,       400
      2203,    351298,         0,         0,         0,    453970,    552970,   1089525,         0,      3965,         0,     85454,    190669,    236604,    518560,         0,      1685,         0,     18760
      2204,    351299,         0,         0,         0,    415351,    521609,    987334,         0,         9,         0,     72999,    178162,    224255,    466008,         0,       228,         0,     16759
      2205,    351300,         0,         0,         0,    570548,    694745,   1150376,         0,     35459,         0,    103917,    248473,    305959,    540752,         0,     17122,         0,     25369
      2206,    351301,3223.60580,       4.0,      15.0,    430992,    540029,    994815,        15,        29,         0,     76334,    185065,    232888,    474498,         4,        26,         0,     17717
      2207,    351302,416.346957,      26.6,         0,    554646,    675842,   1085638,         0,       980,         0,    105379,    241099,    296848,    516161,        27,      1380,         0,     25600
      2208,    351303,         0,         0,         0,    495199,    613733,   1026703,         4,      9872,         0,     77519,    220172,    272175,    483109,         1,     11496,         0,     21284
      2209,    351304,         0,         0,         0,    310738,    405926,    819319,         0,        55,         0,         0,    138172,    174613,    386123,         0,        45,         0,         0
      2210,    351305,         0,         0,         0,    225214,    306527,    763279,         0,       160,         0,         0,    106731,    134187,    363319,         0,       126,         0,         0
      2211,    351306,         0,         0,         0,    275873,    370123,    924022,         0,     13785,         0,      3039,    138834,    173389,    438011,         0,      9971,         0,       589
      2212,    351307,         0,         0,         0,    317084,    416465,    872226,         0,      4192,         0,      2218,    160419,    197294,    417029,         0,      3128,         0,       509
      2213,    351308,         0,         0,         0,    178126,    250021,    752662,         0,       857,         0,         0,     96759,    123831,    354952,         0,       318,         0,         0
      2214,    351309,         0,         0,         0,     77402,    119746,    697171,         2,       387,         0,         0,     46686,     62827,    331914,         2,       211,         0,         0
      2215,    351310,724.256414,         0,         0,    146645,    218984,    760893,         0,       940,         0,         0,     81661,    111701,    364171,         0,       286,         0,         0
      2216,    351311,         0,         0,         0,    246810,    352803,    868006,         0,      1111,         0,         0,    132050,    173203,    425590,         0,      2992,         0,         0
      2217,    490001,5785.74315,         0,         0,      8368,     29055,    322541,         0,        88,         0,         0,     14197,     24278,    187123,         0,         1,         0,         0
      2218,    490002,902.231004,         0,         0,     24011,     86523,    372206,         0,      2402,         0,       353,     25915,     58846,    212983,         0,      1275,         0,        62
      2219,    490003,2752.07733,       1.0,         0,     18127,     59009,    387793,         0,      1329,         0,         0,     19509,     40892,    220704,         1,       234,         0,         0
      2220,    490004,918.691386,       6.0,       4.0,     25135,     90300,    418354,        14,      2552,         0,         0,     24483,     59397,    236147,        17,       450,         0,         0
      2221,    490005,614.027608,       8.0,         0,     22378,     77428,    438694,         3,      3334,         0,         0,     22511,     51739,    246841,        14,      1051,         0,         0
      2222,    490006,1117.15562,       3.0,      92.0,     28562,    107053,    433971,       216,      3073,         0,       423,     26838,     68977,    243236,        20,       773,         0,        71
      2223,    490007,207.068396,      26.0,      26.0,     24820,     88812,    445790,       226,      3365,         0,         0,     24261,     58514,    249761,        38,       979,         0,         0
      2224,    490008,217.053975,       4.0,         0,     23097,     80770,    456761,       104,      3805,         0,         0,     23029,     53739,    255577,        33,      1408,         0,         0
      2225,    490009,163.931367,         0,         0,     20841,     70602,    460850,         0,      4179,         0,         0,     21424,     47678,    258023,         9,      1847,         0,         0
      2226,    490010,295.088979,         0,         0,     17649,     56948,    462908,         0,      4445,         0,         0,     19168,     39712,    259630,         0,      2318,         0,         0
      2227,    490011,201.570922,       4.0,     192.0,     29334,    110982,    458270,       264,      3855,         0,       445,     27360,     71146,    255477,        30,      1377,         0,        74
      2228,    490012,162.138026,       3.0,         0,     25321,     91179,    464549,       159,      4313,         0,       327,     24613,     59915,    259190,        19,      1871,         0,        59
      2229,    490013,165.625607,         0,         0,     22803,     79390,    466229,         0,      4645,         0,         0,     22814,     52911,    260475,         4,      2302,         0,         0
      2230,    490014,251.757537,         0,         0,     22325,     78117,    363864,         0,      4895,         0,         0,     24651,     53926,    209597,         4,      2780,         0,         0
      2231,    490015,169.379773,         0,         0,     23829,     84166,    478254,         6,      4904,         0,         0,     23557,     55772,    266293,         4,      2711,         0,         0
      2232,    490016,1237.88759,         0,         0,     38389,    161879,    503582,        18,      3026,         0,       696,     33300,     98717,    275781,        67,      1211,         0,       121
      2233,    490017,168.752066,         0,         0,     38097,    160028,    518061,        10,      3800,         0,       685,     33150,     97755,    283251,        60,      1944,         0,       118
      2234,    490018,163.078875,         0,         0,     31520,    122743,    520587,       425,      4310,         0,       506,     28916,     77526,    285270,         0,      2579,         0,        86
      2235,    490019,151.343941,         0,         0,     31482,    122533,    532791,       683,      4735,         0,       505,     28891,     77414,    291386,         0,      3227,         0,        86
      2236,    490020,167.677438,         0,         0,     29260,    109793,    537489,       469,      5039,         0,       438,     27653,     70812,    293966,         0,      3874,         0,        73
      2237,    490021,180.853885,       1.0,         0,     40017,    171538,    525941,        61,      3621,         0,       751,     34327,    103883,    286679,        49,      1927,         0,       134
      2238,    490022,161.121540,         0,         0,     36516,    151837,    529493,        14,      4145,         0,       646,     31934,     93055,    288963,         7,      2636,         0,       110
      2239,    490023,166.763573,         0,         0,     30136,    117488,    512981,         1,      4571,         0,       482,     27536,     74215,    281859,         1,      3292,         0,        82
      2240,    490024,154.095885,         0,         0,     28068,    106728,    519355,        41,      4967,         0,       425,     26170,     68407,    285385,         0,      4100,         0,        71
      2241,    490025,242.187556,      87.0,      80.0,     42644,    186723,    528146,       107,      2773,         0,       842,     36005,    111992,    286949,       100,      1283,         0,       155
      2242,    490026,209.860247,      11.0,      32.0,     40540,    174883,    534973,       100,      3306,         0,       771,     34588,    105600,    290727,        92,      1904,         0,       138
      2243,    490027,191.432199,       1.0,         0,     36764,    153684,    537647,        29,      3856,         0,       655,     32030,     94008,    292632,        16,      2614,         0,       112
      2244,    490028,191.353792,         0,         0,     33599,    136370,    541503,         1,      4315,         0,       572,     29879,     84398,    295026,         1,      3391,         0,        95
      2245,    490029,196.517481,         0,         0,     29901,    116218,    549834,        18,      4671,         0,       476,     27380,     73539,    299565,         0,      4290,         0,        80
      2246,    490030,1032.50547,      44.0,       9.0,     44254,    196244,    552294,         9,      2272,         0,       931,     37085,    117084,    298025,        47,      1187,         0,       172
      2247,    490031,168.285814,       5.0,         0,     43396,    191156,    556130,        76,      3014,         0,       882,     36498,    114357,    300492,        85,      1854,         0,       163
      2248,    490032,264.450380,       1.0,         0,     35899,    148989,    557781,        10,      3259,         0,       633,     31446,     91383,    302031,        15,      2509,         0,       107
      2249,    490033,159.614675,         0,         0,     33854,    137771,    559650,         0,      3821,         0,       578,     30052,     85166,    303445,         2,      3340,         0,        96
      2250,    490034,221.045806,         0,         0,     30194,    117792,    569451,         0,      4297,         0,       484,     27573,     74378,    308706,         0,      4501,         0,        82
      2251,    490035,128.393258,       1.0,         0,     51278,    238648,    595626,         0,      2796,         0,      1354,     41942,    140042,    318915,         5,      2460,         0,       253
      2252,    490036,198.918728,         0,         0,     49235,    226197,    592526,         0,      3267,         0,      1212,     40531,    133251,    317875,         2,      3207,         0,       228
      2253,    490037,268.709602,         0,         0,     44691,    199529,    596973,         0,      3745,         0,       962,     37469,    118912,    320587,         0,      4458,         0,       179
      2254,    490038,1725.14988,         0,         0,     37576,    159988,    538301,         0,      1110,         0,       689,     32786,     97645,    290656,         0,       532,         0,       119
      2255,    490039,632.867795,       6.0,         0,     46861,    212299,    591223,         0,      2030,         0,      1076,     38955,    125787,    316565,         7,      1677,         0,       202
      2256,    490040,328.194099,         0,         0,     54177,    256784,    619308,        17,      3289,         0,      1503,     44029,    150071,    330483,         0,      4256,         0,       287
      2257,    490041,287.424814,         0,         0,     52729,    247901,    623154,         0,      2535,         0,      1457,     43007,    145166,    332024,         2,      3075,         0,       270
      2258,    490042,166.003134,         0,         0,     55881,    266998,    640893,        21,      2932,         0,      1623,     45202,    155651,    340528,         0,      4163,         0,       307
      2259,    490043,507.673511,         0,         0,     36322,    154844,    539320,         0,      1261,         0,       668,     32135,     94941,    291576,         0,      1270,         0,       114
      2260,    490044,166.875498,         0,         0,     49623,    229293,    630239,         0,      1989,         0,      1251,     40897,    135010,    335303,         0,      2607,         0,       235
      2261,    490045,166.631875,         0,         0,     53088,    250531,    646673,         3,      2538,         0,      1437,     43317,    146661,    343259,         0,      3780,         0,       276
      2262,    490046,165.661791,         0,         0,     42293,    187932,    584818,         0,      1535,         0,       825,     36115,    112872,    313492,         0,      2182,         0,       160
      2263,    490047,166.924631,         0,         0,     46591,    212415,    608339,         7,      2068,         0,      1042,     38974,    125985,    324916,         0,      3224,         0,       204
      2264,    490048,729.887144,         0,         0,     34859,    146979,    572797,         0,       541,         0,       630,     31153,     90558,    306985,         0,       771,         0,       107
      2265,    490049,163.733950,         0,         0,     42305,    187998,    600475,         1,      1098,         0,       825,     36123,    112909,    320706,         0,      1786,         0,       160
      2266,    490050,166.048295,         0,         0,     46622,    212592,    624177,        12,      1602,         0,      1044,     38995,    126082,    332232,         0,      2707,         0,       204
      2267,    490051,165.331987,         0,         0,     35579,    150833,    601081,         0,       854,         0,       648,     31636,     92706,    321118,         0,      1444,         0,       110
      2268,    490052,162.876125,         0,         0,     42366,    188350,    630619,         7,      1310,         0,       829,     36164,    113096,    335275,         0,      2213,         0,       161
      2269,    490053,785.177001,         0,         0,     37430,    160897,    639869,         0,      1079,         0,       700,     32880,     98274,    339615,         0,      1713,         0,       121
      2270,    490054,899.466285,         0,         0,     29771,    119427,    572709,         0,       300,         0,       498,     27715,     75531,    306249,         0,       305,         0,        83
      2271,    490055,1007.93257,      35.0,         0,     35236,    144302,    494217,         0,      2815,         0,       486,     31278,     87737,    267712,        95,       759,         0,        82
      2272,    490056,255.332093,      12.0,         0,     31854,    124848,    473276,         4,      3569,         0,       517,     29078,     78558,    262132,       101,      1228,         0,        88
      2273,    490057,247.624289,     120.0,         0,     36291,    149868,    487174,        12,      3466,         0,       640,     31967,     92135,    268379,       141,      1355,         0,       116
      2274,    490058,185.300923,         0,      14.0,     36420,    150369,    504598,       263,      3966,         0,       642,     32130,     92490,    277151,       121,      1910,         0,       116
      2275,    490059,243.290540,         0,         0,     33252,    132197,    501121,      1091,      4401,         0,       552,     30165,     82678,    276007,        34,      2424,         0,        95
      2276,    490060,371.067392,      36.0,         0,     32137,    125974,    481749,       266,      4238,         0,       522,     29419,     79343,    266413,        43,      1976,         0,        89
      2277,    490061,253.638751,         0,         0,     30891,    119463,    471472,       163,      4121,         0,       490,     28415,     75679,    261791,        28,      1696,         0,        83
      2278,    490062,165.180511,         0,         0,     27490,    101642,    472718,        88,      4595,         0,       394,     26105,     65929,    262977,        10,      2259,         0,        67
      2279,    490063,186.917526,         0,         0,     29455,    109463,    491784,       565,      4719,         0,       434,     28594,     71357,    271501,        23,      2608,         0,        72
      2280,    490064,166.924186,         0,         0,     28659,    106125,    486863,       415,      5004,         0,       432,     28648,     69753,    269568,         4,      3065,         0,        71
      2281,    490065,203.506524,       1.0,         0,     27684,    103364,    432229,       690,      5242,         0,       476,     28324,     68150,    243584,        20,      3500,         0,        73
      2282,    490066,150.102275,         0,         0,     23311,     82529,    378748,         0,      5122,         0,         0,     25343,     56488,    217215,        12,      3104,         0,         0
      2283,    490067,126.877118,      13.0,         0,     27265,    101644,    416671,       575,      5340,         0,       463,     28050,     67199,    235959,        27,      3732,         0,        72
      2284,    490068, 78.614042,         0,     328.0,     29913,    115147,    449809,      1414,      5433,         0,       557,     29755,     74419,    252102,        34,      4366,         0,        83
      2285,    490069,166.528076,         0,     478.0,     28258,    106318,    434321,      1291,      5285,         0,       497,     28701,     69742,    244468,        18,      3955,         0,        75
      2286,    490070,215.842324,         0,     123.0,     28894,    106889,    497593,      1388,      5015,         0,       418,     28678,     70204,    274661,         0,      3318,         0,        69
      2287,    490071,187.941614,         0,    1079.0,     30927,    118468,    505679,      1268,      4742,         0,       484,     28955,     75575,    278221,         9,      2910,         0,        82
      2288,    490072,207.754796,         0,     120.0,     29629,    111228,    521509,      1325,      5031,         0,       445,     28165,     71780,    286134,         0,      3599,         0,        74
      2289,    490073,158.634750,         0,         0,     28109,    106640,    451702,      1161,      5311,         0,       501,     28661,     69938,    253046,         6,      4323,         0,        76
      2290,    490074, 73.501387,         0,         0,     33076,    130519,    497439,      1311,      5463,         0,       552,     31540,     82795,    274798,        23,      4788,         0,        94
      2291,    490075,1893.79967,         0,         0,      9121,     20728,    240737,         0,      1372,         0,         0,     13524,     19554,    140458,         0,       849,         0,         0
      2292,    490076,891.267647,         0,         0,     11516,     32351,    292972,         0,      2384,         0,         0,     16606,     26738,    171895,         0,      2114,         0,         0
      2293,    490077,296.412013,         0,         0,     27822,    104911,    421642,         0,      2776,         0,       488,     28452,     68997,    238318,         0,      2109,         0,        74
      2294,    490078,525.348345,         0,         0,     27792,    104765,    406182,        39,      3082,         0,       487,     28433,     68918,    230494,         0,      2031,         0,        74
      2295,    490079,606.740511,         0,         0,     24216,     87488,    383447,         0,      3636,         0,       359,     26056,     59373,    219293,         0,      2087,         0,        62
      2296,    490080,195.967129,         0,         0,     22497,     79637,    393077,         0,      4415,         0,         0,     24879,     54881,    224651,         0,      2730,         0,         0
      2297,    490081,162.645052,         0,         0,     27603,    103811,    414098,       661,      4198,         0,       480,     28310,     68403,    234765,         0,      2906,         0,        73
      2298,    490082,264.272521,         0,         0,     23636,     84039,    385077,         0,      4919,         0,       331,     25570,     57351,    220447,         3,      3262,         0,        60
      2299,    490083,164.659232,         0,         0,     28365,    107632,    416026,       609,      4645,         0,       507,     28801,     70445,    235677,         1,      3499,         0,        77
      2300,    490084,549.988573,         0,    1042.0,     31581,    124116,    443946,      1063,      4035,         0,       566,     30818,     79197,    249407,         0,      3238,         0,        91
      2301,    490085,228.777555,         0,         0,     28956,    110590,    448542,       470,      3395,         0,       527,     29171,     72013,    251976,         1,      2963,         0,        79
      2302,    490086,257.305424,         0,         0,     32156,    127188,    461438,       369,      3738,         0,       581,     31177,     80827,    258070,         1,      3635,         0,        94
      2303,    490087,257.828542,       1.0,         0,     27389,    103213,    432752,         1,      3146,         0,       486,     28374,     68234,    244017,        17,      3335,         0,        74
      2304,    490088,154.632114,       1.0,         0,     28685,    108791,    427119,       406,      5353,         0,       515,     28973,     71041,    241073,        30,      3908,         0,        78
      2305,    490089,154.485331,       1.0,         0,     25646,     93617,    410431,         0,      5184,         0,       406,     26953,     62772,    233180,        10,      3849,         0,        66
      2306,    490090,162.067883,         0,         0,     32878,    131060,    451476,        90,      5009,         0,       602,     31628,     82890,    252946,         2,      4114,         0,        98
      2307,    490091,211.195562,         0,      64.0,     35623,    145756,    470176,       490,      4687,         0,       680,     33365,     90848,    262028,         1,      4326,         0,       114
      2308,    490092,161.677441,       1.0,         0,     33500,    134210,    464574,       330,      5391,         0,       619,     32019,     84582,    259276,        33,      4428,         0,       101
      2309,    490093,160.238375,         0,         0,     35427,    144594,    473937,       125,      5254,         0,       674,     33240,     90215,    263835,        40,      4759,         0,       113
      2310,    490094,131.530279,         0,      39.0,     37933,    158170,    485242,       230,      5074,         0,       751,     34837,     97644,    269259,        97,      5080,         0,       121
      2311,    490095, 91.543987,      16.0,     332.0,     31360,    122718,    460338,      1292,      5497,         0,       558,     30671,     78448,    257261,        39,      4643,         0,        89
      2312,    490096,168.818202,      14.0,         0,     33044,    131758,    478483,       833,      5500,         0,       606,     31731,     83264,    266206,        45,      5026,         0,        99
      2313,    490097,139.379846,         0,         0,     37294,    154648,    486230,       284,      5435,         0,       730,     34429,     95710,    269721,       162,      5416,         0,       116
      2314,    490098,112.483670,         0,      88.0,     39643,    167382,    494801,       259,      5270,         0,       808,     35914,    102728,    273803,       515,      5784,         0,       134
      2315,    490099, 88.100068,         0,     317.0,     31391,    123375,    477531,      1202,      5553,         0,       562,     30716,     78816,    265734,        36,      5123,         0,        90
      2316,    490100,157.512933,         0,      47.0,     36253,    148234,    521477,       866,      5586,         0,       641,     33636,     92481,    286402,       103,      5653,         0,       114
      2317,    490101,113.194040,       9.0,      49.0,     37287,    153722,    532841,       461,      5585,         0,       667,     34290,     95485,    291892,       321,      6273,         0,       120
      2318,    490102, 77.352607,       7.0,         0,     36607,    151067,    497998,       318,      5507,         0,       707,     33990,     93746,    275583,       454,      6113,         0,       111
      2319,    490103, 97.187928,     132.0,         0,     39628,    167382,    508246,       351,      5378,         0,       808,     35905,    102728,    280414,       890,      6398,         0,       134
      2320,    490104,118.768041,      93.0,     103.0,     42905,    185372,    517532,       499,      5444,         0,       927,     37965,    112437,    284606,      1206,      6999,         0,       164
      2321,    490105, 88.673835,         0,     123.0,     36993,    152618,    529856,       485,      5573,         0,       662,     34154,     94918,    290033,       240,      5655,         0,       119
      2322,    490106,159.371269,      14.0,         0,     38507,    160819,    538193,       517,      5637,         0,       708,     35129,     99445,    294055,       420,      6202,         0,       130
      2323,    490107,213.393674,      89.0,      96.0,     43273,    186968,    558863,       423,      5631,         0,       894,     38209,    113438,    303778,       814,      7192,         0,       177
      2324,    490108, 77.438000,         0,         0,     37373,    154673,    542690,       193,      5563,         0,       659,     34162,     96115,    295980,       413,      6187,         0,       112
      2325,    490109,275.858233,     482.0,         0,     42389,    182909,    573978,       159,      5665,         0,       813,     37398,    111345,    310719,       720,      7385,         0,       149
      2326,    490110,226.502790,      28.0,      54.0,     46938,    210779,    592301,       151,      5588,         0,      1061,     39678,    125557,    319215,       643,      7863,         0,       199
      2327,    490111,173.355423,         0,       2.0,     35820,    146800,    483930,       231,      4366,         0,       685,     33490,     91415,    268849,        10,      4516,         0,       115
      2328,    490112,149.454764,         0,       2.0,     30572,    118927,    453423,        44,      3956,         0,       547,     30333,     76542,    254235,         5,      4622,         0,        87
      2329,    490113,162.295086,         0,      65.0,     37714,    157025,    495608,       184,      4685,         0,       744,     34699,     97015,    274432,       210,      5386,         0,       119
      2330,    490114,137.541275,         0,       2.0,     32794,    130412,    469458,        61,      4341,         0,       604,     31688,     82623,    261969,        96,      5740,         0,        92
      2331,    490115,134.575481,      34.0,         0,     39281,    165498,    504326,       199,      4951,         0,       797,     35686,    101687,    278550,       810,      6252,         0,       132
      2332,    490116,109.201814,         0,         0,     34608,    139892,    481505,        44,      4572,         0,       652,     32800,     87703,    267739,       595,      6771,         0,       100
      2333,    490117,202.467103,     524.0,       2.0,     41914,    179919,    519145,       341,      5196,         0,       891,     37352,    109517,    285539,      1535,      7280,         0,       155
      2334,    490118,256.080246,     310.0,         0,     38779,    162471,    523058,       110,      4918,         0,       783,     35404,    100033,    287745,      1431,      7755,         0,       128
      2335,    490119,165.525118,         0,         0,     30459,    118369,    461975,         3,      3611,         0,       544,     30265,     76246,    258428,        25,      4879,         0,        87
      2336,    490120,498.427897,      27.0,         0,     24486,     89463,    429550,         0,      2977,         0,       386,     26528,     60722,    242582,        28,      4311,         0,        65
      2337,    490121,146.390476,       1.0,         0,     32698,    129912,    478279,         9,      3941,         0,       601,     31630,     82359,    266270,        29,      6186,         0,        92
      2338,    490122,425.791727,         0,         0,     29796,    115032,    487756,         0,      3438,         0,       567,     29859,     74483,    271143,        22,      6354,         0,        84
      2339,    490123,163.703017,      16.0,         0,     32625,    129530,    495860,         1,      4218,         0,       598,     31585,     82155,    274950,       269,      7536,         0,        91
      2340,    490124,295.947088,         0,         0,     33629,    134754,    507537,         0,      3838,         0,       626,     32200,     84940,    280480,        86,      8144,         0,        96
      2341,    490125,150.992155,     119.0,         0,     37600,    155625,    514343,         0,      4595,         0,       745,     34675,     96278,    283521,       693,      8984,         0,       119
      2342,    490126,275.831761,         0,         0,     35510,    144528,    522433,         0,      4254,         0,       676,     33361,     90227,    287573,       218,      9643,         0,       104
      2343,    490127,163.298199,         0,         0,     27079,     98835,    546535,       319,      5297,         0,       383,     26163,     64639,    298711,         1,      4628,         0,        64
      2344,    490128, 74.805219,         0,         0,     35943,    146926,    521389,       433,      5481,         0,       634,     33482,     91796,    285950,        68,      5219,         0,       112
      2345,    490129,171.131797,         0,      38.0,     26360,     98348,    531519,        83,      5265,         0,       385,     25029,     63690,    291563,         0,      4924,         0,        65
      2346,    490130, 90.270390,         0,         0,     35132,    142477,    529678,       144,      5462,         0,       600,     32724,     89408,    289827,       206,      5717,         0,       100
      2347,    490131,182.072396,         0,         0,     28995,    111373,    557818,        31,      5045,         0,       450,     26780,     70932,    303663,         0,      5269,         0,        75
      2348,    490132,180.059300,         0,         0,     47116,    212911,    579322,        50,      5315,         0,      1081,     39604,    126576,    312769,       145,      6395,         0,       203
      2349,    490133, 81.550203,         0,         0,     50767,    234806,    603759,       133,      5418,         0,      1311,     41990,    138318,    324246,       245,      7639,         0,       245
      2350,    490134,197.314011,         0,         0,     47562,    215809,    588727,         0,      4829,         0,      1107,     39897,    128119,    316953,         0,      6054,         0,       208
      2351,    490135,158.490211,         0,         0,     52393,    245230,    612280,        38,      5104,         0,      1427,     43096,    144002,    328018,         8,      7384,         0,       265
      2352,    490136,183.272234,         0,         0,     52290,    244417,    623815,       179,      5404,         0,      1418,     43020,    143553,    333682,        70,      8694,         0,       264
      2353,    490137,170.086577,     329.0,     237.0,     46468,    204816,    547874,       622,      5566,         0,      1066,     40198,    122852,    298801,      1561,      8485,         0,       199
      2354,    490138,204.509842,     138.0,         0,     42871,    185650,    591567,       535,      5679,         0,       832,     37709,    112809,    319247,      1178,      8682,         0,       153
      2355,    490139,140.472722,     159.0,         0,     46828,    209834,    610122,       436,      5705,         0,      1052,     39732,    125152,    327704,       684,      9169,         0,       197
      2356,    490140,130.659239,      58.0,     213.0,     52614,    240864,    581402,       420,      5781,         0,      1491,     44144,    142190,    314104,       713,     10021,         0,       277
      2357,    490141,194.169102,         0,     166.0,     45206,    200628,    617085,       355,      5654,         0,       970,     38592,    120167,    331097,       464,      9501,         0,       180
      2358,    490142, 98.848550,      41.0,         0,     55096,    255830,    596623,       425,      5845,         0,      1683,     45736,    150199,    321052,       655,     10687,         0,       308
      2359,    490143,142.811426,         0,         0,     46915,    212468,    624281,       219,      5607,         0,      1078,     39452,    126307,    334295,       558,     10390,         0,       202
      2360,    490144,243.707305,     533.0,     107.0,     56545,    264720,    611158,       193,      5901,         0,      1808,     46730,    155004,    327745,       583,     11434,         0,       328
      2361,    490145, 97.448135,     250.0,     136.0,     46235,    203510,    547314,       487,      5384,         0,      1052,     40041,    122142,    298649,      2247,      8627,         0,       196
      2362,    490146,151.539571,     411.0,         0,     39776,    167742,    542559,       209,      5199,         0,       816,     36030,    102947,    296957,      2065,      9442,         0,       136
      2363,    490147,165.904400,     320.0,      49.0,     49612,    224036,    574099,       505,      5608,         0,      1273,     42197,    133134,    311019,      1730,      9761,         0,       238
      2364,    490148,212.576394,     589.0,         0,     45746,    202114,    575971,       163,      5561,         0,      1030,     39747,    121401,    312177,      1577,     10797,         0,       191
      2365,    490149,139.636890,         0,         0,     52516,    240271,    589968,       298,      5854,         0,      1484,     44082,    141872,    318228,       820,     10970,         0,       275
      2366,    490150,147.510716,      49.0,         0,     46646,    206257,    568589,        87,      5931,         0,      1097,     40407,    123687,    308517,       759,     11909,         0,       205
