TAZID,CO_TAZID,DevAcres,HH,Job,ATO_Job_byAuto,ATO_Job_byAuto_FF,ATO_Job_byAuto_SL,ATO_Job_byWalk,ATO_Job_byBike,ATO_Job_byTran_wk,ATO_Job_byTran_dr,ATO_HH_byAuto,ATO_HH_byAuto_FF,ATO_HH_byAuto_SL,ATO_HH_byWalk,ATO_HH_byBike,ATO_HH_byTran_wk,ATO_HH_byTran_dr
       968,    350063, 85.124535,     497.8,      25.2,    857166,   1142127,   1387370,       569,    202959,    224828,    110493,    461918,    587510,    759163,      3660,     62225,     74699,     39571
       969,    350064, 89.517468,     371.3,         0,    862562,   1147839,   1388843,      2293,    206428,    209160,    110266,    466295,    593063,    759264,      3428,     65070,     67801,     39664
       970,    350065, 76.424577,     774.0,      63.2,    852225,   1139707,   1373149,      3713,    236225,    266116,    109327,    457093,    585024,    749388,      3144,     73417,     90312,     43037
       971,    350066,103.218067,     633.3,     361.3,    807021,   1091281,   1352507,      3869,    259728,    276239,    125041,    419904,    550203,    734494,      3518,     82239,     91134,     49629
       972,    350067, 46.016032,     240.7,    1114.3,    773876,   1044950,   1333124,      4518,    249228,    307193,    130026,    404600,    526435,    719694,      2800,     78676,    101650,     52895
       973,    350068,109.752644,     721.3,         0,    670698,    934122,   1249231,     18572,    288786,    339809,    104159,    328306,    451466,    665340,      8106,     91354,    120215,     48767
       974,    350069,417.518926,     995.2,      62.5,    624630,    866475,   1215931,        85,    245595,    199299,     87021,    301273,    412560,    643387,      1751,     73993,     64698,     35798
       975,    350070,619.140801,         0,    4854.7,    547321,    850589,   1221617,      7921,    110027,         0,     55140,    258503,    417705,    671853,         0,       967,         0,     16042
       976,    350071,701.564833,         0,    5789.8,    533856,    834446,   1262944,      6755,    130870,         0,     53782,    251242,    408287,    689276,         0,       597,         0,     15602
       977,    350072,433.913272,         0,    3184.2,    723488,    956144,   1293769,      3373,    137519,    103210,     93828,    369825,    479958,    710926,         0,      1238,     32391,     30904
       978,    350073,833.715265,         0,   17363.5,    767822,    989787,   1318172,     17364,    137167,    137108,    101089,    403105,    499809,    723529,         0,      3922,     50645,     32808
       979,    350074,344.480680,         0,    3159.7,    805729,   1054257,   1349323,      4269,    173408,    101585,    112069,    443589,    541810,    731225,       878,     40245,     29609,     39196
       980,    350075,122.356598,     727.8,     133.8,    828971,   1102559,   1374996,      4688,    185362,    229564,    118852,    452168,    567665,    752233,      3257,     49948,     78892,     44020
       981,    350076,180.625345,     665.7,     381.3,    791612,   1064363,   1352209,      5531,    226060,    244405,    109054,    422756,    541868,    735160,      3715,     66224,     80570,     38886
       982,    350077, 85.059269,     360.8,      26.5,    881825,   1170679,   1406181,      1322,    224366,    283261,    110318,    475008,    603328,    770297,      3796,     69070,     96678,     41273
       983,    350078,238.770832,     317.0,         0,    539211,    760601,   1128200,       310,    218144,    174374,     95315,    254177,    355670,    593252,       728,     64439,     59671,     36640
       984,    350079,209.140593,    1575.8,    2655.2,    800510,   1067182,   1344286,      7426,    207935,    258424,    118144,    430623,    541306,    734013,      4476,     54586,     83835,     42843
       985,    350080,143.880228,    1144.7,    3500.8,    798647,   1069195,   1354175,      8443,    231746,    281103,    108886,    422041,    540460,    740683,      4184,     65607,     94496,     41764
       986,    350081, 95.011922,     166.2,     976.2,    805682,   1071122,   1342951,      6614,    261804,    316588,    126470,    422629,    540224,    730130,      3434,     78052,    102708,     55149
       987,    350082,129.583869,     565.5,         0,    813229,   1082559,   1363587,      3339,    247237,    274515,    104705,    430186,    551316,    742700,      4010,     74621,     90316,     40361
       988,    350083, 66.035495,     402.0,     241.3,    813854,   1082486,   1350532,      9482,    273159,    350113,    129901,    424780,    546531,    735952,      5398,     83771,    115179,     55195
       989,    350084, 98.254440,     471.2,      67.2,    846383,   1121817,   1374550,      3327,    258053,    275982,    123312,    449340,    573824,    750233,      4822,     79530,     90885,     52472
       990,    350085, 48.387685,     382.0,     411.0,    796959,   1053100,   1306793,     17720,    280660,    424526,    132990,    411773,    527193,    707712,      7221,     88127,    149469,     55821
       991,    350086, 74.446960,     412.8,     338.5,    852599,   1129471,   1376908,      6353,    265259,    290898,    124349,    451247,    576931,    750716,      5727,     82988,     96294,     51902
       992,    350087, 28.600158,    1042.5,     900.2,    756008,   1010259,   1301655,     24404,    284118,    449282,    131038,    386317,    502360,    701600,      8136,     90188,    161031,     53011
       993,    350088, 43.196651,     257.8,     391.0,    815598,   1092112,   1365447,      7974,    269015,    319908,    129416,    424930,    551678,    742686,      6181,     84892,    107958,     52516
       994,    350089, 71.736308,     529.3,     748.3,    821738,   1098456,   1367303,     10285,    272221,    345956,    129203,    427862,    554804,    744053,      6369,     86402,    118518,     52044
       995,    350090, 86.774038,    1211.3,     121.3,    775821,   1035373,   1329997,     43783,    287335,    363791,    123634,    393420,    513969,    719303,      8125,     92853,    124754,     50552
       996,    350091, 62.161170,     488.3,     325.7,    810126,   1085719,   1356648,     10649,    272547,    326425,    129875,    419556,    546429,    736907,      5914,     86814,    110967,     51281
       997,    350092, 60.769594,     543.2,         0,    778043,   1067073,   1351453,     13342,    275108,    260505,    126497,    397953,    533983,    733404,      5403,     87981,     85851,     47276
       998,    350093, 46.559927,     524.8,     244.8,    703209,    973470,   1278922,     44945,    288753,    361336,    116433,    349172,    476222,    687045,      7860,     93574,    125421,     46875
       999,    350094, 42.444348,         0,    1472.3,    723336,    994422,   1317313,     17464,    278981,    276899,    115888,    362692,    489161,    709827,      5791,     89341,     94236,     47161
      1000,    350095, 69.499933,     303.5,    2233.3,    660658,    922226,   1241029,      6836,    276665,    303651,     97687,    321890,    444451,    659651,      4602,     87398,    106507,     39025
      1001,    350096, 59.090753,     558.7,     386.8,    666627,    930235,   1243879,     16959,    288527,    317190,    102353,    326326,    449290,    662397,      8001,     90951,    110493,     48527
      1002,    350097, 78.696582,     471.3,         0,    640424,    893991,   1224217,      5128,    275796,    329433,    102171,    310964,    428539,    648643,      4825,     85720,    117548,     47725
      1003,    350098, 62.745398,     646.8,      17.0,    645304,    896499,   1223111,      8090,    282651,    314267,    100455,    313667,    429825,    649534,      6738,     87784,    111128,     47325
      1004,    350099, 77.995672,     439.7,      22.0,    668770,    923267,   1254232,      2229,    271338,    325745,    100849,    327044,    444934,    668430,      4623,     82770,    116686,     47245
      1005,    350100,180.868519,      52.8,         0,    651109,    901191,   1235214,      1455,    262402,    279538,    102426,    316780,    432702,    657575,      3147,     80120,     98667,     46365
      1006,    350101,218.875510,     492.2,     389.2,    579107,    807524,   1163070,     13108,    239771,    262135,    107654,    274169,    381338,    615602,      1516,     74036,     92409,     47797
      1007,    350102,133.582655,         0,   15611.8,    441836,    639968,   1004015,     30481,    202252,    278600,    117248,    203093,    294879,    527633,       108,     63839,    106618,     46558
      1008,    350103,545.565589,         0,    6307.5,    422912,    786739,   1197612,     11472,    105454,         0,     37910,    223773,    384164,    656135,         0,      3088,         0,     11650
      1009,    350104,435.292233,         0,    4408.2,    538265,    820833,   1269326,      6710,    129608,         0,     53908,    283322,    402742,    694481,         0,      3078,         0,     16352
      1010,    350105,319.790073,         0,     916.7,    663835,    934992,   1288144,      2576,    142040,     37617,     92956,    362579,    469773,    706041,         0,      3441,     16362,     29847
      1011,    350106,794.731736,       0.5,    3070.5,    645967,    906770,   1310082,      3139,    147584,     37006,     91093,    353061,    456034,    711740,         1,      7606,     16726,     29182
      1012,    350107,574.949707,         0,     682.2,    709753,    916611,   1276094,      1049,    150003,         0,     90544,    384944,    460663,    697275,         0,     14877,         0,     24931
      1013,    350108,188.273863,         0,         0,    826769,   1078733,   1399637,       342,    141904,     33807,    106551,    454226,    554729,    770940,         0,     14265,      7057,     35981
      1014,    350109,248.771080,         0,         0,    816409,   1066811,   1412229,      1038,    154273,     54168,    105739,    448119,    547664,    775727,         0,     23135,     17616,     35561
      1015,    350110,116.853517,         0,      19.2,    842854,   1113884,   1379979,      1961,    207286,    205837,    112606,    462045,    572429,    758733,      1129,     47093,     61493,     39040
      1016,    350111,137.279779,    1606.7,     563.5,    822367,   1093152,   1368180,      6154,    227466,    304992,    125982,    443300,    555976,    751121,      3835,     58672,    100188,     46454
      1017,    350112,144.321028,     220.5,    1849.5,    812220,   1085343,   1372384,      8037,    251060,    301589,    113848,    429890,    549577,    753187,      4013,     70569,    102564,     45784
      1018,    350113, 30.663894,       3.8,      78.2,    774313,   1007227,   1326617,      6720,    268864,    235271,    126214,    401647,    502491,    721563,      2738,     77324,     73247,     53288
      1019,    350114, 79.626069,     124.0,    1684.0,    803038,   1051023,   1342589,      6503,    281454,    260276,    127598,    416268,    527805,    732175,      2604,     83624,     81470,     55374
      1020,    350115, 58.599522,     187.8,     517.5,    805053,   1067421,   1349419,      7114,    272163,    335682,    125860,    420681,    536923,    734991,      2923,     80764,    108634,     55263
      1021,    350116, 46.003180,     102.5,     361.8,    810660,   1067220,   1346496,     16356,    289299,    306583,    127515,    420843,    537039,    734995,      5269,     88605,     97947,     55584
      1022,    350117, 30.448539,     260.0,     477.8,    800218,   1057156,   1327360,     14352,    282341,    386302,    129290,    413906,    529497,    722404,      5497,     86690,    130774,     55348
      1023,    350118, 56.789921,      75.5,     673.0,    850965,   1115197,   1373982,     25595,    303807,    515289,    133491,    444638,    566223,    753056,      6484,     94871,    188987,     56943
      1024,    350119, 40.209294,      61.8,     605.2,    823623,   1077152,   1353739,     28260,    296252,    435407,    136131,    424985,    541449,    738567,      6773,     92802,    151311,     57113
      1025,    350120, 22.332343,     614.7,      91.7,    810497,   1069396,   1320846,     23557,    288190,    442503,    135300,    418695,    535854,    716666,      6992,     90431,    156310,     55979
      1026,    350121, 34.288303,     934.0,    1411.7,    745595,    992544,   1282289,     35137,    296801,    431343,    135119,    378896,    491464,    692445,      7629,     94047,    148488,     56351
      1027,    350122, 28.989193,     630.0,    4663.5,    772187,   1017175,   1278629,     41243,    294451,    468538,    133404,    393883,    505935,    688157,      8379,     93976,    168678,     54033
      1028,    350123, 14.383926,         0,    1284.8,    780864,   1024928,   1281543,     60836,    297907,    459760,    133172,    397523,    509133,    690523,      9355,     95991,    163446,     53785
      1029,    350124, 14.572758,      46.2,    1500.7,    767488,   1013300,   1276666,     48724,    293078,    470020,    132187,    389837,    502830,    685299,      9322,     94151,    168323,     53775
      1030,    350125, 14.404486,      42.7,    1363.7,    776757,   1021076,   1284569,     76066,    298992,    422438,    121615,    394020,    506069,    692520,     10071,     97068,    150693,     53232
      1031,    350126, 14.567386,     213.8,     936.3,    765085,   1010130,   1280027,     61003,    293875,    432261,    131661,    387759,    500314,    687574,      9771,     95072,    153233,     53537
      1032,    350127, 28.768370,         0,     880.0,    761033,    999749,   1270262,     83512,    299419,    415478,    122924,    382542,    492338,    683238,     10197,     97700,    148518,     53371
      1033,    350128, 14.570374,      31.0,     748.0,    749919,    990053,   1266410,     68530,    294791,    426872,    121796,    376947,    487263,    679226,      9780,     95828,    153998,     52753
      1034,    350129, 14.392466,     393.8,    3775.2,    660193,    883489,   1174747,     86075,    300234,    417918,    123970,    321110,    423254,    623733,     10134,     98378,    155246,     53032
      1035,    350130, 29.197473,         0,    7304.7,    639384,    870137,   1169420,     70600,    295923,    419642,    121912,    309667,    416451,    620251,      9072,     96666,    154905,     49761
      1036,    350131, 14.418006,     179.5,    6316.2,    644573,    867255,   1163234,     83138,    300658,    422517,    117439,    311215,    413386,    616765,     10050,     98758,    156502,     49226
      1037,    350132, 14.408183,     180.8,    3165.0,    719353,    973768,   1260714,     80901,    300888,    411835,    115816,    355252,    475310,    676997,     10980,     98995,    148613,     47809
      1038,    350133, 25.275610,    1287.3,    1015.7,    702178,    956537,   1247779,     66467,    296086,    386715,    112675,    345541,    465342,    667971,     10199,     96868,    137314,     47637
      1039,    350134, 45.505042,     738.2,     570.2,    713836,    977683,   1270701,     48831,    295387,    348539,    106366,    352605,    476756,    680930,     10828,     95652,    123410,     48899
      1040,    350135, 14.385512,      15.8,    1958.2,    703037,    952347,   1244865,     77254,    301322,    389422,    122137,    345265,    461984,    666873,     11734,     99000,    141059,     52425
      1041,    350136, 14.407011,     334.5,    1662.8,    686524,    931896,   1226672,     67729,    301896,    373835,    106080,    335712,    449840,    654621,     12606,     98812,    133619,     49136
      1042,    350137, 14.381535,     272.7,    1517.3,    672065,    912686,   1212579,     53714,    302466,    368250,    106702,    327667,    438910,    645007,     13589,     98541,    132146,     49111
      1043,    350138, 60.511321,     629.5,     650.3,    689699,    945960,   1250395,     29257,    296818,    338845,    103957,    338911,    458143,    666587,     11359,     95005,    120473,     48551
      1044,    350139, 28.775699,     267.3,    3861.0,    651106,    885940,   1196787,     33620,    302050,    336310,    104672,    316368,    424188,    635111,     13441,     97552,    119303,     47771
      1045,    350140, 60.263871,     687.0,     533.0,    670584,    921424,   1238441,     15557,    292193,    340413,    104395,    328217,    444221,    659560,      9139,     92340,    123940,     48121
      1046,    350141, 43.259584,     513.2,     529.5,    679604,    928966,   1238327,     18253,    296562,    344662,    105074,    332160,    448000,    660607,     10031,     94605,    128592,     48156
      1047,    350142, 64.173076,     490.0,     107.7,    645510,    893660,   1222776,      5677,    281086,    328841,     96863,    314045,    428756,    649613,      5880,     88274,    119511,     45432
      1048,    350143, 57.644108,     453.2,    1337.0,    659816,    907268,   1230906,      6457,    286730,    320129,     97802,    320635,    435223,    656465,      6388,     91484,    116362,     45705
      1049,    350144, 61.604484,     393.7,      36.0,    623157,    862649,   1204041,      7535,    269011,    306714,     95143,    301313,    411278,    639015,      3808,     84426,    107772,     46681
      1050,    350145, 44.075322,     429.0,      38.2,    644220,    886836,   1213872,     20910,    274795,    334516,     94379,    312003,    423983,    647661,      4186,     88214,    121170,     46922
      1051,    350146,390.484860,         0,   29786.7,    405042,    594208,    959545,     39940,    245506,    324422,    104579,    180373,    268160,    501332,       735,     80847,    132541,     47003
      1052,    350147,153.939650,         0,    3523.0,    465845,    673095,   1030549,     45962,    206969,    304565,    122871,    215778,    311396,    547348,      3344,     68668,    111522,     47271
      1053,    350148,524.550529,         0,    6003.0,    517232,    880072,   1280762,      8949,    101047,         0,     44034,    278246,    438214,    711455,         0,      6982,         0,     13940
      1054,    350149,591.609587,         0,    2947.0,    621191,    892119,   1272530,      4494,    128443,         0,     72973,    342840,    452429,    699409,         0,      7031,         0,     26090
      1055,    350150,372.212462,         0,    2234.2,    713033,    997624,   1338073,      2725,    142238,     50811,     82922,    397662,    514583,    739076,         0,      7256,     25014,     29333
      1056,    350151,629.313537,         0,    1472.5,    775460,    991324,   1324797,      1834,    175257,         0,    100485,    419585,    504356,    723968,         0,     30005,         0,     33511
      1057,    350152,300.716217,         0,     614.5,    843998,   1087431,   1397873,      1589,    217747,     67488,    109950,    453487,    552146,    765966,       147,     49048,     21370,     41126
      1058,    350153,187.484440,         0,     826.2,    903268,   1170845,   1432114,      2984,    239478,    271406,    130837,    488227,    600795,    791480,      2105,     60569,     95251,     51396
      1059,    350154,189.528259,       3.0,    1056.8,    892710,   1131933,   1429381,      2838,    254709,    289416,    128942,    481180,    577947,    788137,      1364,     65725,    106741,     51162
      1060,    350155, 84.712722,     519.3,         0,    880971,   1136415,   1396991,      3981,    259229,    318934,    135458,    472041,    580468,    769405,      3106,     71294,    112975,     61266
      1061,    350156, 90.852229,     466.3,     331.3,    891015,   1160155,   1434791,      2024,    274485,    295244,    120993,    476709,    593108,    794789,      3257,     76446,    102609,     51016
      1062,    350157, 74.665336,     313.2,      23.5,    828870,   1083798,   1373348,      4051,    276650,    311241,    127880,    437769,    547885,    753851,      2938,     79213,    103170,     55692
      1063,    350158, 62.426036,     322.2,      46.8,    826008,   1083826,   1386546,      1849,    287289,    314114,    123258,    436116,    547821,    763003,      3591,     82590,    104319,     53590
      1064,    350159,108.837815,     318.7,     307.7,    845192,   1102646,   1364037,      7063,    293672,    342262,    126395,    444008,    558648,    748183,      3071,     87717,    112099,     53896
      1065,    350160, 28.814889,     302.0,    1602.0,    855311,   1124093,   1381304,     40188,    306909,    515361,    138425,    446277,    571283,    756401,      8116,     97498,    188889,     56623
      1066,    350161, 28.819729,     303.7,    2847.5,    822225,   1075917,   1334523,     53108,    308662,    488338,    126065,    425046,    541775,    726558,      8974,     99002,    174220,     55768
      1067,    350162, 14.386281,     165.3,    1082.5,    790523,   1038159,   1303150,     51451,    301493,    462700,    135045,    403844,    517888,    705753,      8535,     96508,    162071,     55310
      1068,    350163, 14.401325,         0,         0,    833590,   1089887,   1341521,     67404,    312154,    467815,    127365,    431526,    549067,    731093,      9532,    101154,    162843,     57094
      1069,    350164, 14.406912,     394.3,    1673.0,    811188,   1061685,   1321742,     72586,    307953,    467209,    128043,    416179,    531377,    719006,      9285,     99645,    165113,     57239
      1070,    350165, 14.400732,     147.5,    1957.8,    795463,   1043753,   1303612,     69564,    302708,    467837,    125138,    405826,    520218,    705482,      9312,     97774,    167759,     54706
      1071,    350166, 14.394417,     341.8,    1610.5,    822724,   1077129,   1335539,     83156,    313026,    448609,    129786,    423224,    540230,    727463,      9662,    102286,    155918,     57177
      1072,    350167, 14.399002,     284.5,    1439.8,    805533,   1055704,   1320618,     87658,    308323,    463366,    128606,    411430,    526724,    718073,      9587,    100539,    163545,     57278
      1073,    350168, 14.387482,     160.8,     520.8,    788562,   1036256,   1302869,     85459,    303631,    450191,    124781,    400538,    514898,    705526,      9961,     98804,    159950,     54572
      1074,    350169, 14.392114,     248.3,    1990.8,    806403,   1057278,   1324295,     95043,    313400,    442707,    126208,    411701,    527341,    719774,      9831,    103097,    156529,     55700
      1075,    350170, 14.420499,      90.3,    2434.0,    787822,   1033468,   1307177,     97776,    308843,    439062,    126647,    398946,    512388,    709029,      9853,    101323,    157696,     56032
      1076,    350171, 14.407555,      58.2,    3281.8,    701460,    934051,   1225498,    100514,    313806,    446914,    124263,    346950,    453588,    658068,     10627,    103889,    163557,     54257
      1077,    350172, 14.402686,     343.2,    4412.0,    685721,    914498,   1210615,    101538,    309172,    455163,    124859,    336173,    441164,    648839,     10521,    102013,    171299,     54726
      1078,    350173, 14.408491,      32.7,    2475.5,    670758,    896821,   1191734,     96442,    304529,    435987,    121426,    326399,    430379,    636193,     10498,    100155,    161266,     51518
      1079,    350174, 14.439368,     116.0,    3373.0,    687064,    916949,   1214495,    100126,    313970,    453187,    127183,    338076,    442673,    651073,     11365,    104438,    166069,     57262
      1080,    350175, 14.436938,       0.8,    3925.0,    670108,    895071,   1192139,     98965,    309421,    453696,    118312,    326284,    428998,    636689,     11174,    102499,    169038,     49718
      1081,    350176, 14.423180,     380.7,    2511.8,    655224,    878687,   1178888,     93138,    305078,    431606,    118299,    316650,    419339,    628266,     10849,    100630,    158026,     49629
      1082,    350177, 14.404694,     169.0,    3392.8,    760980,   1011780,   1300740,     95451,    314194,    441665,    117545,    381803,    497399,    703705,     12570,    104756,    158943,     52577
      1083,    350178, 14.409624,      67.0,    3419.3,    743095,    994375,   1283354,     94752,    309604,    429842,    122458,    369684,    486907,    692686,     12434,    102828,    156590,     54658
      1084,    350179, 14.394433,     223.5,    1966.0,    729284,    983326,   1267086,     90167,    305155,    427934,    115184,    360647,    480406,    681489,     11799,    100901,    156030,     48022
      1085,    350180, 14.414869,     263.2,    2283.0,    745768,    992266,   1285799,     86952,    314590,    441381,    116507,    372539,    485304,    693571,     13052,    104822,    163443,     52005
      1086,    350181, 14.419670,     494.7,    1828.7,    728573,    973800,   1267232,     88778,    310231,    431963,    114923,    360924,    474025,    682050,     12947,    102942,    159674,     51096
      1087,    350182, 14.415410,     121.2,    2631.0,    713693,    961539,   1249787,     84849,    305655,    411019,    118753,    351138,    466682,    670352,     12565,    100936,    150144,     52945
      1088,    350183, 14.400003,     351.7,     865.0,    729815,    973315,   1272014,     73915,    314831,    417375,    114320,    363252,    473865,    683450,     13836,    104746,    152702,     50545
      1089,    350184, 14.438052,     394.7,     608.3,    713305,    953685,   1250821,     77303,    310776,    401782,    114043,    352087,    461803,    670426,     13813,    102902,    146289,     50762
      1090,    350185, 14.396401,     432.2,     621.5,    697174,    939389,   1231196,     74645,    306253,    390008,    112390,    341465,    453295,    657442,     13631,    100815,    140895,     50106
      1091,    350186, 14.382663,     682.3,     807.3,    714686,    955217,   1258822,     59132,    315064,    404449,    112743,    354868,    463376,    674973,     14073,    104587,    149046,     49805
      1092,    350187, 14.401933,     426.2,    1336.5,    698455,    933920,   1236432,     62156,    311202,    385984,    111657,    343771,    450408,    660621,     14273,    102722,    140987,     49271
      1093,    350188, 14.375973,     255.7,     986.7,    682905,    920078,   1217164,     60279,    306743,    377496,    106171,    333580,    442213,    647906,     14301,    100569,    136421,     49807
      1094,    350189, 28.784660,    1046.5,    1147.8,    696981,    934627,   1247097,     38638,    314475,    423675,    107048,    344984,    451511,    666819,     13547,    103954,    155517,     47445
      1095,    350190, 28.814900,     484.8,    1820.0,    679265,    911336,   1223595,     40867,    310344,    397468,    107123,    332987,    437392,    652507,     13974,    101874,    147106,     48604
      1096,    350191, 28.816899,     512.7,    3360.3,    663109,    896838,   1204544,     38756,    306065,    377784,    106113,    322576,    429411,    640139,     14174,     99673,    139649,     48247
      1097,    350192, 43.284496,     560.2,    1209.5,    724033,    976231,   1291546,     23429,    309488,    401434,    100703,    360170,    474532,    695025,     11771,    101932,    148022,     46713
      1098,    350193, 43.322660,     625.3,     264.3,    660586,    894976,   1216603,     24672,    306035,    371413,    100718,    321725,    427893,    648691,     11830,     99888,    137743,     46313
      1099,    350194, 43.265705,     590.5,     288.0,    687573,    935807,   1242685,     20912,    300669,    365029,    100031,    336238,    451218,    663641,     10844,     96939,    137422,     46118
      1100,    350195, 57.640965,     475.7,     117.0,    679780,    926493,   1253676,      7545,    293870,    332047,     97149,    332838,    445368,    671318,      7192,     95597,    122358,     48152
      1101,    350196, 44.130519,     312.7,     432.3,    654889,    897614,   1234369,     20193,    283809,    347278,     94466,    319311,    429792,    659984,      4751,     92885,    128149,     46397
      1102,    350197,337.563350,    4477.8,   14466.8,    560115,    775885,   1167586,     16990,    179469,    211277,     97908,    273853,    370085,    632766,      4655,     61584,     74192,     32111
      1103,    350198,391.192119,         0,     835.7,    525344,    881543,   1282479,       836,     91381,         0,     37887,    294038,    447136,    711453,         0,     14031,         0,     12740
      1104,    350199,305.872165,         0,     492.0,    731731,    989924,   1347920,      4075,    146025,     33083,     82730,    413706,    515472,    740451,         0,     13293,     14843,     30999
      1105,    350200,418.325704,         0,    2414.3,    826649,   1103225,   1406276,      2518,    152390,         0,     94811,    463331,    578668,    773950,         0,     19341,         0,     37062
      1106,    350201,252.204010,       1.0,    1224.8,    826881,   1056125,   1385157,      3116,    166975,         0,     96105,    455488,    548586,    767017,         1,     28053,         0,     34530
      1107,    350202,221.539108,         0,     755.0,    848974,   1062484,   1366956,      3139,    205071,    160426,    111759,    467076,    550179,    751916,         0,     42909,     54397,     43535
      1108,    350203,111.314840,     900.0,      27.0,    885646,   1120066,   1403875,      2298,    277512,    281114,    119328,    474715,    571975,    770513,      3122,     77299,    102435,     47946
      1109,    350204, 86.729281,     390.0,      15.2,    827070,   1065594,   1340235,      1144,    297460,    231619,    116229,    436538,    539053,    728951,      3768,     87052,     71731,     48760
      1110,    350205, 63.554208,     273.0,      58.2,    852653,   1100213,   1370532,      4495,    302010,    337910,    119562,    449782,    557355,    752628,      3166,     90065,    111303,     50208
      1111,    350206, 57.989690,     291.5,     199.2,    910238,   1156918,   1400629,      2563,    309470,    273300,    123021,    485405,    593530,    768236,      3304,     92925,     83621,     52681
      1112,    350207, 57.567313,     157.7,     121.0,    864490,   1107526,   1359613,      6689,    318124,    271329,    125919,    457639,    564248,    743882,      4712,     98089,     82829,     54858
      1113,    350208, 36.764083,      99.2,      21.3,    858603,   1098097,   1364121,      8382,    310041,    339420,    122096,    452965,    556353,    747734,      4238,     94786,    111834,     53207
      1114,    350209, 77.345726,     637.5,    2124.0,    863874,   1128799,   1392116,     24078,    312722,    484964,    133569,    453840,    575109,    766175,      7208,     98371,    173602,     57613
      1115,    350210, 82.201577,    1153.8,     205.0,    867526,   1124851,   1400495,     15838,    324851,    358686,    135900,    454759,    570692,    767749,      7210,    103481,    126286,     59413
      1116,    350211, 29.239998,     587.0,     405.8,    879117,   1140957,   1407793,     21736,    328638,    411400,    130014,    461005,    579892,    773228,      8308,    106508,    153686,     59609
      1117,    350212, 14.551195,     230.0,     104.8,    894003,   1163644,   1406687,     32525,    323498,    422356,    129720,    470172,    592816,    772380,      9039,    104366,    152822,     57174
      1118,    350213, 14.475545,     224.0,     370.8,    862669,   1124527,   1365688,     39424,    319818,    459624,    133165,    451877,    569640,    746263,      9479,    102958,    162088,     58023
      1119,    350214, 14.422656,      32.5,     954.0,    855664,   1120173,   1361825,     46724,    315662,    485584,    130741,    447893,    568428,    744798,      9381,    101466,    171816,     57357
      1120,    350215, 28.393410,     271.0,     409.8,    883815,   1145674,   1399811,     30579,    330063,    466501,    128145,    463220,    582618,    767994,      9377,    108149,    177667,     58331
      1121,    350216, 14.275741,     243.2,      77.0,    888942,   1158355,   1404071,     43780,    324798,    447245,    127313,    465921,    589072,    770627,      9915,    105843,    163511,     58183
      1122,    350217, 14.311999,     266.3,     634.3,    851533,   1114263,   1361052,     52219,    320714,    459906,    124295,    443697,    562856,    743316,     10186,    104259,    164393,     55646
      1123,    350218, 14.367138,     158.5,    2084.7,    847670,   1108595,   1354389,     60196,    316562,    467829,    126747,    441166,    560235,    739714,      9979,    102716,    162514,     55844
      1124,    350219, 28.827633,     457.7,     360.0,    886434,   1140644,   1393488,     37633,    331012,    500363,    127466,    464948,    579913,    763139,      9976,    109432,    195192,     58116
      1125,    350220, 14.407169,     278.8,     532.5,    829676,   1086926,   1352141,     53538,    325673,    455759,    126466,    428874,    545809,    737232,     10385,    107167,    168207,     57297
      1126,    350221, 14.413871,     313.0,    1612.2,    837881,   1098796,   1353611,     63889,    321645,    451105,    122895,    433649,    552584,    738309,     10249,    105521,    159332,     54703
      1127,    350222, 14.377894,     367.7,    1825.0,    836090,   1094125,   1347413,     74300,    317406,    472690,    124970,    432421,    550395,    734890,     10147,    103870,    167155,     54789
      1128,    350223, 28.804754,     492.5,     617.2,    842643,   1087560,   1336899,     41366,    331621,    497111,    129240,    438188,    548667,    728004,     10288,    110597,    194979,     57899
      1129,    350224, 14.415763,     183.8,     718.7,    827130,   1076966,   1335245,     60691,    326077,    443781,    128739,    426463,    539797,    726379,     10373,    108140,    163463,     57281
      1130,    350225, 14.400894,     414.5,    1878.2,    824114,   1081620,   1345108,     73881,    322188,    451961,    129169,    423381,    540996,    732319,     10350,    106537,    162218,     57832
      1131,    350226, 14.388468,      32.5,    5335.0,    820946,   1076996,   1338030,     85667,    317919,    459592,    126016,    421437,    538991,    728391,     10193,    104841,    165126,     55820
      1132,    350227, 28.868198,     437.7,    2795.3,    840416,   1084655,   1340330,     42557,    331723,    464352,    128115,    436472,    547989,    731796,     10168,    111376,    178900,     57598
      1133,    350228, 14.457005,         0,     722.2,    824899,   1069209,   1317444,     63534,    326394,    482514,    130422,    424379,    535157,    714804,     10315,    108983,    184260,     57672
      1134,    350229, 14.421902,         0,     759.8,    815511,   1066708,   1335353,     79956,    322203,    463043,    131544,    416908,    531728,    725639,     10426,    107254,    172725,     58301
      1135,    350230, 14.387135,     344.7,     358.8,    805424,   1059842,   1330083,     91678,    318436,    475862,    125565,    410397,    527609,    722839,     10601,    105723,    175432,     54850
      1136,    350231, 28.825221,     293.0,    8320.8,    931821,   1192462,   1436913,     41559,    331962,    433759,    125677,    487646,    608024,    785277,      9837,    111994,    166918,     54560
      1137,    350232, 14.441338,     421.7,    1836.7,    806478,   1048880,   1315112,     63694,    326410,    481683,    131386,    412325,    521634,    712598,     10283,    109596,    184044,     58699
